#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#HIP, Memb, Simbad, _RA, _DE, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP_, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, float, string, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
HIP,Memb,Simbad,_RA,_DE,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP_,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
78207,86,b'Simbad',239.54737,-14.27936,239.54737,-14.27936,410627159,239.547349,-14.279313,-11.5,-16.6,5.26,STAR,2mass,0.184380857002035,20180610,78207,5623-01368-1,379-072405,15581136-1416454,,J155811.36-141645.9,,,,2mass,0.7,0.7,tycho2,6.97,0.24,hip,356.386702,28.631702,240.399384,6.085529,4.852,0.022,4.82123,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.098,0.216,4.829,0.08,4.591,0.02,CAA-311-111-000-0-0,37.6,NaN,NaN,3.776,0.163,3.292,0.013,2.464,0.022,NaN,NaN,0.217,vjk,hplx,8478,226,2.85721,0.305452,NaN,NaN,8.43777,0.993118,2.10667,0.399411,0.203701,0.41078,DWARF,22.09382,22.09382,143.472,NaN,0.178867,NaN,0,NaN,,,NaN
77317,67,b'Simbad',236.7757,-35.51804,236.7757,-35.51804,99324522,236.775694,-35.517989,-18.9557,-25.0072,7.382,STAR,2mass,0.184439827151722,20180610,77317,7336-01113-1,273-083394,15470616-3531047,,J154706.15-353105.1,6011549004181034752,18874567,,tmgaia,0.0417017,0.0261276,tgas,6.06179,0.380364,tgas,338.675293,14.886837,242.475058,-15.199461,7.311,NaN,7.34,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.345,0.024,7.406,0.024,7.361,0.018,AAA-111-111-000-0-0,12,7.307,0.032,7.322,0.02,7.264,0.019,5.98,0.053,7.37404,0.000345996,0.019,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,164.9678,13.1836,NaN,NaN,181,1.311883,,,NaN
71353,90,b'Simbad',218.88117,-41.51744,218.88117,-41.51744,159043143,218.881228,-41.517411,-21.9,-23.3,5.956,STAR,2mass,0.187993389867323,20180610,71353,7814-03704-1,243-073482,14353149-4131026,,J143531.46-413102.9,,20959816,,2mass,0.7,0.7,tycho2,9.1,0.78,hip,323.050458,17.252418,230.010055,-24.910111,5.79,0.022,5.88,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.988,0.02,6.009,0.044,6.03,0.02,AAA-111-111-000-0-0,17.1,6.043,0.073,6.015,0.025,6.117,0.015,6.053,0.044,NaN,NaN,0.03,vjk,splin,13002,151,NaN,NaN,NaN,NaN,2.76952,1.11573,3.565682,0.479706,0.167853,0.202864,DWARF,197.4898,159.1219,109.8901,9.41915,0.0957193,NaN,132,0.02364327,,,1
66722,92,b'Simbad',205.15688,-44.33023,205.15688,-44.33023,243393076,205.156946,-44.330207,-29,-18.3,6.498,STAR,2mass,0.189057129573973,20180610,66722,7801-02641-1,229-070179,13403766-4419487,,J134037.63-441949.0,6108518336248487552,20806578,,tmgaia,1,1,tycho2,8.26,0.46,hip,312.132482,17.661009,220.702038,-31.343788,6.621,0.023,6.57,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.365,0.023,6.347,0.02,6.343,0.023,AAA-111-111-000-0-0,34.5,6.334,0.081,6.256,0.025,6.372,0.016,6.262,0.046,6.57055,0.000345996,0.018,gaiaj,hplx,8488,227,3.98076,0.340181,NaN,NaN,2.46028,0.349231,2.11007,0.395472,0.141691,0.0603383,DWARF,28.30644,8.036066,121.065,NaN,0.097633,NaN,109,0.002606083,,,0.00199632
54231,88,b'Simbad',166.44059,-47.4423,166.44059,-47.4423,71704392,166.440637,-47.442342,-31.8372,-3.00671,6.832,STAR,2mass,0.18962304123818,20180610,54231,8204-02725-1,213-058869,11054575-4726324,,J110545.70-472632.3,5386385968439779712,22988664,,tmgaia,0.024332,0.0243106,tgas,8.75286,0.470328,tgas,285.03345,11.723502,192.645973,-47.636885,6.846,0.023,6.82,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.778,0.02,6.762,0.029,6.769,0.031,AAA-111-111-000-0-0,14.6,6.747,0.061,6.718,0.021,6.775,0.016,6.73,0.06,6.83838,0.000345996,0.018,gaiaj,,9123,236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,133,0.006126631,,,NaN
79673,83,b'Simbad',243.9048,-41.64965,243.9048,-41.64965,3084844,243.904763,-41.649605,-19.1452,-28.8199,8.435,STAR,2mass,0.19013215049275,20180610,79673,7860-01168-1,242-094594,16153714-4138585,,J161537.13-413859.0,5993416305092178432,21313301,,tmgaia,0.0658933,0.0516875,tgas,7.51599,0.332572,tgas,338.731962,6.607495,249.520207,-20.047809,9.224,0.031,8.84,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.047,0.024,7.904,0.024,7.839,0.033,AAA-111-111-000-0-0,9.7,7.804,0.023,7.821,0.018,7.792,0.015,7.643,0.177,8.71579,0.000345996,0.018,gaiaj,tplx,6680.79,59.3805,NaN,NaN,NaN,NaN,1.87909,0.220232,1.69283,0.38127,0.255135,0.0897067,DWARF,6.337255,1.48547,133.0497,7.92862,NaN,NaN,359,0.02568074,,,0.0001764927
77038,88,b'Simbad',235.9485,-35.47503,235.9485,-35.47503,98909539,235.948488,-35.474978,-17.9158,-24.8448,8.681,STAR,2mass,0.190477095344883,20180610,77038,7335-00071-1,273-082967,15434763-3528298,,J154347.62-352830.3,6013074507847820672,18865252,,tmgaia,0.0829666,0.0538673,tgas,6.77455,0.378811,tgas,338.164433,15.34747,241.78526,-15.311402,9.731,0.25,9.15,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.223,0.024,8.028,0.031,7.918,0.029,AAA-111-111-000-0-0,7.8,7.885,0.025,7.904,0.02,7.879,0.02,7.712,0.163,9.01607,0.000345996,0.018,gaiaj,tplx,6998,205,4.17251,0.371595,NaN,NaN,1.68456,0.24141,1.53835,0.363828,0.321807,0.138352,DWARF,6.131454,1.757366,147.6112,10.5288,0.5746,NaN,172,0.01858563,,,0.001833026
76395,78,b'Simbad',234.04735,-33.0928,234.04735,-33.0928,7789803,234.047323,-33.092848,-22,-23.9,6.356,STAR,2mass,0.191026590528759,20180610,76395,7331-01558-1,285-082028,15361135-3305342,,J153611.34-330534.3,,16528759,,2mass,1.3,1.3,tycho2,8.89,0.83,hip,338.433515,18.189095,239.630564,-13.366211,6.165,0.023,6.26,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.398,0.021,6.49,0.049,6.433,0.026,AAA-111-111-000-0-0,19.8,6.498,0.264,6.439,0.024,6.097,0.015,5.179,0.035,NaN,NaN,0.031,vjk,splin,11194,78,NaN,NaN,NaN,NaN,2.57611,1.30397,2.931933,0.447522,0.1715,0.260429,DWARF,93.87786,93.87786,112.4859,10.5021,0.550727,NaN,114,0.001011399,,,0.001761573
79080,51,b'Simbad',242.14286,-39.10509,242.14286,-39.10509,374813257,242.142825,-39.105044,-12.5,-21.6,6.991,STAR,2mass,0.19231036192542,20180610,79080,7851-01818-1,255-089143,16083427-3906181,,J160834.28-390618.4,5997082081171306752,18941485,,tmgaia,1.2,1.6,tycho2,6.14,0.57,hip,339.524475,9.375089,247.614286,-17.806019,7.394,0.025,7,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.907,0.018,5.22,0.027,4.386,0.036,AAE-111-111-000-0-0,17.4,2.438,NaN,1.104,NaN,0.706,0.058,-0.552,0.013,7.77976,0.000345996,0.017,gaiaj,,NaN,NaN,2.04179,0.469057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,162.866,37.6036,NaN,NaN,0,NaN,,,NaN
79288,87,b'Simbad',242.72961,-25.52268,242.72961,-25.52268,68131111,242.729622,-25.522626,-12.2816,-26.1595,8.521,STAR,2mass,0.198270365514595,20180610,79288,6784-00946-1,323-085006,16105511-2531214,,J161055.09-253121.9,6043530773776572544,12546686,,tmgaia,0.0656392,0.0369321,tgas,7.37889,0.325173,tgas,349.698807,18.733827,245.500522,-4.373044,10.51,1.665,8.97,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.081,0.023,7.949,0.031,7.882,0.02,AAA-111-111-000-0-0,33.1,7.794,0.028,7.626,0.018,5.087,0.016,3.131,0.02,8.84197,0.000345996,0.018,gaiaj,tplx,7760,216,4.35185,0.332782,NaN,NaN,1.49596,0.192143,1.83341,0.387866,0.547646,0.211021,DWARF,7.31108,1.878089,135.5217,8.12559,0.23066,NaN,127,0.003718881,,,NaN
79860,72,b'Simbad',244.5228,-31.65175,244.5228,-31.65175,96552404,244.52275,-31.651786,-10.0622,-12.7175,8.131,STAR,2mass,0.200684415375179,20180610,79860,7343-00276-1,292-090549,16180546-3139064,,J161805.46-313906.3,6037205936219060480,16652000,,tmgaia,0.0602061,0.0361455,tgas,4.03691,0.302118,tgas,346.262527,13.335269,248.163462,-10.123611,8.363,0.029,8.26,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.943,0.019,7.91,0.021,7.92,0.02,AAA-112-111-000-0-0,10.3,7.853,0.025,7.841,0.02,7.891,0.02,7.766,0.237,8.24991,0.000345996,0.017,gaiaj,tplx,8129,221,3.94093,0.387252,NaN,NaN,2.49545,0.416341,1.98061,0.389238,0.127454,0.0637931,DWARF,24.49858,8.174689,247.7142,NaN,NaN,NaN,208,0.008077902,,,0.0001243528
78711,63,b'Simbad',241.02967,-35.17684,241.02967,-35.17684,93932740,241.029692,-35.176893,-21.7797,-40.5464,8.803,STAR,2mass,0.20148307371815,20180610,78711,7338-00680-1,275-085186,16040712-3510367,,J160407.10-351037.0,6010888953606209024,18927029,,tmgaia,0.113232,0.0625654,tgas,9.69869,0.251763,tgas,341.592535,12.853649,245.904869,-14.129458,9.861,NaN,9.3,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.33,0.023,8.048,0.046,8.017,0.026,AAA-111-111-000-0-0,14.5,7.956,0.024,7.997,0.022,7.999,0.02,8.177,0.281,9.14956,0.000345996,0.018,gaiaj,tplx,6064,193,4.34369,0.268973,NaN,NaN,1.18637,0.13955,1.13162,0.147551,0.677704,0.23915,DWARF,1.714635,0.4033773,103.1067,NaN,NaN,NaN,205,0.02266221,,,0.0002913901
76600,53,b'Simbad',234.66404,-29.77775,234.66404,-29.77775,147883533,234.664019,-29.777803,-22.1,-26.54,3.831,STAR,2mass,0.201767971154379,20180610,76600,6789-01800-1,302-080877,15383936-2946400,,J153839.35-294639.9,,,,2mass,0.88,0.81,hip,7.33,1.01,hip,341.064394,20.448171,239.35097,-10.020873,3.482,0.021,3.66,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.99,0.23,4.046,0.212,4.12,0.027,DCE-331-111-000-0-0,26.1,4.212,0.294,3.922,0.14,4.303,0.015,4.289,0.028,NaN,NaN,0.231,vjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.23601,NaN,0,NaN,,,NaN
73559,61,b'Simbad',225.49201,-34.35888,225.49201,-34.35888,75540884,225.492004,-34.358824,-29.2,-24.5,5.98,STAR,2mass,0.202387035354607,20180610,73559,7319-00181-1,279-077795,15015808-3421317,,J150158.06-342132.1,,,,2mass,1.1,1.2,tycho2,7.81,0.35,hip,331.44933,21.18507,232.880631,-16.476559,6.445,0.025,6.21,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.695,0.021,5.602,0.031,5.521,0.021,AAA-111-111-000-0-0,10.2,5.547,0.133,5.39,0.055,5.572,0.015,5.519,0.036,NaN,NaN,0.031,vjk,hplx,7654,214,3.46644,0.336747,NaN,NaN,4.09684,0.529711,1.79023,0.386156,0.0260353,0.0100989,DWARF,51.89751,13.42043,128.041,12.0482,0.10624,NaN,100,0.002688649,,,1
66068,75,b'Simbad',203.16351,-44.45025,203.16351,-44.45025,243198273,203.163518,-44.450194,-27.6,-16.5,7.164,STAR,2mass,0.20264559789983,20180610,66068,7800-02158-1,228-071948,13323924-4427006,,J133239.21-442701.0,,20789438,,2mass,1,0.9,tycho2,6.76,0.47,hip,310.639191,17.803877,219.247876,-32.059945,7.282,0.024,7.21,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.083,0.021,7.106,0.02,7.077,0.026,AAA-111-111-000-0-0,31.9,6.973,0.053,7.061,0.019,6.818,0.016,5.516,0.031,NaN,NaN,0.031,vjk,hplx,8956,234,4.14504,0.37002,NaN,NaN,2.107,0.339652,2.25912,0.41021,0.241516,0.116798,DWARF,25.73239,8.29621,147.929,14.4104,0.103837,NaN,112,0.01121901,,,0.002273616
78416,74,b'Simbad',240.13052,-36.08795,240.13052,-36.08795,59232730,240.130481,-36.087903,-27.02,-39.03,8.139,STAR,2mass,0.203719493539484,20180610,78416,7341-00871-1,270-084908,16003131-3605164,,J160031.37-360517.1,6010721896558493568,18915246,,tmgaia,2,2,sblink,10.66,2.15,hip,340.409092,12.67508,245.355201,-15.169291,8.725,NaN,8.21,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.629,0.023,7.424,0.031,7.322,0.027,AAA-111-111-ddd-0-0,6.5,6.656,0.025,6.828,0.018,6.922,0.016,6.833,0.084,8.51447,0.000345996,0.018,gaiaj,hplx,6106,80,NaN,NaN,NaN,NaN,1.57823,0.434363,1.45094,0.336813,0.369095,0.304749,DWARF,3.119339,1.717019,105.646,NaN,NaN,NaN,192,0.5398644,,,0.0002236444
78933,91,b'Simbad',241.70178,-20.66919,241.70178,-20.66919,161828468,241.701777,-20.669132,-10.55,-23.73,4.162,STAR,2mass,0.209044368405825,20180610,78933,6212-01711-1,347-077085,16064842-2040088,,J160648.41-204009.1,,,,2mass,0.82,0.63,hip,6.92,0.26,hip,352.749756,22.773012,243.669334,0.220693,3.881,0.022,3.93,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.16,0.282,4.188,0.228,4.009,0.036,DDE-331-111-d0d-0-0,20.6,4.147,0.297,3.83,0.17,4.264,0.015,4.309,0.032,NaN,NaN,0.283,vjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,144.509,14.6736,0.389108,NaN,104,0.005152044,,,1
77545,84,b'Simbad',237.49911,-25.15099,237.49911,-25.15099,23762907,237.499152,-25.150946,-11.8504,-23.2111,8.659,STAR,2mass,0.209338383631867,20180610,77545,6782-01368-1,325-080226,15495979-2509033,,J154959.78-250903.8,6236447235693915008,13644497,,tmgaia,0.141224,0.0919461,tgas,6.76435,0.23507,tgas,346.359279,22.298253,240.77832,-4.948576,9.698,0.048,9.23,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.142,0.024,7.996,0.026,7.895,0.027,AAA-111-111-000-0-0,32.3,7.74,0.251,7.85,0.021,7.725,0.023,6.829,0.1,9.0405,0.000345996,0.018,gaiaj,tplx,7754,216,4.2655,0.318796,NaN,NaN,1.65121,0.196723,1.83096,0.387777,0.406698,0.14536,DWARF,8.879786,2.115852,147.8338,8.32948,0.321768,NaN,97,0.1657834,,,NaN
81455,76,b'Simbad',249.54505,-29.6779,249.54505,-29.6779,205461071,249.545061,-29.677842,-9.68964,-25.2677,8.695,STAR,2mass,0.211615619439631,20180610,81455,6808-01089-1,302-093171,16381081-2940401,,,6031712501248440064,13029792,,tmgaia,0.0904952,0.0613467,tgas,7.11252,0.338896,tgas,350.73617,11.473945,252.166894,-7.496124,9.568,NaN,9.15,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.256,0.021,8.046,0.034,8.036,0.018,AAA-111-111-00d-0-0,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.01601,0.000345996,0.018,gaiaj,tplx,6566,199,4.19597,0.344566,NaN,NaN,1.54294,0.208053,1.3622,0.292148,0.370846,0.150017,DWARF,3.986542,1.075106,140.5972,8.94688,NaN,NaN,336,0.07798725,,,0.0001980444
58416,87,b'Simbad',179.66222,-52.76871,179.66222,-52.76871,332351556,179.662275,-52.768759,-34.2717,-9.01196,7.253,STAR,2mass,0.213232740990126,20180610,58416,8631-00350-1,187-071637,11583894-5246075,,J115838.89-524607.5,5368481658532087808,,,tmgaia,0.0301664,0.038041,tgas,8.92458,0.281668,tgas,294.886299,9.276386,207.386873,-47.047423,7.702,0.025,7.48,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.969,0.021,6.837,0.04,6.753,0.029,AAA-111-111-000-0-0,24.3,6.764,0.063,6.729,0.02,6.76,0.015,6.689,0.049,7.45019,0.000345996,0.018,gaiaj,tplx,7115,207,3.99426,0.330667,NaN,NaN,2.09702,0.246214,1.58138,0.368155,0.171486,0.0604032,DWARF,10.15312,2.384183,112.0501,NaN,NaN,NaN,239,0.01071759,,,0.0002538589
79631,86,b'Simbad',243.74069,-39.62781,243.74069,-39.62781,3000015,243.740755,-39.627842,-18.2458,-31.4056,7.122,STAR,2mass,0.213899606675211,20180610,79631,7856-00613-1,252-085999,16145778-3937402,,J161457.88-393741.6,5997144164907211904,,,tmgaia,0.0378616,0.0258681,tgas,7.98138,0.444573,tgas,340.063118,8.143836,248.993618,-18.084309,7.176,0.025,7.16,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.996,0.026,6.853,0.04,6.668,0.038,AAA-111-111-000-0-0,10.4,5.646,0.075,6.212,0.022,6.232,0.016,4.722,0.034,7.18993,0.000345996,0.019,gaiaj,,7695,215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,326,0.03367027,,,NaN
77520,90,b'Simbad',237.41515,-38.77748,237.41515,-38.77748,295901750,237.415151,-38.77754,-18.2238,-23.2347,8.799,STAR,2mass,0.216018231791399,20180610,77520,7837-00075-1,257-084993,15493963-3846391,,J154939.60-384639.6,6008691717056766592,18881885,,tmgaia,0.106523,0.0701576,tgas,6.55597,0.275048,tgas,336.938386,12.052793,243.761707,-18.259925,10.07,0.368,9.25,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.324,0.027,8.131,0.034,7.996,0.026,AAA-111-111-000-0-0,12.9,7.916,0.024,7.932,0.02,7.906,0.02,7.641,0.154,9.14801,0.000345996,0.019,gaiaj,tplx,6279.37,55.4697,NaN,NaN,NaN,NaN,2.16882,0.248456,1.56562,0.368967,0.153467,0.0527428,DWARF,6.588796,1.5096,152.5327,9.46943,NaN,NaN,256,0.02991546,,,0.0001206001
75491,70,b'Simbad',231.31688,-38.1579,231.31688,-38.1579,148899760,231.316885,-38.15796,-20.1451,-22.8366,8.027,STAR,2mass,0.216463216812812,20180610,75491,7835-00377-1,260-082087,15251605-3809286,,J152516.03-380928.6,6006528427934473344,18816299,,tmgaia,0.0683752,0.0484506,tgas,6.43044,0.276442,tgas,333.419343,15.442854,238.719341,-18.825783,8.8,NaN,8.45,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.622,0.021,7.473,0.057,7.431,0.026,AAA-111-111-000-0-0,17.4,7.36,0.035,7.396,0.019,7.356,0.018,6.165,0.048,8.32012,0.000345996,0.018,gaiaj,tplx,7273,209,3.98611,0.344231,NaN,NaN,2.15554,0.275807,1.63981,0.377539,0.163729,0.0628486,DWARF,11.71281,2.99737,155.5105,9.86556,0.1339,NaN,177,0.02011407,,,0.001653285
60513,76,b'Simbad',186.0761,-58.97645,186.0761,-58.97645,401137605,186.076211,-58.97647,-28.74,-13.0449,8.094,STAR,2mass,0.218172800788106,20180610,60513,8645-01636-1,156-090955,12241829-5858352,,J122418.22-585835.3,6059357762620521472,28370970,,tmgaia,0.0552822,0.056558,tgas,9.59941,0.263847,tgas,299.434552,3.710907,217.336351,-49.866166,8.922,0.027,8.52,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.687,0.023,7.498,0.047,7.457,0.026,AAA-111-111-000-0-0,11.9,7.376,0.027,7.456,0.019,7.484,0.016,7.498,0.111,8.38959,0.000345996,0.018,gaiaj,tplx,6594,74,NaN,NaN,NaN,NaN,1.56163,0.157358,1.45498,0.338441,0.382052,0.115493,DWARF,4.153811,0.8371195,104.1731,4.33559,NaN,NaN,513,0.02311191,,,0.0003268635
58452,82,b'Simbad',179.7945,-45.83222,179.7945,-45.83222,389254715,179.794585,-45.832206,-29.8,-11.2,6.401,STAR,2mass,0.219085147394672,20180610,58452,8216-02578-1,221-061576,11591069-4549559,,J115910.65-454956.0,,23096188,,2mass,1,1,tycho2,NaN,NaN,,293.497452,16.080037,202.107816,-41.231705,NaN,NaN,6.36,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.447,0.027,6.488,0.036,6.529,0.021,AAA-111-111-000-0-0,11.4,6.53,0.069,6.513,0.024,6.586,0.015,6.433,0.045,NaN,NaN,0.035,vjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,110,0.002603971,,,NaN
63005,81,b'Simbad',193.65369,-57.16867,193.65369,-57.16867,261862960,193.653725,-57.168612,-27.9,-15,5.315,STAR,2mass,0.219690992362691,20180610,63005,8656-03487-1,165-095986,12543689-5710070,,J125436.80-571007.6,6060547331128876928,,,tmgaia,1.3,1.3,tycho2,NaN,NaN,,303.364665,5.700468,220.606123,-46.05651,NaN,NaN,5.08,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.316,0.017,5.383,0.047,5.313,0.021,EAA-111-111-000-0-0,21.6,5.282,0.155,4.979,0.038,4.528,0.014,3.382,0.02,5.28147,0.000345996,0.021,gaiah,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,436,2.374633,,,1
75476,82,b'Simbad',231.2768,-38.16924,231.2768,-38.16924,148899733,231.276804,-38.169301,-19.5562,-23.1744,6.995,STAR,2mass,0.219891626933121,20180610,75476,7835-00361-1,260-082045,15250643-3810094,,J152506.42-381009.4,6006528084337090560,18815771,,tmgaia,0.0448281,0.0326601,tgas,6.1688,0.757474,tgas,333.385817,15.451656,238.690364,-18.845007,7.128,NaN,7.04,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.876,0.027,6.902,0.051,6.859,0.033,AAA-111-111-000-0-0,10.2,6.848,0.058,6.829,0.019,6.844,0.017,6.65,0.065,7.05599,0.000345996,0.019,gaiaj,tplx,9308,239,3.99702,0.515064,NaN,NaN,2.55488,0.617769,2.36229,0.418747,0.141652,0.102754,DWARF,44.14294,21.34749,162.1062,21.4095,NaN,NaN,186,0.02516534,,,0.001652878
79097,66,b'Simbad',242.18195,-25.37683,242.18195,-25.37683,67887496,242.181912,-25.376881,-12.287,-23.431,8.157,STAR,2mass,0.221327608627691,20180610,79097,6784-00786-1,324-082043,16084366-2522367,,J160843.65-252236.8,6043732946475564288,13663648,,tmgaia,0.0567289,0.0385432,tgas,7.20845,0.422678,tgas,349.444504,19.189887,244.986083,-4.321035,9.282,0.032,8.76,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.601,0.027,7.328,0.042,7.254,0.026,AAA-111-111-00d-0-0,29.8,7.169,0.049,7.167,0.021,7.174,0.018,6.987,0.093,8.56812,0.000345996,0.019,gaiaj,tplx,6345,196,3.82596,0.347749,NaN,NaN,2.26997,0.337357,1.2577,0.227018,0.107527,0.0479411,DWARF,7.52422,2.236459,138.7261,9.97505,0.154643,NaN,120,0.002941377,,,NaN
80112,56,b'Simbad',245.29715,-25.59279,245.29715,-25.59279,322928423,245.297136,-25.592851,-9.9,-21.1,2.632,STAR,2mass,0.22425504455705,20180610,80112,6798-00540-1,323-086173,16211131-2535342,,J162111.19-253534.3,,,,2mass,0.4,0.5,tycho2,4.68,0.6,hip,351.312945,16.998896,247.799596,-4.037423,2.994,0.022,2.9,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.393,0.26,2.399,0.22,2.339,0.254,DDD-333-111-ddd-0-0,20,0.87,NaN,0.735,NaN,2.249,0.022,1.043,0.027,NaN,NaN,0.277,vjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,213.675,NaN,1.12187,NaN,121,0.007553762,,,1
