#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, m_Name, H09, logg, Teff, Fbol, __Fe_H_, __a_Fe_, RV, ageMLP, M_MLP, SimbadName, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, string, float, float, float, float, float, float, float, float, string, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Name,m_Name,H09,logg,Teff,Fbol,__Fe_H_,__a_Fe_,RV,ageMLP,M_MLP,SimbadName,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff_,e_Teff,logg_,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'HD 53526',b'',b'H09',3.4300000667572,6820,3.23639994803671E-08,0.270000010728836,-0.150000005960464,NaN,0.800000011920929,2.27999997138977,b'HD 53526',105.510416666667,-57.3155555555556,279482389,105.510717,-57.315765,-5.19685,-5.52884,6.901,STAR,2mass,0.953628588418218,20180610,33887,8545-01837-1,164-009546,07020257-5718567,,J070202.56-571856.6,5483942474076930176,27332718,,tmgaia,0.0427534,0.0431118,tgas,5.66264,0.237627,tgas,267.5819,-21.195552,135.358705,-78.290031,7.721,NaN,7.32,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.504,0.018,6.376,0.044,6.269,0.015,AAA-111-111-000-0-0,58.9,6.248,0.099,6.103,0.03,6.243,0.015,6.162,0.039,7.18887,0.000345996,0.017,gaiaj,tplx,6820,110,NaN,NaN,NaN,NaN,4.41348,0.519386,1.51218,0.357515,0.0175898,0.00620998,DWARF,37.96597,8.935803,176.5961,11.9352,0.0888972,NaN,35,0.0006633538,,,0.002823175
b'HD 37472',b'',b'H09',4.26000022888184,6987,2.56370000784045E-08,-0.230000004172325,0.0900000035762787,NaN,0.899999976158142,1.38999998569489,b'HD 37472',84.4225,-26.7180555555556,32501480,84.422792,-26.718102,-19.5215,24.2646,7.168,STAR,2mass,0.95373330092027,20180610,26457,6497-01658-1,317-007629,05374147-2643051,,J053741.45-264304.8,2908795978792586752,12629570,,tmgaia,0.0231941,0.0361622,tgas,12.7339,0.351482,tgas,230.686798,-27.156549,82.237153,-50.007211,7.857,NaN,7.52,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.821,0.024,6.687,0.026,6.606,0.031,AAA-111-111-000-0-0,29.4,6.634,0.067,6.587,0.022,6.612,0.015,6.554,0.066,7.41639,0.000345996,0.018,gaiaj,tplx,6916.61,61.1666,NaN,NaN,NaN,NaN,1.60432,0.160202,1.50194,0.354656,0.36373,0.108963,DWARF,5.307009,1.05988,78.53053,2.84981,0.0330804,NaN,35,0.002524597,,,0.003977726
b'HD 213774',b'',b'H09',4.51000022888184,5677,4.72270000884123E-09,-0.0199999995529652,0.0299999993294477,-9,0.100000001490116,0.980000019073486,b'HD 213774',338.664166666667,-44.6338888888889,89040964,338.664535,-44.633928,92.2575,-30.1809,8.768,STAR,2mass,0.954042369296725,20180610,111447,8003-01048-1,227-196639,22343948-4438021,,J223439.57-443802.3,6520668792450784896,22069550,,tmgaia,0.107429,0.0704087,tgas,14.0815,0.262075,tgas,351.186676,-57.586797,322.046215,-32.793553,10.113,0.023,9.44,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.184,0.021,7.917,0.027,7.772,0.027,AAA-111-111-000-0-0,48.1,7.686,0.028,7.757,0.019,7.738,0.018,7.636,0.146,9.20053,0.000345996,0.018,gaiaj,tplx,5735.25,46.3986,NaN,NaN,NaN,NaN,0.892906,0.0831068,0.980759,0.124497,1.37767,0.384678,DWARF,0.7771692,0.1446693,71.01516,2.00894,0.0126482,NaN,20,0.0002349104,,,0.005074536
b'HD 10887',b'',b'H09',4.51999998092651,5714,4.19949985897006E-09,0.0399999991059303,-0.0399999991059303,-4.09999990463257,0.100000001490116,0.980000019073486,b'HD 10887',26.3329166666667,-56.1077777777778,231012651,26.333224,-56.10798,-30.1537,-29.0579,8.917,STAR,2mass,0.954267898213512,20180610,8193,8478-01271-1,170-001678,01451997-5606287,,J014519.93-560629.0,4911344340481090688,27161617,,tmgaia,0.0980896,0.151134,tgas,12.8051,0.215724,tgas,288.124507,-59.443905,348.327829,-59.315075,10.244,0.044,9.56,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.353,0.023,8.003,0.031,7.941,0.029,AAA-111-111-000-0-0,37.7,7.857,0.027,7.937,0.019,7.91,0.019,8.302,0.251,9.33458,0.000345996,0.018,gaiaj,tplx,5832.23,48.1919,NaN,NaN,NaN,NaN,0.911272,0.0838696,0.985547,0.124586,1.30237,0.359593,DWARF,0.8656241,0.1593367,78.09389,2.25351,0.0281168,NaN,13,0.0001330274,,,0.006159904
b'HD 73322',b'',b'H09',4.57000017166138,5164,1.01950003994489E-08,0.140000000596046,-0.0700000002980232,27.5,0.100000001490116,0.879999995231628,b'HD 73322',129.314583333333,-17.4944444444444,100940603,129.314747,-17.494659,-116.149,56.8989,7.859,STAR,2mass,0.955189012279055,20180610,42281,6015-00328-1,363-049274,08371554-1729408,,J083715.45-172940.1,5708841770742195200,8296366,,tmgaia,0.108431,0.0886547,tgas,27.7787,0.222716,tgas,241.311308,13.949864,137.309467,-34.703286,9.544,NaN,8.72,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.168,0.03,6.792,0.063,6.686,0.026,AAA-111-111-000-0-0,12.4,6.64,0.073,6.625,0.021,6.644,0.015,6.601,0.067,8.37095,0.000345996,0.02,gaiaj,tplx,5178.64,22.3574,4.41,0.08,0.049,0.004,1.11417,0.097013,1.04979,0.124734,0.759011,0.198266,DWARF,0.8043786,0.1400777,35.99881,0.484198,NaN,NaN,80,0.002722469,,,0.0005102516
b'HD 108236',b'',b'H09',4.5,5716,5.61430013590325E-09,-0.400000005960464,0.200000002980232,16.2999992370605,0.200000002980232,0.910000026226044,b'HD 108236',186.574166666667,-51.3627777777778,260647166,186.574587,-51.362819,-71.49,-50.44,8.618,STAR,2mass,0.956405590460922,20180610,60689,8243-01948-1,194-068860,12261789-5121462,,J122617.81-512146.6,6125644398083714048,24802476,,tmgaia,2,2,sblink,15.76,1.45,hip,298.934728,11.313714,211.243611,-43.489552,9.894,0.03,9.25,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.046,0.024,7.703,0.029,7.637,0.031,AAA-111-111-000-0-0,10.1,7.613,0.029,7.673,0.021,7.638,0.017,7.51,0.098,9.04061,0.000345996,0.018,gaiaj,hplx,5723.87,49.567,NaN,NaN,NaN,NaN,0.900854,0.156309,0.991562,0.124556,1.3563,0.706005,DWARF,0.7848065,0.2723467,63.45178,5.83789,NaN,NaN,164,0.01236123,,,0.0005827931
b'HD 7193',b'',b'H09',4.40000009536743,6302,4.74040007247822E-08,-0.330000013113022,0.170000001788139,-1.29999995231628,0.200000002980232,1.12999999523163,b'HD 7193',18.0795833333333,12.2816666666667,408261976,18.079798,12.28183,-86.2614,-52.0153,6.37,STAR,2mass,0.957047533935192,20180610,5631,0616-00665-1,512-001820,01121916+1216547,,J011219.09+121654.0,2583819065047375616,41381057,,tmgaia,0.0320602,0.0272109,tgas,28.5632,0.820352,tgas,130.926454,-50.265509,21.336435,4.275132,7.365,0.025,6.89589,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.88,0.02,5.694,0.016,5.658,0.018,AAA-111-111-000-0-0,22.2,5.689,0.121,5.503,0.049,5.68,0.014,5.516,0.037,6.72962,0.000345996,0.017,gaiaj,tplx,6261.68,47.1572,NaN,NaN,NaN,NaN,1.21086,0.120164,1.26103,0.229181,0.710303,0.211468,DWARF,2.030701,0.4030477,35.01008,1.07064,0.047582,NaN,18,0.0006001937,,,NaN
b'HD 102616',b'A',b'H09',2.78999996185303,5525,3.16490016416537E-08,0.779999971389771,-0.150000005960464,-23.8999996185303,0.899999976158142,2.22000002861023,b'HD 102616',177.293333333333,67.3283333333333,142903149,177.293702,67.328559,14.2251,-2.97038,6.668,STAR,2mass,0.960049007317471,20180610,57639,4160-00223-1,787-021332,11491048+6719428,,J114910.52+671942.8,1057925692832166656,,,tmgaia,0.0609605,0.0554653,tgas,3.53004,0.468696,tgas,131.947375,48.695369,135.095225,57.071466,8.157,0.023,7.08536,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.973,0.024,5.61,0.021,5.505,0.031,AAA-111-111-ddd-0-0,11.2,5.524,0.262,5.373,0.069,5.509,0.011,5.422,0.034,7.18297,0.000345996,0.018,gaiaj,tplx,5633,188,2.28491,0.512069,NaN,NaN,10.8259,2.82113,0.998312,0.119868,0.798092,2.39428,GIANT,1.053083,1.053083,283.2825,33.2038,0.0118974,NaN,0,NaN,,,NaN
b'HD 105690',b'',b'H09',4.51000022888184,5588,1.52930006436236E-08,-0.230000004172325,0.159999996423721,15.8999996185303,0.100000001490116,0.939999997615814,b'HD 105690',182.526666666667,-49.1805555555556,334034005,182.526982,-49.180725,-148.049,-60.3553,7.504,STAR,2mass,0.960595249429425,20180610,59315,8237-00230-1,205-061237,12100648-4910505,,J121006.31-491051.3,6129861025173869696,23122039,,tmgaia,0.0688297,0.0698203,tgas,26.8501,0.22518,tgas,296.017117,13.135326,206.631716,-43.067818,8.864,0.025,8.16,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.919,0.026,6.591,0.029,6.49,0.023,AAA-111-111-000-0-0,11.4,6.446,0.073,6.424,0.024,6.472,0.015,6.325,0.051,7.93705,0.000345996,0.019,gaiaj,tplx,5588,80,NaN,NaN,NaN,NaN,1.02206,0.0943105,1.06696,0.127467,0.999353,0.276646,DWARF,0.9176416,0.1693506,37.24381,0.520313,NaN,NaN,153,0.00719696,,,0.0006821736
b'HD 205343',b'',b'H09',4.3600001335144,6402,1.80130008686774E-08,-0.129999995231628,0.0399999991059303,16.7000007629395,0.600000023841858,1.23000001907349,b'HD 205343',323.822916666667,-25.3180555555556,441106197,323.823203,-25.318121,68.0978,14.3349,7.467,STAR,2mass,0.961113115717524,20180610,106591,6943-00623-1,324-215145,21351756-2519052,,J213517.62-251904.9,6814412051184810368,12604804,,tmgaia,0.0820376,0.0536502,tgas,15.0218,0.227174,tgas,23.746559,-46.25424,317.884688,-10.376119,8.434,0.027,7.96,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.005,0.029,6.805,0.044,6.747,0.029,AAA-111-111-000-0-0,37.5,6.742,0.067,6.713,0.022,6.778,0.016,6.689,0.072,7.80651,0.000345996,0.02,gaiaj,tplx,6346.5,52.6804,NaN,NaN,NaN,NaN,1.34949,0.12273,1.26056,0.228877,0.512926,0.139945,DWARF,2.661774,0.4841526,66.56992,1.66763,0.0380768,NaN,27,0.002228383,,,0.003814586
b'HD 183303',b'',b'H09',3.6800000667572,7019,2.87360002459991E-08,0.449999988079071,-0.129999995231628,NaN,0.899999976158142,2.08999991416931,b'HD 183303',292.149583333333,8.86333333333333,134334832,292.149671,8.863586,13.018,-7.16983,7.065,STAR,2mass,0.961566879532832,20180610,95757,1055-00644-1,495-105693,19283592+0851489,,J192835.91+085148.8,4296370375917797376,38554166,,tmgaia,0.0369314,0.0289553,tgas,5.4154,0.379756,tgas,45.078049,-4.111649,295.576591,30.357261,7.775,0.015,7.45,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.685,0.018,6.549,0.038,6.468,0.02,AAA-111-111-000-0-0,15.5,6.443,0.068,6.402,0.024,6.5,0.015,6.448,0.066,7.33945,0.000345996,0.017,gaiaj,tplx,7019,121,NaN,NaN,NaN,NaN,4.49192,0.694518,1.72727,0.383223,0.0190574,0.00883969,DWARF,44.12246,13.64398,184.6586,16.5024,NaN,NaN,644,0.01862434,,,NaN
b'HD 139843',b'',b'H09',4.32000017166138,6685,1.61650000052305E-08,-0.159999996423721,0.0500000007450581,-1.5,0.300000011920929,1.29999995231628,b'HD 139843',235.315416666667,-24.3986111111111,23012813,235.31568,-24.398729,36.8127,9.10034,7.615,STAR,2mass,0.962011683793316,20180610,76834,6781-00359-1,329-076063,15411576-2423554,,J154115.79-242355.2,6238313484883337216,11419809,,tmgaia,0.079009,0.0399061,tgas,11.8139,0.255573,tgas,345.298505,24.181358,238.671284,-4.652772,8.404,NaN,8.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.207,0.029,7.053,0.04,6.978,0.021,AAA-111-111-000-0-0,14.3,6.905,0.062,6.929,0.021,6.963,0.017,6.947,0.119,7.91078,0.000345996,0.02,gaiaj,tplx,6651.12,54.1037,NaN,NaN,NaN,NaN,1.76682,0.167648,1.65876,0.378998,0.300751,0.0856119,DWARF,5.503747,1.044466,84.64605,2.82373,0.316772,NaN,82,0.0005546786,,,NaN
b'HD 113063',b'AB',b'H09',3.72000002861023,7083,2.22769998003969E-08,0.5,-0.140000000596046,-8.89999961853027,0.899999976158142,2.00999999046326,b'HD 113063',196.064166666667,-80.2188888888889,418249584,196.06485,-80.21913,-51,-14,7.474,STAR,2mass,0.963365804057309,20180610,63768,9421-00699-1,049-011409,13041556-8013088,,J130415.27-801308.8,,,,2mass,8,8,sblink,4.28,1.61,hip,303.502154,-17.361579,249.4354,-62.306527,8.434,0.025,7.92,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.023,0.023,6.908,0.038,6.809,0.023,AAA-111-111-000-0-0,38.3,6.794,0.065,6.777,0.021,6.81,0.015,6.781,0.055,NaN,NaN,0.032,vjk,hplx,7083,114,NaN,NaN,NaN,NaN,4.12901,1.20627,1.85092,0.388485,0.0262936,0.0230446,DWARF,38.65944,22.58833,70.8706,NaN,0.244999,NaN,94,0.002536939,,,0.001079624
b'HD 7257',b'',b'H09',4.34999990463257,6491,2.31149996920976E-08,-0.140000000596046,0.0399999991059303,3.29999995231628,0.100000001490116,1.24000000953674,b'HD 7257',18.1425,-20.4586111111111,268717346,18.142784,-20.458641,-67.4977,-33.1249,7.186,STAR,2mass,0.963936234493525,20180610,5651,5853-01149-1,348-001270,01123427-2027310,,J011234.21-202731.4,2354276118460247040,10123857,,tmgaia,0.0515287,0.0544151,tgas,16.9805,0.260378,tgas,159.970073,-81.765366,8.221123,-25.89595,8.046,NaN,7.63,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.754,0.023,6.579,0.026,6.484,0.023,AAA-111-111-000-0-0,12.5,6.463,0.08,6.391,0.024,6.514,0.015,6.474,0.063,7.50193,0.000345996,0.018,gaiaj,tplx,6460.28,53.4593,NaN,NaN,NaN,NaN,1.29506,0.117886,1.26817,0.233746,0.583859,0.159442,DWARF,2.631963,0.4791618,58.89108,1.37768,0.0165834,NaN,7,0.002154165,,,0.004562664
b'HD 99810',b'',b'H09',4.28999996185303,6478,9.9828998401108E-09,0.189999997615814,-0.0799999982118607,4.19999980926514,0.800000011920929,1.33000004291534,b'HD 99810',172.318333333333,36.9116666666667,18020779,172.318581,36.911847,-98.9914,1.98626,8.153,STAR,2mass,0.96419465700636,20180610,56052,2525-01762-1,635-047576,11291647+3654426,,J112916.37+365442.8,760713509272031616,,,tmgaia,0.124351,0.0800159,tgas,11.0604,0.229508,tgas,178.391325,70.08761,156.962907,30.564952,9.209,0.032,8.68,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.654,0.019,7.462,0.016,7.384,0.031,AAA-111-111-000-0-0,24.7,7.267,0.035,7.392,0.019,7.398,0.017,7.475,0.108,8.52013,0.000345996,0.017,gaiaj,tplx,6339.92,46.2686,NaN,NaN,NaN,NaN,1.28671,0.120975,1.16054,0.167403,0.544776,0.153658,DWARF,2.409857,0.4531439,90.41264,3.08767,0.0208805,NaN,10,0.000649981,,,0.003683724
b'HD 128580',b'A',b'H09',NaN,5737,NaN,-0.129999995231628,0.100000001490116,-60.7000007629395,0.200000002980232,0.939999997615814,b'HD 128580',219.34375,11.0277777777778,349611511,219.343898,11.028004,-287.618,58.5077,8.939,STAR,2mass,0.967851227896233,20180610,71505,0913-01402-1,506-057178,14372253+1101408,,,1178121417762293760,40575398,,tmgaia,0.133787,0.136181,tgas,10.3849,0.290125,tgas,5.176358,60.354626,213.099686,25.025868,10.172,0.044,9.6,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.389,0.024,8.063,0.051,8.005,0.026,AAA-111-111-dd0-0-0,26.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.34525,0.000345996,0.018,gaiaj,tplx,5704,188,4.31632,0.27321,NaN,NaN,1.16025,0.141881,1.01624,0.123753,0.650641,0.238691,DWARF,1.283855,0.313992,96.29366,3.86977,0.0248348,NaN,24,0.3062377,,,0.002789596
b'HD 82881',b'',b'H09',4.40999984741211,5963,1.27759998136412E-08,0.0399999991059303,-0.0299999993294477,23.7999992370605,0.899999976158142,1.0900000333786,b'HD 82881',144.39375,64.4083333333333,86375601,144.393972,64.408585,-102.812,-112.003,7.724,STAR,2mass,0.969541356990155,20180610,47229,4139-00642-1,773-033812,09373456+6424310,,J093734.36+642429.8,1064828701708920320,,,tmgaia,0.0424103,0.0482708,tgas,17.7202,0.262662,tgas,148.624329,41.771027,120.784787,46.672161,8.919,0.023,8.29,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.209,0.023,6.931,0.031,6.88,0.017,AAA-111-111-000-0-0,28.4,6.824,0.07,6.853,0.019,6.879,0.016,6.897,0.112,8.10386,0.000345996,0.018,gaiaj,tplx,5938.12,42.8884,NaN,NaN,NaN,NaN,1.15009,0.104069,1.11887,0.145722,0.735502,0.199662,DWARF,1.481679,0.2681475,56.43277,1.26984,0.0396389,NaN,14,0.0003155241,,,0.005600811
b'HD 213143',b'',b'H09',3.53999996185303,6996,1.90910007802358E-08,0.680000007152557,-0.200000002980232,NaN,0.800000011920929,2.17000007629395,b'HD 213143',337.276666666667,21.3930555555556,411343430,337.276954,21.393088,-1.55295,-20.2834,7.405,STAR,2mass,0.970186161123294,20180610,110983,1707-00451-1,557-134779,22290646+2123351,,J222906.46+212334.6,1874004182407611648,45374807,,tmgaia,0.0548268,0.0444931,tgas,4.50211,0.269202,tgas,83.968729,-30.504816,347.850792,28.537275,8.316,NaN,7.77,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.035,0.026,6.935,0.016,6.889,0.018,AAA-111-111-000-0-0,24.8,6.847,0.062,6.771,0.029,6.862,0.023,6.863,0.084,7.671,0.000345996,0.019,gaiaj,tplx,6996,193,NaN,NaN,NaN,NaN,3.96233,0.581753,1.53352,0.362776,0.0246512,0.0108579,DWARF,33.88404,9.949773,222.1181,19.8863,0.0354999,NaN,40,0.0007549664,,,0.0008243386
b'HD 111998',b'',b'H09',4.28999996185303,6557,9.17959965818227E-08,0.140000000596046,-0.0599999986588955,-6.40000009536743,0.600000023841858,1.3400000333786,b'HD 111998',193.29625,-3.55305555555556,53304943,193.29652,-3.553065,-263.333,-3.48772,5.691,STAR,2mass,0.970727268005012,20180610,62875,4953-01222-1,433-057933,12531118-0333110,,,3679242571151844480,,,tmgaia,0.02229,0.0158678,tgas,29.4424,0.405988,tgas,303.786725,59.315784,193.615075,1.974236,6.585,0.023,6.11006,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,0.018,5.082,0.023,4.993,0.023,AAA-111-111-000-0-0,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.97378,0.000345996,0.017,gaiaj,kplnt,6557,NaN,4.18757,NaN,NaN,NaN,1.45,NaN,1.18,NaN,0.38706,NaN,DWARF,3.501478,NaN,33.96462,0.582339,0.0196876,NaN,26,0.0007459651,,,1
b'HD 31143',b'',b'H09',4.55999994277954,5376,1.64569993188479E-08,-0.159999996423721,0.00999999977648258,-10,0.100000001490116,0.879999995231628,b'HD 31143',72.9404166666667,-35.84,1275381,72.940459,-35.840268,-96.5578,-26.6888,7.403,STAR,2mass,0.972677785036922,20180610,22602,7052-01039-1,271-005422,04514571-3550249,,J045145.62-355025.0,4866887134000186624,17557213,,tmgaia,0.0645619,0.0784598,tgas,36.0056,0.8935,tgas,238.538878,-38.817599,63.554423,-57.723616,8.913,0.025,8.15,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.738,0.021,6.39,0.027,6.236,0.02,AAA-111-111-000-0-0,74.3,6.264,0.098,6.192,0.026,6.246,0.015,6.174,0.05,7.89665,0.000345996,0.017,gaiaj,tplx,5336.02,37.1867,NaN,NaN,NaN,NaN,0.762297,0.0741943,0.900586,0.111228,2.03307,0.593636,DWARF,0.4244367,0.08262077,27.77346,0.727026,0.0115177,NaN,13,1.637744E-05,,,0.01281582
b'HD 4857',b'A',b'H09',NaN,5494,NaN,0.370000004768372,-0.0900000035762787,NaN,0.899999976158142,0.990000009536743,b'HD 4857',12.5795833333333,-34.4897222222222,66375705,12.579871,-34.489853,20.2,-12.8,9.281,STAR,2mass,0.974799329213782,20180610,3920,7000-01970-1,278-000912,00501916-3429234,,,5002928883071363840,14987944,,tmgaia,1.7,1.7,tycho2,11.07,2.56,hip,304.729899,-82.634492,355.696047,-36.223837,10.43,0.06,9.59,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.701,0.054,8.335,0.042,8.217,0.036,AAA-111-111-dd0-0-0,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.70942,0.000345996,0.028,gaiaj,hplx,5494,80,NaN,NaN,0.18,0.09,1.06829,0.333534,1.08025,0.130766,0.886047,0.829906,DWARF,0.9367585,0.5849363,120.219,20.8903,0.0210644,NaN,16,0.464206,,,0.002773176
b'HD 20165',b'',b'H09',4.59000015258789,5148,2.31790000526644E-08,0.0500000007450581,-0.109999999403954,-17.3999996185303,0.100000001490116,0.839999973773956,b'HD 20165',48.6966666666667,8.98055555555556,365441779,48.696785,8.9808,400.665,-404.361,6.995,STAR,2mass,0.975424962955671,20180610,15099,0649-00067-1,495-004775,03144722+0858509,,,14163874429353728,38347599,,tmgaia,0.054103,0.0383371,tgas,43.149,0.328475,tgas,171.856319,-39.901694,48.729867,-8.739108,8.699,0.0565332,7.837,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.294,0.034,5.878,0.049,5.748,0.021,AAA-111-111-000-0-0,14.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5142,0.000345996,0.021,gaiaj,tplx,5098,25,4.51,0.028,0.01,0.1,0.972606,0.0821617,0.935602,0.118789,1.0169,0.257712,DWARF,0.5756625,0.09725913,23.17551,0.238933,0.315276,NaN,22,0.002451216,,,0.006853012
b'HD 9843',b'',b'H09',3.20000004768372,6774,1.64880002984091E-08,0.200000002980232,-0.150000005960464,-2.90000009536743,0.899999976158142,2.20000004768372,b'HD 9843',24.1695833333333,35.6161111111111,61385485,24.169887,35.616224,-1.00841,-3.19661,7.72,STAR,2mass,0.97721669238859,20180610,7501,2301-00578-1,629-005003,01364077+3536584,,J013640.77+353658.3,318860571078468992,49782958,,tmgaia,0.0671486,0.0409104,tgas,2.30066,0.240691,tgas,133.181024,-26.353528,35.907718,23.69688,8.667,0.027,8.21,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.242,0.021,7.049,0.02,6.998,0.029,AAA-111-111-000-0-0,19.8,6.938,0.058,6.968,0.02,6.978,0.017,6.845,0.079,8.07093,0.000345996,0.018,gaiaj,tplx,6774,126,NaN,NaN,NaN,NaN,6.84841,1.42099,1.27199,0.236183,0.00396018,0.00246511,DWARF,88.97234,36.92209,434.6579,72.6652,0.0427061,NaN,33,0.002549536,,,NaN
b'HD 2305',b'',b'H09',4.34000015258789,6611,9.47489997571438E-09,-0.109999999403954,-0.00999999977648258,2.79999995231628,0.100000001490116,1.27999997138977,b'HD 2305',6.72125,-0.929444444444444,244173622,6.721347,-0.929698,25.1118,-31.5382,8.173,STAR,2mass,0.977298514024074,20180610,2121,4665-00715-1,446-000571,00265312-0055468,,J002653.13-005547.1,2543430979302331648,1692,,tmgaia,0.0604619,0.0499456,tgas,8.17305,0.306255,tgas,109.240925,-63.146941,5.802833,-3.522282,9.014,0.048,8.6,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.76,0.021,7.591,0.04,7.527,0.024,AAA-111-111-000-0-0,47.3,7.468,0.034,7.538,0.02,7.541,0.02,7.368,0.147,8.47254,0.000345996,0.018,gaiaj,tplx,6611,82,NaN,NaN,NaN,NaN,1.64821,0.182835,1.34318,0.280857,0.299983,0.0998308,DWARF,4.675073,1.037206,122.3533,6.41793,0.0218401,NaN,15,0.0009038733,,,NaN
