#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, SpT, __3_6_, __4_5_, __5_8_, __8_0_, __24_, W1mag, W2mag, W3mag, W4mag, E4_5, E8_0, E24, EW2, EW3, EW4, WISE, _2M, Simbad, _RA, _DE, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, float, float, float, float, float, float, float, float, float, string, string, string, string, string, string, string, string, string, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Name,SpT,__3_6_,__4_5_,__5_8_,__8_0_,__24_,W1mag,W2mag,W3mag,W4mag,E4_5,E8_0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag_,e_w1mag,w2mag_,e_w2mag,w3mag_,e_w3mag,w4mag_,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'2MASS J16050179-2411327',b'M4.25',NaN,NaN,NaN,NaN,NaN,9.77999973297119,9.56999969482422,9.48999977111816,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.25746,-24.19242,241.25746,-24.19242,67278687,241.257475,-24.192436,-10.2533,-21.4928,12.65,STAR,2mass,0.0757895280236691,20180610,,,330-081145,16050179-2411327,,J160501.78-241133.0,6236071580674425856,11469860,,tmgaia,2.29068,2.29067,hsoy,NaN,NaN,,349.716473,20.61883,243.935858,-3.316437,17.373,0.162,15.912,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.845,0.023,10.174,0.023,9.914,0.025,AAA-222-111-000-0-0,26.2,9.783,0.023,9.583,0.021,9.513,0.051,8.987,0.54,13.8778,0.00085146,0.017,gaiaj,,3183,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.111663,NaN,0,NaN,,,NaN
b'2MASS J16095852-2345186',b'M6',NaN,NaN,NaN,NaN,8.15999984741211,11.3400001525879,10.960000038147,9.98999977111816,NaN,b'',b'',b'Y',b'N',b'Y',b'',b'WISE',b'2M',b'Simbad',242.49383,-23.75517,242.49383,-23.75517,48968127,242.493853,-23.755169,NaN,NaN,14.953,STAR,2mass,0.0758702385576395,20180610,,,,16095852-2345186,,J160958.51-234518.9,,,,2mass,NaN,NaN,,NaN,NaN,,350.89118,20.114188,244.964787,-2.674834,20.286,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.635,0.024,11.996,0.024,11.624,0.024,AAA-222-111-000-0-0,18.9,11.353,0.024,10.977,0.02,10.041,0.073,8.281,NaN,NaN,NaN,0.188,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.227768,NaN,0,NaN,,,NaN
b'2MASS J16032787-2153155',b'M1',NaN,NaN,NaN,NaN,NaN,9.73999977111816,9.69999980926514,9.55000019073486,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.86612,-21.88764,240.86612,-21.88764,9800481,240.866137,-21.887654,-11.1665,-18.7123,12.262,STAR,2mass,0.0759282134837419,20180610,,,341-078255,16032787-2153155,,J160327.86-215315.6,6243355776490912384,11466562,,tmgaia,2.24079,2.24079,hsoy,NaN,NaN,,351.213173,22.490781,243.137897,-1.124184,16.013,-0.039,14.445,0.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.846,0.026,10.104,0.025,9.862,0.023,AAA-222-111-000-0-0,16.7,9.767,0.022,9.721,0.02,9.576,0.053,8.896,NaN,13.2635,0.000629769,0.018,gaiaj,,3491,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.200766,NaN,0,NaN,,,NaN
b'2MASS J16060629-2335133',b'M8.5',14.3199996948242,13.9899997711182,NaN,NaN,NaN,14.5299997329712,13.9899997711182,NaN,NaN,b'Y',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',241.52621,-23.58703,241.52621,-23.58703,48760403,241.526225,-23.587046,NaN,NaN,17.857,STAR,2mass,0.0759399061464788,20180610,,,,16060629-2335133,,J160606.27-233513.5,,,,2mass,NaN,NaN,,NaN,NaN,,350.362321,20.867998,244.061782,-2.675295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.107,0.11,15.544,0.13,15.052,0.161,BBC-222-111-ccc-0-0,30.1,14.534,0.03,13.987,0.042,11.735,NaN,8.49,NaN,NaN,NaN,1,jhk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16302673-2359087',b'M6',10.8299999237061,10.460000038147,10.1700000762939,9.3100004196167,5.94999980926514,11.0299997329712,10.4499998092651,8.47000026702881,6.09000015258789,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',247.61137,-23.98575,247.61137,-23.98575,323118649,247.611389,-23.985762,NaN,NaN,15.029,STAR,2mass,0.0759714947313559,20180610,,,,16302673-2359087,,J163026.73-235909.0,,,,2mass,NaN,NaN,,NaN,NaN,,354.024378,16.49387,249.620708,-2.116535,20.367,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.619,0.022,11.938,0.024,11.479,0.021,AAA-222-111-000-0-0,22.3,11.047,0.023,10.469,0.02,8.49,0.038,6.038,0.072,NaN,NaN,0.194,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1.2433,NaN,0,NaN,,,NaN
b'2MASS J16115266-2232421',b'A3V',NaN,7.21999979019165,NaN,7.30000019073486,7.21000003814697,7.19999980926514,7.19000005722046,7.23999977111816,7.1399998664856,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.96942,-22.54503,242.96942,-22.54503,49198254,242.96943,-22.545049,-9.41681,-24.5999,7.847,STAR,2mass,0.0760529042590222,20180610,79366,6793-00876-1,338-080969,16115266-2232421,,J161152.65-223242.3,6242650611580734976,11482863,,tmgaia,0.0774483,0.051796,tgas,7.28506,0.256708,tgas,352.149052,20.629076,245.174183,-1.405265,8.468,NaN,8.23,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.45,0.027,7.372,0.057,7.272,0.031,AAA-111-111-000-0-0,20.7,7.194,0.038,7.206,0.021,7.254,0.018,7.054,0.107,8.13525,0.000345996,0.019,gaiaj,tplx,7603,90,NaN,NaN,NaN,NaN,2.19269,0.237439,1.9609,0.392389,0.186005,0.0604254,DWARF,14.47402,3.134685,137.2672,7.4397,0.223574,NaN,124,0.002289358,,,NaN
b'2MASS J16143287-2242133',b'M6.5',NaN,NaN,NaN,NaN,NaN,12.8800001144409,12.3400001525879,11.3999996185303,NaN,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',243.63696,-22.70369,243.63696,-22.70369,49437632,243.636957,-22.703711,-10.3099,-22.3762,16.675,STAR,2mass,0.0762536831909325,20180610,,,,16143287-2242133,,J161432.86-224213.6,6242595876516326400,,,tmgaia,3.28957,3.28952,hsoy,NaN,NaN,,352.473044,20.070016,245.808976,-1.451225,21.8,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.232,0.03,13.664,0.033,13.24,0.032,AAA-222-111-000-0-0,25.5,12.903,0.025,12.324,0.025,11.383,0.268,8.496,NaN,18.218,0.0148264,0.023,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16064751-2022322',b'M2',NaN,9.64999961853027,NaN,9.63000011444092,9.22999954223633,9.77000045776367,9.67000007629395,9.61999988555908,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.69796,-20.37561,241.69796,-20.37561,161834051,241.69797,-20.375629,-10.1538,-17.5659,12.524,STAR,2mass,0.0762722292880331,20180610,,,349-077682,16064751-2022322,,J160647.50-202232.4,6244124747433842816,11473611,,tmgaia,2.14658,2.14657,hsoy,NaN,NaN,,352.97877,22.977058,243.610481,0.508258,16.616,0.016,15.018,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.898,0.024,10.138,0.022,9.866,0.019,AAA-222-111-000-0-0,28,9.776,0.023,9.676,0.02,9.685,0.053,8.571,NaN,13.6513,0.000760955,0.017,gaiaj,,3340,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.30853,NaN,0,NaN,,,NaN
b'2MASS J16103525-2029168',b'M5',NaN,NaN,NaN,NaN,NaN,11.4200000762939,11.2299995422363,11.0100002288818,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.64687,-20.488,242.64687,-20.488,49076657,242.646873,-20.488021,-8.9375,-25.9434,14.845,STAR,2mass,0.0762739186886388,20180610,,,,16103525-2029168,,J161035.24-202917.1,6243931611345637760,,,tmgaia,2.41128,2.41126,hsoy,NaN,NaN,,353.54701,22.250307,244.50513,0.562941,19.942,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.692,0.029,12.046,0.024,11.714,0.028,AAA-222-111-000-0-0,16.5,11.488,0.024,11.238,0.021,11.016,0.147,8.544,NaN,16.2532,0.00329155,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.339177,NaN,0,NaN,,,NaN
b'2MASS J16155327-2424380',b'M2.5',NaN,NaN,NaN,NaN,NaN,10.2399997711182,10.1400003433228,10.0600004196167,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.97196,-24.41056,243.97196,-24.41056,98090566,243.971982,-24.410567,-10.8324,-24.1188,13.122,STAR,2mass,0.0763960118796915,20180610,,,328-083847,16155327-2424380,,J161553.27-242438.1,6049713396378273664,11489567,,tmgaia,2.09251,2.09079,hsoy,NaN,NaN,,351.368999,18.683296,246.411736,-3.077549,17.468,0.073,15.964,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.403,0.023,10.596,0.022,10.347,0.023,AAA-222-111-000-0-0,13.5,10.239,0.023,10.141,0.022,10.087,0.119,8.802,NaN,14.3019,0.00105597,0.017,gaiaj,,3245,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.417284,NaN,0,NaN,,,NaN
b'2MASS J16100129-2152243',b'M5.5',11.3000001907349,11.2399997711182,11.1899995803833,11.1700000762939,NaN,11.460000038147,11.2200002670288,10.9700002670288,NaN,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.50537,-21.87342,242.50537,-21.87342,49033331,242.505389,-21.873432,NaN,NaN,14.851,STAR,2mass,0.0767816413152735,20180610,,,,16100129-2152243,,J161001.29-215224.6,,,,2mass,NaN,NaN,,NaN,NaN,,352.358575,21.40198,244.629263,-0.82319,20.114,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.636,0.022,12.063,0.024,11.709,0.019,AAA-222-111-000-0-0,12.2,11.482,0.024,11.222,0.022,11.032,0.133,9.003,0.522,NaN,NaN,0.181,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.285284,NaN,0,NaN,,,NaN
b'2MASS J15501958-2805237',b'M5.5',NaN,NaN,NaN,NaN,NaN,13.2799997329712,12.7200002670288,11.1400003433228,NaN,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',237.58158,-28.08992,237.58158,-28.08992,23842511,237.581602,-28.089929,-14.2662,-26.8768,16.691,STAR,2mass,0.0770176445145836,20180610,,,,15501958-2805237,,J155019.57-280524.0,6233577407268502272,,,tmgaia,3.43464,3.4346,hsoy,NaN,NaN,,344.301968,20.070258,241.486166,-7.803097,20.867,0.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.616,0.037,14.051,0.04,13.672,0.05,AAA-222-111-000-0-0,17,13.307,0.026,12.703,0.027,11.16,0.158,8.515,NaN,18.0598,0.0129796,0.024,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16052556-2035397',b'M5',NaN,10.4499998092651,NaN,10.0500001907349,7.71000003814697,10.7700004577637,10.4399995803833,9.53999996185303,8.02999973297119,b'N',b'Y',b'Y',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.3565,-20.59436,241.3565,-20.59436,9994321,241.356514,-20.594377,-10.0173,-30.4137,14.229,STAR,2mass,0.0772742619789263,20180610,,,,16052556-2035397,,J160525.55-203539.9,6244020946665859584,,,tmgaia,1.9763,1.97627,hsoy,NaN,NaN,,352.567236,23.0589,243.337899,0.23282,19.34,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.079,0.024,11.39,0.025,11.054,0.025,AAA-222-111-000-0-0,14.5,10.755,0.023,10.374,0.021,9.611,0.046,8.221,0.326,15.635,0.00221838,0.017,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.283661,NaN,0,NaN,,,NaN
b'2MASS J16141974-2428404',b'M6',12.3299999237061,12.2399997711182,12.1899995803833,12.2600002288818,NaN,12.4700002670288,12.2600002288818,NaN,NaN,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.58225,-24.47789,243.58225,-24.47789,68506741,243.582255,-24.477911,-8.51044,-19.6533,16.129,STAR,2mass,0.0773546110309906,20180610,,,,16141974-2428404,,J161419.73-242840.6,6049702710501929600,,,tmgaia,2.77777,2.77773,hsoy,NaN,NaN,,351.06085,18.896156,246.073829,-3.206295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.817,0.021,13.157,0.03,12.762,0.033,AAA-222-111-000-0-0,16.9,12.514,0.024,12.273,0.023,11.658,NaN,8.574,NaN,17.6121,0.00899128,0.019,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16070474-2015557',b'M4',NaN,11.0799999237061,NaN,11.039999961853,11.4099998474121,11.2799997329712,11.0799999237061,11.039999961853,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.76975,-20.26547,241.76975,-20.26547,48794602,241.769755,-20.265491,-10.7943,-25.8193,14.37,STAR,2mass,0.0774628226739598,20180610,,,,16070474-2015557,1237674653155852871,J160704.73-201556.0,6244132203497930880,,,tmgaia,1.98802,1.98801,hsoy,NaN,NaN,,353.116012,23.003514,243.655847,0.629105,19.073,0.162,NaN,NaN,21.0668,0.117098,18.457,0.00808871,16.872,0.00470469,15.1302,0.00357249,14.1114,0.00424275,12.463,0.026,11.752,0.022,11.459,0.023,AAA-222-111-000-0-0,27.9,11.284,0.024,11.076,0.021,10.998,0.147,8.687,NaN,15.6521,0.00224153,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.297562,NaN,0,NaN,,,NaN
b'2MASS J16025243-2402226',b'K0',NaN,7.67000007629395,NaN,7.57000017166138,7.55000019073486,7.53999996185303,7.67000007629395,7.55000019073486,7.55000019073486,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.71846,-24.03961,240.71846,-24.03961,67083616,240.718473,-24.039628,-14.2196,-8.11213,9.636,STAR,2mass,0.0776261045060644,20180610,,,330-080827,16025243-2402226,,J160252.42-240222.6,6236272413345791872,11465318,,tmgaia,0.98977,0.989741,hsoy,NaN,NaN,,349.461269,21.075439,243.4228,-3.261574,12.393,0.026,11.136,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.525,0.027,7.837,0.049,7.645,0.018,AAA-111-111-000-0-0,28.7,7.549,0.032,7.667,0.019,7.561,0.021,7.579,0.226,10.4431,0.000345996,0.018,gaiaj,,3927,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.159421,NaN,0,NaN,,,NaN
b'2MASS J16111907-2319202',b'M5',NaN,NaN,NaN,NaN,NaN,10.6000003814697,10.2399997711182,8.78999996185303,7.44999980926514,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.82946,-23.32228,242.82946,-23.32228,49171902,242.829473,-23.322298,NaN,NaN,13.775,STAR,2mass,0.0777559256309806,20180610,,,334-080308,16111907-2319202,,J161119.06-231920.4,,,,2mass,NaN,NaN,,NaN,NaN,,351.451117,20.189919,245.188347,-2.193002,18.663,0.162,16.938,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.697,0.026,10.983,0.023,10.696,0.022,AAA-222-111-000-0-0,20.9,10.573,0.023,10.204,0.021,8.804,0.029,7.433,0.162,NaN,NaN,0.376,vjk,,2956,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.244674,NaN,0,NaN,,,NaN
b'2MASS J16185430-2346075',b'M5.25',NaN,NaN,NaN,NaN,NaN,13.2700004577637,12.8500003814697,NaN,NaN,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',244.72625,-23.76875,244.72625,-23.76875,49863856,244.726268,-23.768764,NaN,NaN,17.636,STAR,2mass,0.0778272533347542,20180610,,,,16185430-2346075,,J161854.30-234607.7,6050135471405769344,,,tmgaia,NaN,NaN,,NaN,NaN,,352.35964,18.612366,246.980015,-2.326654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.02,0.033,14.087,0.037,13.519,0.04,AAA-222-111-000-0-0,12.4,13.291,0.027,12.919,0.03,11.941,NaN,8.542,NaN,19.2537,0.0364933,0.042,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16001330-2418106',b'M0',NaN,9.32999992370605,NaN,9.27000045776367,8.6899995803833,9.35999965667725,9.31999969482422,9.22000026702881,NaN,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.05542,-24.30294,240.05542,-24.30294,66823461,240.055426,-24.302961,-15.9375,-20.7403,11.76,STAR,2mass,0.0781210138958379,20180610,,,329-078271,16001330-2418106,,J160013.29-241810.8,6236195481891011200,11459155,,tmgaia,2.29068,2.29067,hsoy,NaN,NaN,,348.801684,21.314352,242.8806,-3.638866,15.161,0.104,13.863,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.457,0.023,9.725,0.024,9.512,0.021,AAA-222-111-000-0-0,14.4,9.373,0.024,9.333,0.02,9.226,0.039,8.504,NaN,12.6916,0.000479015,0.017,gaiaj,,3566,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.123041,NaN,0,NaN,,,NaN
b'2MASS J16153456-2242421',b'M0',NaN,NaN,NaN,NaN,NaN,7.48999977111816,7.15999984741211,5.1100001335144,2.96000003814697,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.894,-22.71169,243.894,-22.71169,49583174,243.894019,-22.711703,-15.2254,-31.1346,10.966,STAR,2mass,0.0785580828644967,20180610,,,337-079561,16153456-2242421,,J161534.56-224242.6,6242598522218950400,,,tmgaia,2.24219,2.24122,hsoy,NaN,NaN,,352.637896,19.89031,246.043894,-1.417382,14.021,0.165,12.759,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.382,0.038,8.334,0.038,7.909,0.023,AAA-211-111-000-0-0,18.9,7.479,0.034,7.198,0.021,5.122,0.014,2.914,0.023,12.0685,0.000357254,0.021,gaiaj,,3415,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.236096,NaN,0,NaN,,,NaN
b'2MASS J16105499-2126139',b'M6',NaN,NaN,NaN,NaN,NaN,11.5600004196167,11.289999961853,10.7399997711182,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.72912,-21.43719,242.72912,-21.43719,49075471,242.729138,-21.437204,NaN,NaN,15.034,STAR,2mass,0.0786022075890464,20180610,,,,16105499-2126139,,J161054.98-212614.1,,,,2mass,NaN,NaN,,NaN,NaN,,352.853515,21.548291,244.753903,-0.356278,20.306,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.772,0.024,12.104,0.023,11.777,0.021,AAA-222-111-000-0-0,14.5,11.533,0.022,11.29,0.021,10.904,0.136,8.625,NaN,NaN,NaN,0.184,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.295756,NaN,0,NaN,,,NaN
b'2MASS J16253672-2224285',b'M7',11.9700002670288,11.8900003433228,11.8800001144409,11.8199996948242,NaN,12.1300001144409,11.8400001525879,11.0299997329712,NaN,b'N',b'N',b'',b'N',b'Y?',b'',b'WISE',b'2M',b'Simbad',246.403,-22.40792,246.403,-22.40792,203825277,246.403019,-22.407933,0.0317108,-25.6702,15.956,STAR,2mass,0.0786698703126977,20180610,,,,16253672-2224285,,J162536.71-222428.9,6051781715190639360,,,tmgaia,2.63645,2.63642,hsoy,NaN,NaN,,354.512913,18.366249,248.277881,-0.730517,21.185,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.531,0.024,12.834,0.028,12.459,0.027,AAA-222-111-000-0-0,21.5,12.141,0.023,11.846,0.024,10.989,0.16,8.316,NaN,17.4906,0.00815956,0.019,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16135815-1848290',b'M2',9.72000026702881,9.59000015258789,9.5600004196167,9.55000019073486,9.10999965667725,9.72999954223633,9.59000015258789,9.21000003814697,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.49229,-18.80806,243.49229,-18.80806,49409604,243.49231,-18.808071,-5.77901,-23.2627,12.399,STAR,2mass,0.0788246751448291,20180610,,,356-078051,16135815-1848290,,J161358.14-184829.2,6245845586211677312,8839738,,tmgaia,2.14373,2.14372,hsoy,NaN,NaN,,355.472845,22.790152,244.985692,2.358866,16.451,0.081,14.848,0.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.851,0.027,10.056,0.023,9.88,0.024,AAA-222-111-000-0-0,40.9,9.746,0.023,9.616,0.02,9.22,0.047,7.971,0.36,13.4809,0.000699929,0.018,gaiaj,,3384,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.873312,NaN,0,NaN,,,NaN
b'2MASS J16181600-2437266',b'M4',NaN,NaN,NaN,NaN,NaN,10.3800001144409,10.1300001144409,10.0799999237061,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',244.56667,-24.62406,244.56667,-24.62406,98377811,244.566694,-24.624058,NaN,NaN,13.9,STAR,2mass,0.078872210536731,20180610,,,,16181600-2437266,,J161815.99-243726.8,,,,2mass,NaN,NaN,,NaN,NaN,,351.591848,18.141402,246.982449,-3.194241,19.031,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.679,0.023,10.927,0.023,10.591,0.021,AAA-222-111-000-0-0,21.7,10.391,0.022,10.143,0.021,10.003,0.062,8.993,NaN,NaN,NaN,0.182,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.453898,NaN,0,NaN,,,NaN
