# %ECSV 0.9
# ---
# datatype:
# - {name: Set, datatype: string, description: Subset (1)}
# - {name: Name, datatype: string, description: Star Name}
# - {name: Assoc, datatype: string, description: Association short name (2)}
# - {name: SpT, datatype: string, description: Spectral Type (3)}
# - {name: RAh, unit: h, datatype: int64, description: Hour of Right Ascension (J2000)}
# - {name: RAm, unit: min, datatype: int64, description: Minute of Right Ascension (J2000)}
# - {name: RAs, unit: s, datatype: float64, description: Second of Right Ascension (J2000)}
# - {name: DE-, datatype: string, description: Sign of Declination (J2000)}
# - {name: DEd, unit: deg, datatype: int64, description: Degree of Declination (J2000)}
# - {name: DEm, unit: arcmin, datatype: int64, description: Arcminute of Declination (J2000)}
# - {name: DEs, unit: arcsec, datatype: float64, description: Arcsecond of Declination (J2000)}
# - {name: pmRA, unit: mas / yr, datatype: float64, description: 'Proper motion in RA; {mu}_{alpha}\cos{delta}'}
# - {name: e_pmRA, unit: mas / yr, datatype: float64, description: Uncertainty in pmRA}
# - {name: pmDE, unit: mas / yr, datatype: float64, description: 'Proper motion in DE; {mu}_{delta}'}
# - {name: e_pmDE, unit: mas / yr, datatype: float64, description: Uncertainty in pmDE}
# - {name: Dist, unit: pc, datatype: float64, description: Distance}
# - {name: e_Dist, unit: pc, datatype: float64, description: Uncertainty in Dist}
# - {name: RVel, unit: km / s, datatype: float64, description: Radial Velocity}
# - {name: e_RVel, unit: km / s, datatype: float64, description: Uncertainty in RVel}
# - {name: HR1, datatype: float64, description: HR1 hardness ratio}
# - {name: NUVmag, unit: mag, datatype: float64, description: NUVMag}
# - {name: e_NUVmag, unit: mag, datatype: float64, description: Uncertainty in NUVmag}
# - {name: Gmag, unit: mag, datatype: float64, description: Gaia DR1 G-band magnitude}
# - {name: e_Gmag, unit: mag, datatype: float64, description: Uncertainty in Gmag}
# - {name: Jmag, unit: mag, datatype: float64, description: 2MASS J-band magnitude}
# - {name: e_Jmag, unit: mag, datatype: float64, description: Uncertainty in Jmag}
# - {name: IRex, datatype: float64, description: 'IR Excess in N{sigma}'}
# - {name: Known, datatype: string, description: Known Group}
# - {name: Youth, datatype: string, description: Signs of Youth (4)}
# - {name: Ref, datatype: string, description: References (5)}
# - {name: Bin, datatype: string, description: Binary flag (6)}
# - {name: dstArcSec, datatype: float64}
# - {name: Tmag, datatype: float64}
# - {name: GAIA, datatype: object}
# - {name: Teff, datatype: object}
# - {name: MatchID, datatype: int64}
# - {name: MatchRA, datatype: float64}
# - {name: MatchDEC, datatype: float64}
# - {name: ra, datatype: float64}
# - {name: dec, datatype: float64}
# schema: astropy-2.0
Set Name Assoc SpT RAh RAm RAs DE- DEd DEm DEs pmRA e_pmRA pmDE e_pmDE Dist e_Dist RVel e_RVel HR1 NUVmag e_NUVmag Gmag e_Gmag Jmag e_Jmag IRex Known Youth Ref Bin dstArcSec Tmag GAIA Teff MatchID MatchRA MatchDEC ra dec
KCM "LP 475-68" HYA M1V 4 26 4.812 + 15 2 28.65 101.5 1.2 -22.62 0.65 47.64 0.82 "" "" 0.04 "" "" 11.326 0.003 9.27 0.02 "" HYA X 14;-;-;127 "" 1.56478483783 10.389 3311179335766914944 4008 60879587 66.5196 15.0413 66.52005 15.0412916667
KCM "HD 284455" HYA K5V 4 26 47.744 + 21 14 5.02 113.9 1.1 -45.79 0.78 42.65 0.77 "" "" "" "" "" 10.56 0.001 8.72 0.01 "" HYA "" 43;-;-;96 "" 1.83858721454 9.786 144534720481849856 3994 17451153 66.69844 21.23495 66.6989333333 21.2347277778
KCM "StKM 1-498" HYA K4/5 4 37 58.338 + 4 40 11.3 96.1 1.1 8.33 0.82 47.94 0.77 "" "" "" 20.2 0.2 10.788 0.004 8.96 0.02 "" HYA "" 14;-;-;103 "" 1.51955758672 10.017 3282171745125201792 4362 269115609 69.492653 4.66977 69.493075 4.66980555556
KCM "HD 284785" HYA K4:V 4 47 9.039 + 20 52 55.57 98.4 1.7 -50.0 1.1 42.25 0.42 "" "" "" 17.42 0.03 9.392 0.001 7.97 0.02 0.2 HYA UV 128;129;-;130 "" 1.65966789095 8.786 3412605297699792512 4650 238413980 71.787235 20.882333 71.7876625 20.8821027778
KCM "StKM 1-541" HYA K7 5 3 7.166 + 19 1 4.21 64.8 2.4 -33.0 1.8 53.8 1.0 "" "" "" 20.4 0.2 11.096 0.004 9.23 0.02 0.0 HYA "" 99;-;-;96 "" 1.13073874708 10.307 3407518510233429248 4655 69144778 75.779573 19.017997 75.7798583333 19.0178361111
KCM "HD 307802" IC2602 A5 10 31 7.462 - 64 10 55.01 -18.3 1.1 11.8 1.2 153.3 8.0 "" "" "" "" "" 9.412 0.001 8.68 0.01 1.9 IC2602 E 43;-;-;61 "" 0.239553378627 9.103 5251845946093877632 7292 460478249 157.781219 -64.181984 157.781091667 -64.1819472222
KCM "HD 91451" IC2602 F2V 10 31 44.882 - 63 29 21.78 -16.87 0.68 11.09 0.55 140.5 5.3 "" "" "" "" "" 9.095 0.002 8.44 0.02 1.1 IC2602 "" 43;-;-;77 "" 0.315145448114 8.822 5251991356506637568 6906 460502873 157.937103 -63.48946 157.937008333 -63.4893833333
KCM "TYC 8965-604-1" IC2602 (G4) 10 43 0.199 - 65 30 17.64 -16.95 0.76 10.75 0.53 146.2 5.2 "" "" "" "" "" 10.958 0.002 9.93 0.02 1.7 IC2602 E 14;-;-;131 "" 0.341128302913 10.52 5239660367966484736 6032 390366768 160.751002 -65.504962 160.750829167 -65.5049
KCM "V564 Car" IC2602 (G3) 10 46 14.791 - 64 2 57.91 -17.99 0.9 10.28 0.45 150.2 7.6 "" "" 0.31 "" "" 10.484 0.003 9.5 0.02 1.2 IC2602 X 11;-;-;96 "" 0.274383591394 10.065 5239849896277704960 5993 391423247 161.561782 -64.049456 161.561629167 -64.0494194444
KCM "HD 310131" IC2602 G6V 10 46 32.976 - 65 27 18.14 -18.23 0.83 10.93 0.71 146.9 5.4 "" "" 0.38 "" "" 10.694 0.002 9.68 0.02 2.1 IC2602 X;Li;E -;-;-;96 "" 0.278884664607 10.264 5239498739751922432 5432 391341577 161.637526 -65.455096 161.6374 -65.4550388889
KCM "HD 93874" IC2602 A3(IV) 10 48 41.914 - 63 49 58.7 -18.5 0.06 9.95 0.06 146.7 5.4 "" "" "" "" "" 8.179 0.001 7.88 0.01 2.3 IC2602 E;Lm -;-;-;131 "" 0.400072901062 8.063 5241357189281206656 8393 464938239 162.174892 -63.832985 162.174641667 -63.8329722222
KCM "HD 305830" LCC F0/2 10 56 14.266 - 61 47 22.45 -27.17 0.72 4.33 0.6 107.1 3.3 "" "" -0.41 "" "" 8.719 0.001 8.01 0.01 2.0 LCC E 52;-;52;96 "" 0.556731783307 8.419 5241867328319335040 6780 465700747 164.059765 -61.789593 164.059441667 -61.7895694444
KCM "HD 305810" LCC G6V 11 0 18.888 - 61 18 2.03 -32.5 2.1 3.8 1.7 123.0 13.0 "" "" 0.04 "" "" 10.038 0.001 8.83 0.02 2.2 LCC X;Li;E -;-;-;44 "" 0.483667946839 9.523 5337925680643069056 5358 466069844 165.078978 -61.300579 165.0787 -61.3005638889
KCM "HD 98194" LCC F3/5V 11 16 50.827 - 61 5 7.95 -28.2 0.11 1.75 0.11 121.0 3.5 "" "" "" "" "" 8.937 0.002 8.22 0.02 0.0 LCC "" 132;-;-;54 "" 0.455202913707 8.635 5337415919561896192 6758 467671758 169.212039 -61.085556 169.211779167 -61.0855416667
KCM "HD 99486" LCC G2/3V 11 26 12.559 - 58 23 11.05 -35.56 0.87 -5.23 0.68 90.7 3.1 "" "" "" "" "" 9.068 0.001 8.01 0.01 0.4 LCC "" 11;-;-;54 "" 0.614878928705 8.618 5339618241352309888 5761 451452509 171.552655 -58.386402 171.552329167 -58.3864027778
KCM "HD 308856" LCC G0 11 40 1.548 - 61 37 30.1 -29.5 1.1 -0.93 0.49 118.7 4.5 "" "" "" "" "" 9.531 0.003 8.69 0.02 1.3 LCC "" 11;-;-;54 "" 0.507750896271 9.173 5335652990110621696 6559 320570157 175.006746 -61.625038 175.00645 -61.6250277778
KCM "HD 104917" LCC A9/F0IV 12 4 51.012 - 50 51 13.41 -30.63 0.35 -8.55 0.28 134.5 6.7 "" "" "" "" "" 8.253 0.001 7.8 0.01 0.4 LCC Lm 14;-;-;54 "" 0.490971171656 8.066 6126429140149788416 8089 333195768 181.21276 -50.853693 181.21255 -50.853725
KCM "TYC 8974-711-1" LCC (G2) 12 6 47.122 - 60 25 37.19 -28.9 1.0 -5.93 0.81 144.0 8.4 "" "" "" "" "" 10.188 0.002 9.26 0.02 1.3 LCC "" 133;-;-;133 "" 0.453374055127 9.793 6058810446351906816 6255 380131021 181.696596 -60.426987 181.696341667 -60.4269972222
KCM "TYC 8241-2652-1" LCC K3IV(e) 12 9 2.201 - 51 20 41.15 -33.4 2.0 -11.79 0.86 121.0 5.4 "" "" 0.23 "" "" 10.835 0.003 9.39 0.02 8.3 LCC X;Li;E;Lm 8;-;-;54 "" 0.492897792254 10.219 6126242635487127808 4283 333822981 182.259381 -51.344725 182.259170833 -51.3447638889
KCM "HD 105785" LCC A3V 12 10 42.005 - 56 26 32.52 -37.2 0.03 -12.57 0.03 111.1 5.0 "" "" "" "" "" 6.964 0.001 6.7 0.01 1.6 LCC E -;-;-;54 "" 0.616160085217 6.863 6072502527210262784 8885 433276798 182.675313 -56.44231 182.675020833 -56.4423666667
KCM "HD 106049" LCC F7V 12 12 14.436 - 60 20 13.87 -31.03 0.73 -6.32 0.6 114.8 4.2 "" "" 0.25 "" "" 9.172 0.002 8.29 0.01 2.4 LCC X;E 133;-;-;133 "" 0.40750701282 8.796 6058705614786266112 7008 382163444 183.060377 -60.3372 183.06015 -60.3371861111
KCM "HD 106101" LCC A1/2V 12 12 35.734 - 52 46 39.14 -34.93 0.03 -11.44 0.03 119.0 6.9 "" "" "" "" "" 7.389 0.001 7.15 0.0 1.2 LCC "" 11;-;-;54 "" 0.530004964424 7.301 6125097872083714304 9107 334400037 183.149114 -52.777479 183.148891667 -52.7775388889
KCM "CD-56 4356" LCC (G3) 12 13 43.553 - 57 34 53.36 -31.6 1.1 -10.68 0.79 99.9 3.4 "" "" "" "" "" 9.965 0.004 8.96 0.01 1.3 LCC "" 133;-;-;133 "" 0.631483812107 9.538 6072157624161443712 5768 411505379 183.431754 -57.581401 183.431470833 -57.5814888889
KCM "TYC 8979-1734-1" LCC (G4) 12 19 6.847 - 62 50 44.47 -28.76 0.96 -3.55 0.76 103.2 4.4 "" "" "" "" "" 9.932 0.002 8.91 0.02 2.5 LCC E 11;-;-;54 "" 0.551936231029 9.497 6054240635510097280 6044 309525500 184.778863 -62.845669 184.778529167 -62.8456861111
KCM "HD 107298" LCC A6V 12 20 19.339 - 51 13 7.04 -33.07 0.27 -11.22 0.26 111.0 5.7 "" "" "" "" "" 7.644 0.001 7.26 0.01 0.5 LCC "" 8;-;-;54 "" 0.458180131712 7.492 6125788090512085376 None 15367231 185.080763 -51.218568 185.080579167 -51.2186222222
KCM "TYC 8633-2254-1" LCC K9IVe 12 20 22.795 - 52 42 18.42 -34.9 1.5 -10.96 0.69 116.2 7.1 "" "" 0.28 "" "" 11.577 0.002 8.61 0.01 "" LCC X;Li;Lm 133;-;-;134 "" 2.74712674858 10.374 6077388653810526592 4057 15373882 185.095909 -52.704602 185.094979167 -52.7051166667
KCM "TYC 8983-854-1" LCC K3IVe 12 23 47.4 - 64 2 55.08 -38.24 0.66 -10.69 0.82 105.8 2.8 "" "" 0.5 "" "" 10.435 0.001 8.96 0.03 2.5 LCC X;Li;E;Lm -;-;-;54 "" 0.645612137829 9.809 6053499599027904640 4553 311587909 185.947894 -64.048584 185.9475 -64.0486333333
KCM "TYC 8975-871-1" LCC K5IVe 12 24 9.689 - 60 3 41.84 -35.4 1.2 -11.07 0.79 105.6 4.4 "" "" -0.2 "" "" 11.377 0.003 9.58 0.02 2.0 LCC Li;E;Lm -;-;-;54 "" 0.489812455523 10.618 6058311920906775168 4192 450449507 186.04063 -60.06158 186.040370833 -60.0616222222
KCM "HD 107919" LCC F7IV 12 24 23.765 - 55 52 48.84 -32.32 0.74 -7.86 0.7 119.4 3.5 "" "" 0.69 "" "" 9.359 0.002 8.49 0.01 1.7 LCC X;E;Lm 8;-;-;54 "" 0.550110127664 8.989 6072772010642050432 6155 401181197 186.099285 -55.880196 186.099020833 -55.8802333333
KCM "HD 108167" LCC G8(III) 12 25 44.89 - 46 53 10.72 -27.94 0.83 -11.84 0.53 135.8 4.7 "" "" "" "" "" 9.591 0.003 8.53 0.02 0.0 LCC Lm 52;-;52;52 "" 0.359747903411 9.138 6131956453818754560 5742 72178248 186.437125 -46.886229 186.437041667 -46.8863111111
KCM "HD 108234" LCC F5V 12 26 19.646 - 47 38 56.12 -31.35 0.67 -18.16 0.89 121.9 4.5 "" "" "" 13.735 0.006 9.034 0.001 8.27 0.01 1.7 LCC E -;-;-;134 "" 0.615858892383 8.711 6131676559389650432 6469 72180084 186.582075 -47.648833 186.581858333 -47.6489222222
KCM 2M1227-6239 LCC K3IV(e) 12 27 16.558 - 62 39 14.35 -39.86 0.72 -12.63 0.59 108.2 3.3 "" "" 0.72 "" "" 10.376 0.003 8.81 0.03 0.9 LCC X;Li;Lm 11;-;-;54 "" 0.680244106039 9.711 6054576742472233472 4773 450690604 186.819395 -62.653949 186.818991667 -62.6539861111
KCM "CD-55 4663" LCC (G2) 12 31 59.882 - 56 30 31.65 -33.1 0.81 -16.09 0.56 102.7 3.2 "" "" 0.61 "" "" 9.612 0.003 8.68 0.02 "" LCC X 8;-;-;54 "" 0.616286677729 9.216 6073390039257973120 5968 272479918 187.99978 -56.508709 187.999508333 -56.5087916667
KCM "HD 109276" LCC A2V 12 33 58.205 - 56 34 14.71 -33.89 0.26 -14.86 0.25 112.4 4.8 "" "" "" "" "" 7.549 0.001 7.24 0.01 1.7 LCC E 8;-;-;54 "" 0.593035276628 7.43 6073202022763478656 7980 273279406 188.492807 -56.570705 188.492520833 -56.5707527778
KCM "TYC 8992-346-1" LCC (K0) 12 36 43.793 - 63 10 45.59 -39.21 0.7 -10.1 0.8 97.0 2.5 "" "" "" "" "" 10.255 0.003 8.88 0.02 2.9 LCC E 9;-;-;134 "" 0.579358828011 9.672 6053654389651434368 4782 415241207 189.182816 -63.17929 189.182470833 -63.1793305556
KCM "HD 110229" LCC F3/5V 12 41 10.69 - 58 18 59.5 -29.85 0.08 -7.83 0.07 148.9 6.7 "" "" "" "" "" 9.111 0.016 8.25 0.01 0.0 LCC "" 3;-;-;135 "" 0.497538892865 8.744 6060013415148694784 7262 405512926 190.294804 -58.316517 190.294541667 -58.3165277778
KCM "HD 110696" LCC F8V 12 44 19.274 - 45 25 23.67 -35.15 0.88 -19.17 0.51 102.9 3.9 "" "" "" 14.465 0.009 9.353 0.004 8.37 0.02 1.1 LCC UV -;-;-;54 "" 0.574486538921 8.935 6132368324003224576 5998 73460115 191.080532 -45.423213 191.080308333 -45.4232416667
KCM "HD 111161" LCC A3III/IV 12 48 16.574 - 67 7 52.56 -36.0 0.1 -13.3 0.1 104.6 3.0 "" "" "" "" "" 7.584 0.001 7.24 0.01 1.2 LCC Lm 3;-;-;133 "" 0.720156249814 7.449 5858152185620231936 9326 329657282 192.069552 -67.13121 192.069058333 -67.1312666667
KCM "CPD-66 1944B" LCC (F5) 12 48 18.852 - 67 7 54.42 -36.93 0.17 -15.42 0.19 109.4 3.6 "" "" "" "" "" 8.596 0.001 7.84 0.02 2.4 LCC E 11;-;-;54 "" 0.748536339995 8.278 5858152185620231808 7214 329657279 192.079071 -67.131736 192.07855 -67.1317833333
KCM "CD-65 1343" LCC (F8) 12 49 3.667 - 66 25 7.28 -41.6 0.54 -7.33 0.56 100.1 2.7 "" "" "" "" "" 9.269 0.002 8.42 0.01 1.7 LCC E -;-;-;54 "" 0.542807648884 8.908 5858423249596344192 6378 329775824 192.265656 -66.418686 192.265279167 -66.4186888889
KCM "HD 311987" LCC K0 12 49 33.845 - 61 29 30.91 -36.3 1.1 -19.5 1.3 101.2 5.5 "" "" "" "" "" 9.924 0.001 8.59 0.01 0.7 LCC "" 11;-;-;54 "" 0.614027286419 9.357 6055539124380393856 4940 435003773 192.391369 -61.491881 192.391020833 -61.4919194444
KCM "HD 111436" LCC A3/5V 12 49 48.809 - 51 23 34.91 -31.67 0.25 -13.54 0.25 149.0 19.0 "" "" "" "" "" 7.747 0.001 7.37 0.02 0.0 LCC "" 8;-;-;54 "" 0.562514164075 7.599 6078388556554868736 8224 165590096 192.453601 -51.392969 192.453370833 -51.3930305556
KCM "CD-45 8100" LCC G0 12 54 31.39 - 46 7 36.65 -27.95 0.94 -13.65 0.86 137.6 6.3 "" "" 0.31 13.999 0.009 9.553 0.003 8.38 0.02 "" LCC X;UV 11;-;-;54 "" 0.522751108097 9.052 6134304735779383168 5354 248129790 193.63089 -46.126719 193.630791667 -46.1268472222
KCM "HD 112332" LCC F7V 12 56 32.45 - 51 25 3.04 -31.55 0.61 -16.67 0.57 122.1 4.7 "" "" 0.91 "" "" 8.858 0.002 7.96 0.01 1.5 LCC X;E -;-;-;54 "" 0.527737866509 8.476 6081344112527922944 6272 169474827 194.135433 -51.417468 194.135208333 -51.4175111111
KCM "HD 112482" LCC G2/3V 12 57 35.299 - 51 35 41.25 -26.5 1.5 -13.02 0.49 141.3 5.3 "" "" 0.44 "" "" 10.044 0.003 8.96 0.01 1.4 LCC X -;-;-;54 "" 0.437025328075 9.581 6081288484111513472 6300 169995319 194.397256 -51.59474 194.397079167 -51.5947916667
KCM "HD 112670" LCC F5V 12 58 59.83 - 45 39 38.55 -32.73 0.45 -17.82 0.47 122.8 6.1 "" "" "" 13.052 0.005 8.883 0.001 8.15 0.01 0.8 LCC "" 14;-;-;54 "" 0.446856872628 8.576 6134385996558516352 6822 248206261 194.749457 -45.660663 194.749291667 -45.6607083333
KCM "HD 112821" LCC F7/G0IV/V 13 0 9.646 - 54 1 53.68 -32.43 0.89 -13.68 0.7 125.7 4.1 "" "" 0.34 "" "" 9.656 0.003 8.71 0.01 1.9 LCC X;E;Lm 8;-;-;54 "" 0.441409054977 9.253 6079878772765868160 6294 253204497 195.040395 -54.03155 195.040191667 -54.0315777778
KCM "HD 312273" LCC K0IV 13 2 46.954 - 62 13 59.28 -32.12 0.8 -15.06 0.59 114.9 3.7 "" "" 0.96 "" "" 9.845 0.003 8.41 0.01 2.5 LCC X;Li;E;Lm 35;-;-;54 "" 0.674784904765 9.233 5863440939629744768 5803 439065004 195.695973 -62.233027 195.695641667 -62.2331333333
KCM "HD 113316" LCC K1/2III 13 3 39.689 - 56 34 54.38 -27.56 0.74 -17.75 0.92 124.2 4.8 "" "" "" "" "" 9.648 0.003 8.66 0.02 0.7 LCC Lm 8;-;-;54 "" 0.445836847392 9.226 6060626702123417600 6089 253319678 195.915573 -56.581718 195.915370833 -56.5817722222
KCM "TYC 9001-1753-1" LCC (G7) 13 3 48.218 - 66 40 54.98 -35.16 0.69 -7.22 0.93 97.5 3.5 "" "" "" "" "" 10.167 0.001 8.94 0.03 1.0 LCC "" 8;-;-;54 "" 0.536564326001 9.646 5858234958231865600 5088 336474663 195.95128 -66.681915 195.950908333 -66.6819388889
KCM "CD-57 4849" LCC (G3) 13 5 17.726 - 57 58 15.79 -28.2 0.67 -9.79 0.67 120.2 5.1 "" "" 0.61 "" "" 9.751 0.003 8.77 0.03 2.6 LCC X;E 8;-;-;54 "" 0.469365960196 9.336 6057267487938344576 5720 253374215 196.324066 -57.970983 196.323858333 -57.9710527778
KCM "HD 113726" LCC F5V 13 6 49.68 - 62 6 40.49 -35.83 0.05 -16.77 0.05 102.0 3.7 "" "" "" "" "" 8.537 0.002 7.64 0.01 3.3 LCC E 11;-;-;54 "" 0.594691355477 8.158 5863352463301565952 6009 440813098 196.707293 -62.111155 196.707 -62.1112472222
KCM "HD 113975" LCC F5V 13 7 50.047 - 41 54 33.44 -28.64 0.91 -17.8 0.44 140.6 5.2 "" "" "" 14.03 0.004 9.315 0.001 8.49 0.02 1.5 LCC E 11;-;-;54 "" 0.57496334194 8.968 6137651133776137984 6748 258588345 196.958718 -41.909213 196.958529167 -41.9092888889
KCM "HD 114212" LCC F7/8V 13 10 1.118 - 55 27 26.68 -30.35 0.6 -13.19 0.56 127.6 5.0 "" "" "" "" "" 9.451 0.002 8.59 0.01 2.4 LCC E -;-;-;54 "" 0.585171053504 9.087 6066794515673392000 6164 253521513 197.504921 -55.457346 197.504658333 -55.4574111111
KCM "HD 114599" LCC F5IV/V 13 12 16.068 - 46 22 6.11 -28.51 0.81 -17.25 0.8 140.2 7.4 "" "" 0.29 "" "" 9.008 0.002 8.26 0.01 1.4 LCC X;Lm -;-;-;54 "" 0.598320896 8.693 6086302085335949568 6747 287564618 198.067162 -46.368285 198.06695 -46.3683638889
KCM "TYC 8653-192-1" LCC (G5) 13 12 17.995 - 54 38 54.16 -27.6 1.2 -12.7 1.4 138.0 11.0 "" "" 0.41 "" "" 10.153 0.004 9.07 0.02 2.2 LCC X;E 11;-;-;54 "" 0.439349706496 9.691 6067650966514364416 5545 406376496 198.075151 -54.648307 198.074979167 -54.6483777778
KCM "HD 114731" LCC G8III/IV 13 13 19.99 - 54 1 51.33 -29.2 1.5 -17.6 1.1 117.5 5.8 "" "" 0.46 "" "" 9.837 0.004 8.49 0.02 1.9 LCC X;E;Lm 8;-;-;54 "" 0.661669115669 9.265 6067730681104961792 None 406618658 198.33357 -54.030841 198.333291667 -54.030925
KCM "HD 114788" LCC A9V 13 13 27.502 - 45 44 11.07 -29.63 0.46 -16.41 0.51 126.2 4.5 "" "" "" "" "" 8.179 0.001 7.68 0.01 1.1 LCC "" 11;-;-;54 "" 0.456836485881 7.975 6088022443076937728 7070 287610404 198.364743 -45.736338 198.364591667 -45.7364083333
KCM "HD 114897" LCC F5V 13 14 11.182 - 45 26 44.29 -30.77 0.94 -17.27 0.44 134.1 4.5 "" "" "" 13.477 0.007 9.133 0.001 8.37 0.01 1.8 LCC E 8;-;-;54 "" 0.505818774109 8.811 6088029933499893248 6731 287672433 198.546772 -45.445575 198.546591667 -45.4456361111
KCM "^*^ eta Mus C" LCC F0 13 15 9.89 - 67 52 49.66 -31.05 0.29 -12.85 0.32 118.4 4.5 "" "" "" "" "" 7.326 0.001 7.09 0.01 0.2 LCC "" -;-;-;54 "" 0.612971587137 7.237 5845487907616318592 None 338464960 198.791603 -67.880378 198.791208333 -67.8804611111
KCM "TYC 8653-384-1" LCC (G1) 13 15 32.7 - 54 41 10.06 -27.3 1.8 -11.71 0.62 145.0 6.3 "" "" 0.58 "" "" 10.035 0.003 9.15 0.02 2.2 LCC X;E 11;-;-;54 "" 0.425006870795 9.662 6066889245474128512 5815 420340349 198.88643 -54.686072 198.88625 -54.6861277778
KCM "CD-53 5069" LCC (G5) 13 18 20.51 - 54 21 32.39 -38.3 1.6 -21.4 1.1 95.1 4.0 "" "" "" "" "" 9.792 0.003 8.68 0.0 1.2 LCC "" 8;-;-;54 "" 0.59993929734 9.316 6067275311492374784 6316 262248639 199.585725 -54.358937 199.585458333 -54.3589972222
KCM "HD 116116" LCC F0/2V 13 22 31.91 - 52 10 6.27 -28.34 0.54 -17.74 0.34 135.1 9.2 "" "" "" "" "" 8.429 0.001 7.84 0.02 2.3 LCC E 8;-;-;54 "" 0.408305639576 8.185 6068501851076292864 6840 401431718 200.633098 -52.168334 200.632958333 -52.1684083333
KCM "CD-58 5027" LCC K3 13 24 42.686 - 59 33 57.89 -25.2 1.4 -16.9 1.3 134.0 16.0 "" "" "" "" "" 10.171 0.001 8.89 0.01 2.3 LCC E 136;-;-;54 "" 0.405480857264 9.628 5869799140493374336 4762 359110060 201.178055 -59.566028 201.177858333 -59.5660805556
KCM "TYC 8998-760-1" LCC K3IV 13 25 12.029 - 64 56 20.95 -40.79 0.59 -17.98 0.61 96.2 2.3 "" "" "" "" "" 10.566 0.002 9.07 0.02 2.7 LCC Li;E;Lm -;-;-;54 "" 0.584301556988 9.931 5864061888821886976 5135 449888653 201.300469 -64.939085 201.300120833 -64.9391527778
KCM "HD 116587" LCC A5IV/V 13 25 30.024 - 52 21 43.31 -36.27 0.42 -19.16 0.41 111.0 3.5 "" "" "" "" "" 7.636 0.004 7.17 0.01 2.4 LCC E;Lm -;-;-;54 "" 0.569431971902 7.446 6069797110130147712 7426 438730645 201.375331 -52.361959 201.3751 -52.3620305556
KCM "HD 116649" LCC A0V 13 25 44.633 - 47 49 8.77 -29.36 0.38 -17.6 0.34 132.4 5.9 "" "" "" "" "" 7.606 0.001 7.36 0.01 2.9 LCC E 8;-;-;54 "" 0.473444486988 7.515 6083482834442766336 9044 438598966 201.436118 -47.819016 201.435970833 -47.8191027778
KCM "HD 116651" LCC A5III/IV 13 25 55.932 - 51 10 37.7 -32.89 0.35 -20.21 0.32 124.4 5.7 "" "" "" "" "" 7.814 0.001 7.35 0.01 1.7 LCC E;Lm 137;-;-;54 "" 0.508577879302 7.625 6070094081348878976 7235 438734016 201.483238 -51.177061 201.48305 -51.1771388889
KCM "TYC 8674-2466-1" LCC (F8) 13 29 59.654 - 59 32 27.11 -29.84 0.62 -13.62 0.57 122.6 4.1 "" "" "" "" "" 9.67 0.002 8.82 0.03 1.6 LCC E 8;-;-;54 "" 0.582383960633 9.31 5869980456832745984 6381 68435447 202.498848 -59.540796 202.498558333 -59.5408638889
KCM "HD 117353" LCC F5V 13 30 33.019 - 46 36 1.02 -27.9 1.1 -16.37 0.61 128.5 5.0 "" "" 0.33 "" "" 9.104 0.001 8.25 0.01 2.2 LCC X;E 8;-;-;54 "" 0.387919340526 8.741 6084139380322390144 6561 243161100 202.637724 -46.600242 202.637579167 -46.6002833333
KCM "HD 117620" LCC F2/3V 13 32 42.41 - 55 49 39.53 -41.97 0.05 -23.51 0.05 88.7 2.8 "" "" "" "" "" 8.032 0.005 7.35 0.02 2.9 LCC E 8;-;-;54 "" 0.754828972084 7.746 6063724885381115136 6739.43 457178653 203.17704 -55.827551 203.176708333 -55.8276472222
KCM "HD 118134" LCC A6V 13 36 8.105 - 52 42 49.17 -26.76 0.5 -12.73 0.49 134.4 5.0 "" "" "" "" "" 8.219 0.001 7.81 0.02 2.2 LCC E -;-;-;54 "" 0.471223986592 8.054 6068828371669464960 7503 241308672 204.033952 -52.713587 204.033770833 -52.7136583333
KCM "TYC 8269-314-1" LCC (G5) 13 37 9.07 - 50 34 37.47 -24.9 2.9 -14.68 0.98 136.2 6.1 "" "" "" "" "" 10.426 0.002 9.34 0.03 2.2 LCC E 8;-;-;54 "" 0.373372765652 9.965 6070369921328504320 6022 241343119 204.287943 -50.577036 204.287791667 -50.577075
KCM "TYC 8273-917-1" LCC K0IV 13 38 11.23 - 52 14 25.4 -28.4 2.5 -16.0 1.3 152.0 18.0 "" "" 0.79 "" "" 10.332 0.002 9.23 0.02 1.8 LCC X;Li;E;Lm 8;-;-;54 "" 0.53064724607 9.861 6068878227649807872 5276 241363085 204.546999 -52.240314 204.546791667 -52.2403888889
KCM "HD 119912" LCC F8/G0IV/V 13 48 27.274 - 67 27 19.15 -31.37 0.77 -17.73 0.8 99.2 3.9 "" "" "" "" "" 9.134 0.003 8.12 0.01 1.1 LCC Lm -;-;-;54 "" 0.563104389496 8.704 5850623279748266368 7059 429383724 207.114011 -67.455253 207.113641667 -67.4553194444
KCM "TYC 8664-329-1" LCC (K1) 13 48 47.609 - 53 16 35.76 -29.0 1.4 -20.36 0.48 124.0 6.2 "" "" "" "" "" 10.427 0.004 9.0 0.01 2.4 LCC E 8;-;-;54 "" 0.572132774305 9.821 6065855257868559616 4698 241593128 207.198547 -53.276481 207.198370833 -53.2766
