#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
83.6454583333333,10.1183888888889,436013391,83.645464,10.118415,11.5,-35.3,8.814,STAR,2mass,0.0961213578558822,20180610,,0705-00940-1,501-013412,05343491+1007062,,J053434.92+100705.7,3338010786739055232,40494868,,tmgaia,1.5,1.4,tycho2,NaN,NaN,,194.818442,-12.018581,83.57478,-13.179257,10.714,0.084,9.96,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.022,0.02,7.568,0.026,7.406,0.026,AAA-111-111-000-0-0,23.8,7.306,0.037,7.302,0.02,7.242,0.02,7.05,0.108,9.39931,0.000345996,0.017,gaiaj,,4542,169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
90.3944166666666,9.97830555555556,140501486,90.394444,9.978305,1.8,-30.7,8.73,STAR,2mass,0.0969321811900295,20180610,,0721-01004-1,500-018806,06013466+0958419,,J060134.67+095841.3,3341707069953700736,38627202,,tmgaia,1.3,1.2,tycho2,NaN,NaN,,198.295532,-6.325802,90.39945,-13.46044,9.864,0.045,9.342,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.234,0.018,7.998,0.046,7.878,0.021,AAA-111-111-000-0-0,22,7.828,0.026,7.878,0.021,7.875,0.021,8.188,0.281,9.0944,0.000345996,0.017,gaiaj,splin,6794,202,4.18792,1.8502,NaN,NaN,1.61235,1.47969,1.460202,0.340487,0.348367,0.959115,DWARF,4.99016,4.99016,143.468,NaN,NaN,NaN,138,0.007830895,,,0.0001907609
87.3596666666667,4.09386111111111,158817023,87.359685,4.093881,11.1748,-32.4835,12.512,STAR,2mass,0.097264376949835,20180610,,,471-013656,05492632+0405379,1237674286470266951,J054926.32+040537.5,3319628429791821824,37422179,,tmgaia,2.25667,2.25659,hsoy,NaN,NaN,,202.032594,-11.81053,87.20915,-19.319835,16.553,0.086,14.963,0.021,18.166,0.0140514,15.8414,0.00386061,14.4184,0.00313222,13.3137,0.000745454,12.3552,0.00328905,10.938,0.027,10.349,0.026,10.067,0.025,AAA-222-111-000-0-0,31.9,9.914,0.023,9.772,0.021,9.629,0.047,8.018,NaN,13.608,0.000744904,0.018,gaiaj,,3403,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
86.1019583333333,5.0365,200001428,86.101963,5.036527,NaN,NaN,12.666,STAR,2mass,0.0986301410709441,20180610,,,476-013128,05442447+0502114,,J054424.48+050211.4,3320524909725091200,38689348,,tmmgaia,NaN,NaN,,NaN,NaN,,200.567408,-12.449622,85.908731,-18.347422,16.6,0.13,15.266,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.144,0.023,10.466,0.022,10.237,0.024,AAA-222-111-000-0-0,23.6,10.064,0.024,9.907,0.021,9.762,0.055,8.389,NaN,13.7326,0.0008,0.017,gaiaj,,3295,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
77.2986666666667,10.8394722222222,415556963,77.298686,10.839492,9.39511,-39.6705,9.748,STAR,2mass,0.0987029992386536,20180610,,0702-01629-1,505-010544,05091168+1050221,,J050911.68+105021.7,3291756359783036928,40491484,,tmgaia,1.61533,1.27467,tgas,3.62937,0.254446,tgas,190.786321,-16.941725,77.243851,-12.039131,11.92,0.172,10.869,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.867,0.02,8.412,0.026,8.262,0.034,AAA-111-111-000-0-0,5.6,8.209,0.023,8.292,0.019,8.216,0.022,8.357,0.311,10.3982,0.000345996,0.017,gaiaj,tplx,5692,188,3.44184,0.353683,NaN,NaN,3.17055,0.526127,1.01317,0.123859,0.0317891,0.0158254,GIANT,9.506562,3.155073,275.5295,18.0512,0.541249,NaN,65,0.02617393,,,0.0003915232
79.18725,6.46758333333333,345673582,79.187277,6.467589,17.1299,-32.8017,9.022,STAR,2mass,0.0987123377723669,20180610,,0112-00719-1,483-011376,05164494+0628033,,J051644.96+062803.0,3240801486258994048,38135801,,tmgaia,1.5896,1.37466,tgas,3.52611,0.370549,tgas,195.705365,-17.679767,78.786611,-16.551797,10.885,0.072,9.946,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.218,0.026,7.77,0.046,7.619,0.018,AAA-111-111-000-0-0,19.4,7.568,0.032,7.639,0.021,7.583,0.018,7.462,0.133,9.61715,0.000345996,0.019,gaiaj,tplx,5276,183,3.04989,0.48474,NaN,NaN,4.40469,0.969801,0.904696,0.112144,1.07674,3.23022,GIANT,0.6215966,0.6215966,283.5987,26.9685,0.170197,NaN,0,NaN,,,NaN
91.4694583333333,8.33383333333333,229195616,91.469483,8.333846,-1.05749,-11.911,10.6,STAR,2mass,0.0989906280966931,20180610,,,492-018847,06055267+0820018,,J060552.67+082001.8,3328534233461766528,38395234,,tmgaia,2.29412,2.29412,hsoy,NaN,NaN,,200.259663,-6.189305,91.505955,-15.097763,14.049,0.015,12.175,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.323,0.024,8.432,0.04,8.207,0.033,AAA-211-111-000-0-0,11.1,8.061,0.023,8.201,0.02,8.051,0.022,7.901,0.22,11.5154,0.000345996,0.018,gaiaj,,3708,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
82.7561666666667,10.7408055555556,284157871,82.756169,10.740833,13.9047,-36.1963,9.45,STAR,2mass,0.0991440832265801,20180610,,0705-01324-1,504-012560,05310148+1044269,,J053101.48+104426.7,3339042403523762560,40493783,,tmgaia,2.5833,2.20428,tgas,3.63973,0.279532,tgas,193.811965,-12.448486,82.709601,-12.515325,11.405,0.104,10.441,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.648,0.02,8.117,0.044,8.03,0.026,AAA-111-111-000-0-0,12.4,7.944,0.027,8.02,0.021,7.949,0.023,7.988,0.276,10.0439,0.000345996,0.017,gaiaj,tplx,4666,170,3.14155,0.408669,NaN,NaN,3.92844,0.76951,0.742913,0.0880924,1.62663,0.575285,GIANT,0.2532635,0.05971387,274.7459,19.5956,NaN,NaN,0,NaN,,,NaN
91.6773333333333,4.79044444444444,232226480,91.677357,4.790459,-1.70761,-13.1053,11.07,STAR,2mass,0.0997706064165404,20180610,,,474-014786,06064256+0447256,1237676302957085027,J060642.56+044725.4,3318259572175885952,36440145,,tmgaia,2.29315,2.29315,hsoy,NaN,NaN,,203.497407,-7.695646,91.764041,-18.638562,13.667,0.023,12.396,0.046,15.8735,0.00623177,15.0911,0.00946831,12.1874,0.00134608,11.6741,0.00115251,13.0935,0.0110292,10.007,0.024,9.389,0.023,9.264,0.023,AAA-222-111-000-0-0,19.5,9.158,0.022,9.241,0.021,9.117,0.034,8.433,NaN,11.8447,0.000345996,0.018,gaiaj,,4128,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
88.2321666666667,-0.740722222222222,176775425,88.232177,-0.740748,7.21091,-22.9586,12.546,STAR,2mass,0.0999772409405779,20180610,,,447-011749,05525572-0044266,1237663332150739067,J055255.73-004426.9,3218460372055144704,93431,,tmgaia,2.11666,2.11667,hsoy,NaN,NaN,,206.818014,-13.333891,88.062437,-24.16815,16.659,0.258,15.15,0.058,18.8288,0.0216962,16.1583,0.00355709,14.7971,0.00351226,15.9941,0.0137123,12.5279,0.00352648,10.932,0.026,10.295,0.023,10.036,0.023,AAA-222-111-000-0-0,12,9.963,0.022,9.796,0.022,9.708,0.046,8.793,NaN,13.6656,0.000766338,0.018,gaiaj,,3349,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
89.515375,0.840583333333333,282271804,89.515403,0.840582,3.4,-30.2,8.792,STAR,2mass,0.100903385548546,20180610,,0117-00765-1,455-013286,05580369+0050261,,J055803.70+005025.8,3314940661966310528,35558871,,tmgaia,1.4,1.3,tycho2,NaN,NaN,,205.999884,-11.460726,89.47516,-22.597826,10.758,0.07,9.667,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.986,0.021,7.539,0.038,7.432,0.021,AAA-111-111-000-0-0,21.5,7.33,0.036,7.436,0.021,7.357,0.018,7.428,0.127,9.38812,0.000345996,0.017,gaiaj,,4834,171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
83.813375,15.0195833333333,52375325,83.813404,15.019587,4.76654,-53.7824,9.398,STAR,2mass,0.101693743129718,20180610,,1297-01011-1,526-014307,05351521+1501105,,J053515.21+150110.1,3395803385637638144,43052559,,tmgaia,6.23889,5.19268,tgas,3.271,0.210567,tgas,190.636058,-9.342671,83.962216,-8.290133,11.31,0.128,10.344,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.562,0.021,8.03,0.02,7.931,0.031,AAA-111-111-000-0-0,5.3,7.824,0.027,7.921,0.021,7.895,0.021,7.812,0.25,10.015,0.000345996,0.017,gaiaj,tplx,4665,170,2.97513,0.414318,NaN,NaN,4.57427,0.829623,0.742679,0.0880705,1.62749,0.575483,GIANT,0.2529046,0.05961833,305.7171,18.4899,NaN,NaN,0,NaN,,,NaN
81.302375,13.1478055555556,47489401,81.302404,13.147804,12.489,-35.378,12.319,STAR,2mass,0.10181743064219,20180610,,,516-012226,05251257+1308521,,J052512.58+130851.8,3389279639554076928,40749036,,tmgaia,2.4532,2.45319,hsoy,NaN,NaN,,190.949643,-12.398786,81.399623,-10.032199,16.134,0.084,14.51,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.88,0.02,10.219,0.023,9.987,0.017,AAA-222-111-000-0-0,17.4,9.955,0.023,9.864,0.02,9.704,0.045,8.664,NaN,13.3346,0.000651818,0.017,gaiaj,,3510,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
80.1325833333333,6.26986111111111,443757385,80.132595,6.269887,9.35112,-32.6849,10.381,STAR,2mass,0.102123456887751,20180610,,0112-01486-1,482-011154,05203182+0616115,,J052031.82+061611.1,3240923360251087104,38136841,,tmgaia,3.89055,3.34606,tgas,10.0911,0.973025,tgas,196.390133,-16.976622,79.74928,-16.818971,12.66,0.337,11.549,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.245,0.027,8.69,0.046,8.567,0.019,AAA-112-111-000-0-0,18,8.58,0.023,8.537,0.021,8.407,0.025,8.307,0.342,11.204,0.000345996,0.018,gaiaj,tplx,4287,173,NaN,NaN,NaN,NaN,1.15161,0.284992,0.670085,0.0784146,1.96527,0.578654,GIANT,0.1485187,0.02915329,99.09749,8.71506,0.170984,NaN,0,NaN,,,NaN
85.323,-1.02625,11363264,85.323009,-1.026277,-0.7,-30.9,8.418,STAR,2mass,0.102456152795376,20180610,,4767-00689-1,445-011317,05411752-0101345,,J054117.52-010135.0,3217467409975924864,89912,,tmgaia,0.9,0.9,tycho2,NaN,NaN,,205.673233,-16.038839,84.86468,-24.382234,9.358,0.038,8.9,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.957,0.032,7.778,0.038,7.677,0.033,AAA-111-111-000-0-0,36.1,7.63,0.03,7.659,0.021,7.703,0.021,8.435,0.359,8.75545,0.000345996,0.021,gaiaj,splin,7174,208,4.15467,1.68549,NaN,NaN,1.75529,1.46502,1.60304,0.374081,0.296413,0.742185,DWARF,7.352555,7.352555,142.876,NaN,0.19417,NaN,47,0.005094428,,,0.002019726
90.628125,2.78663888888889,232137816,90.628152,2.786648,-5.99562,-17.8716,11.603,STAR,2mass,0.102476090051439,20180610,,,464-014032,06023075+0247119,,J060230.75+024711.6,3315630124477724672,36164050,,tmgaia,2.40804,2.40804,hsoy,NaN,NaN,,204.784017,-9.564664,90.670493,-20.651181,14.692,0.105,13.172,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.358,0.022,9.665,0.022,9.459,0.021,AAA-222-111-000-0-0,35,9.354,0.023,9.406,0.021,9.35,0.039,8.675,0.443,12.4984,0.000437187,0.017,gaiaj,,3819,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
80.6779583333333,13.2290833333333,47221727,80.677986,13.229072,12.169,-46.8498,8.432,STAR,2mass,0.105191640382842,20180610,25127,0712-02416-1,517-011859,05224271+1313447,,J052242.72+131344.2,3389321489714045184,40748432,,tmgaia,0.0718279,0.0480795,tgas,19.6222,0.507798,tgas,190.547386,-12.870101,80.788803,-9.912642,9.856,0.021,9.15,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.797,0.018,7.504,0.038,7.324,9.995,AAF-111-111-000-0-0,26,7.306,0.038,7.347,0.02,7.343,0.017,7.2,0.119,8.90197,0.000345996,0.017,gaiaj,tplx,5541,78,4.61,0.11,NaN,0.07,1.2322,0.125558,1.37546,0.299777,0.735198,0.224744,DWARF,1.289465,0.2627864,50.96262,1.28558,NaN,NaN,85,0.002444442,,,0.000320184
85.4175416666667,3.00388888888889,199890116,85.417571,3.00389,16.4724,-28.9955,13.379,STAR,2mass,0.105530737882867,20180610,,,466-012216,05414021+0300140,1237674286469284327,J054140.22+030013.7,3223407521551634816,37418606,,tmgaia,2.2028,2.27834,hsoy,NaN,NaN,,202.051418,-14.034261,85.11829,-20.357782,17.654,0.163,16.573,0.252,19.5265,0.0312234,17.1194,0.00476408,15.6745,0.00354158,15.1801,0.0118863,13.1873,0.00349954,11.688,0.024,11.043,0.022,10.762,0.021,AAA-222-111-000-0-0,15.9,10.583,0.022,10.422,0.021,10.408,0.141,8.534,NaN,14.5427,0.00119744,0.017,gaiaj,,3063,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
84.50425,8.19891666666667,144610318,84.504268,8.19894,-4.19444,-43.2474,9.693,STAR,2mass,0.105686522531745,20180610,,0714-00801-1,491-013939,05380102+0811561,1237667727507980377,J053801.02+081155.8,3334486886331717888,38371274,,tmgaia,2.01009,1.71373,tgas,3.77215,0.270809,tgas,196.950412,-12.261331,84.364591,-15.132908,11.928,0.153,10.728,0.017,14.7977,0.00680369,11.4133,0.00097178,10.3903,0.000574623,10.1112,0.00102608,10.8114,0.00249433,8.861,0.018,8.391,0.051,8.22,0.024,AAA-111-111-000-0-0,17.2,8.164,0.024,8.237,0.02,8.164,0.028,8.469,0.359,10.3079,0.000345996,0.017,gaiaj,tplx,5334,184,3.4056,0.367537,NaN,NaN,3.15084,0.544138,0.920503,0.115661,0.029427,0.0152458,GIANT,7.240348,2.500761,265.1008,17.7572,NaN,NaN,93,0.02733923,,,4.174378E-05
81.7035833333333,9.46819444444444,365744968,81.703613,9.468198,5.15646,-30.2446,12.964,STAR,2mass,0.10611985629182,20180610,,,498-012721,05264886+0928055,,J052648.86+092805.0,3337724673197643264,39838640,,tmgaia,2.24344,2.24344,hsoy,NaN,NaN,,194.379542,-13.993818,81.575039,-13.728787,16.99,NaN,15.508,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.339,0.023,10.689,0.03,10.473,0.018,AAA-222-111-000-0-0,14.8,10.333,0.023,10.168,0.02,10.016,0.063,8.706,NaN,14.0908,0.000947831,0.017,gaiaj,,3368,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
87.974625,6.74875,80835164,87.974641,6.748775,-0.280527,-8.57264,11.495,STAR,2mass,0.10663930673354,20180610,,,484-014206,05515391+0644555,,J055153.91+064455.5,3322816017083179392,38143138,,tmgaia,2.43874,2.43874,hsoy,NaN,NaN,,199.969731,-9.988352,87.90034,-16.675755,14.607,0.037,13.043,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.269,0.021,9.556,0.022,9.343,0.021,AAA-222-111-000-0-0,27.7,9.244,0.023,9.359,0.019,9.235,0.04,8.542,NaN,12.3769,0.000412874,0.017,gaiaj,,3825,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
83.0248333333333,-3.02108333333333,50745533,83.024841,-3.021112,5.51333,-49.9968,12.445,STAR,2mass,0.106817058959707,20180610,,,435-010424,05320596-0301159,1237671557010030616,J053205.96-030116.5,3216753552052508672,2043814,,tmgaia,2.34279,2.34279,hsoy,NaN,NaN,,206.397605,-19.001405,82.227466,-26.272402,17.362,NaN,16.114,0.24,19.1823,0.0275155,16.4412,0.0045874,14.9707,0.00442114,16.6195,0.0141061,12.1598,0.00461252,10.58,0.026,9.989,0.022,9.695,0.023,AAA-222-111-000-0-0,9.5,9.539,0.023,9.312,0.02,9.331,0.06,8.2,NaN,13.7045,0.000781175,0.018,gaiaj,,2966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.687042,NaN,65,0.04515371,,,NaN
90.3835416666667,5.37980555555556,282672666,90.383557,5.379831,12.1243,-23.1198,11.026,STAR,2mass,0.106821416377689,20180610,,,477-014639,06013205+0522473,1237676304567304406,J060132.05+052247.1,3321454512447313152,38146358,,tmgaia,2.2922,2.2922,hsoy,NaN,NaN,,202.35502,-8.549544,90.401654,-18.058926,13.687,0.015,12.248,0.069,16.4716,0.00782576,13.9467,0.00452183,14.9806,0.0112918,11.5353,0.00118654,12.7215,0.0111314,10.015,0.026,9.398,0.024,9.319,0.023,AAA-222-111-000-0-0,25.6,9.21,0.023,9.261,0.02,9.136,0.034,8.528,0.436,11.7663,0.000345996,0.018,gaiaj,,4260,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
86.2848333333333,10.0315555555556,156186557,86.284864,10.031554,-1.7667,-47.0436,8.657,STAR,2mass,0.108856340033078,20180610,,0719-00300-1,501-015206,05450836+1001536,,J054508.38+100153.2,3336501707031451264,40497695,,tmgaia,1.39895,1.25369,tgas,5.20602,0.252914,tgas,196.234032,-9.821076,86.23985,-13.359258,10.416,0.058,9.518,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.901,0.018,7.465,0.033,7.355,0.023,AAA-111-111-000-0-0,5.8,7.242,0.037,7.321,0.02,7.284,0.018,7.345,0.129,9.21688,0.000345996,0.017,gaiaj,tplx,5229,183,3.34118,0.318061,NaN,NaN,3.34008,0.490171,0.891795,0.109279,0.0239328,0.0105367,GIANT,7.514205,2.205483,192.0852,8.89936,NaN,NaN,117,0.01714371,,,6.590234E-05
87.376625,13.5526388888889,247762638,87.376656,13.552644,11.3379,-35.4412,11.082,STAR,2mass,0.110041732044828,20180610,,0727-01026-1,518-016127,05493039+1333095,,J054930.41+133309.3,3346609173827433088,40773540,,tmgaia,2.36385,2.04613,tgas,1.40149,0.348067,tgas,193.697069,-7.129464,87.411468,-9.863078,12.578,0.418,12.408,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.995,0.022,9.39,0.027,9.216,0.054,AAA-222-122-0cc-0-0,4.6,9.097,0.023,9.127,0.02,9.079,0.033,8.573,0.379,11.8732,0.000345996,0.017,gaiaj,splin,4642,165,NaN,NaN,NaN,NaN,0.764972,0.0894527,0.7373518,0.0873237,NaN,NaN,GIANT,NaN,NaN,713.5251,141.953,NaN,NaN,0,NaN,,,NaN
79.8725416666666,10.6355833333333,373494637,79.872569,10.635598,NaN,NaN,12.315,STAR,2mass,0.110184309832798,20180610,,,504-011260,05192941+1038081,,J051929.42+103807.7,,41038272,,2mass,NaN,NaN,,NaN,NaN,,192.377102,-14.917672,79.80631,-12.446042,16.214,0.104,14.878,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.67,0.027,10,0.034,9.771,0.02,AAA-222-111-000-0-0,25.2,9.679,0.023,9.533,0.02,9.437,0.043,8.408,NaN,NaN,NaN,0.042,vjk,,3268,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
89.7165833333333,3.70277777777778,282351256,89.716614,3.702785,6.86455,-29.0836,11.476,STAR,2mass,0.113195968110381,20180610,,,469-014070,05585198+0342100,,J055851.99+034209.6,3316683800213193216,36159935,,tmgaia,2.29219,2.29219,hsoy,NaN,NaN,,203.528175,-9.932925,89.699557,-19.73621,14.831,0.016,13.277,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.161,0.024,9.435,0.024,9.217,0.021,AAA-222-111-000-0-0,18.2,9.059,0.023,9.106,0.021,9.017,0.036,9.087,NaN,12.4147,0.000420274,0.018,gaiaj,,3672,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
86.5999166666666,-3.15877777777778,176405714,86.599935,-3.158804,7.50301,-20.2478,11.529,STAR,2mass,0.11512659791661,20180610,,,435-011375,05462398-0309316,,J054623.98-030931.9,3024020055739435136,763546,,tmgaia,2.48966,2.48966,hsoy,NaN,NaN,,208.253997,-15.898532,86.204227,-26.553306,14.732,0.021,13.227,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.234,0.023,9.524,0.022,9.326,0.019,AAA-222-111-000-0-0,19.8,9.192,0.022,9.228,0.02,9.315,0.046,9.119,NaN,12.4561,0.000428552,0.017,gaiaj,,3736,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
86.1819583333333,-0.736916666666667,72886753,86.181987,-0.736931,15.1914,-30.3242,12.656,STAR,2mass,0.115373473165033,20180610,,,447-011384,05444367-0044129,1237663332149821485,J054443.69-004413.2,3218986728887892224,,,tmgaia,2.08947,2.08948,hsoy,NaN,NaN,,205.826298,-15.144607,85.816453,-24.120793,16.944,0.162,14.84,0.103,18.7278,0.020839,15.7898,0.00353863,14.1368,0.00333995,16.1199,0.0140299,12.6876,0.00374204,11.142,0.024,10.376,0.023,10.107,0.024,AAA-222-111-000-0-0,12.9,9.958,0.024,9.982,0.02,9.846,0.054,8.483,NaN,13.718,0.000786418,0.017,gaiaj,,3399,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
81.3107083333333,4.19672222222222,264463714,81.310736,4.196739,8.29191,-29.0226,8.211,STAR,2mass,0.116254860566779,20180610,,0109-02474-1,471-011051,05251457+0411482,,J052514.57+041147.9,3236343791243512064,36435724,,tmgaia,0.540184,0.555147,tgas,9.48409,0.31464,tgas,198.880671,-17.016077,80.832562,-18.966457,9.09,0.034,8.656,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.789,0.024,7.575,0.061,7.503,0.033,AAA-111-111-000-0-0,30.3,7.435,0.034,7.449,0.021,7.421,0.018,7.242,0.127,8.51896,0.000345996,0.018,gaiaj,tplx,6575,199,4.23201,0.319469,NaN,NaN,1.48248,0.174766,1.36634,0.294543,0.419365,0.148314,DWARF,3.700458,0.872476,105.4397,4.83323,0.124376,NaN,56,0.004446996,,,0.002736712
