# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Source identifier}
# - {name: SpType, datatype: string, description: Spectral type (1)}
# - {name: Assoc, datatype: string, description: Association identifier (2)}
# - {name: RAh, unit: h, datatype: int64, description: Hour of Right Ascension (J2000) (3)}
# - {name: RAm, unit: min, datatype: int64, description: Minute of Right Ascension (J2000) (3)}
# - {name: RAs, unit: s, datatype: float64, description: Second of Right Ascension (J2000) (3)}
# - {name: DE-, datatype: string, description: Sign of the Declination (J2000)(3)}
# - {name: DEd, unit: deg, datatype: int64, description: Degree of Declination (J2000) (3)}
# - {name: DEm, unit: arcmin, datatype: int64, description: Arcminute of Declination (J2000) (3)}
# - {name: DEs, unit: arcsec, datatype: float64, description: Arcsecond of Declination (J2000) (3)}
# - {name: pmRA, unit: mas / yr, datatype: float64, description: Proper motion along RA times cos(DE)}
# - {name: e_pmRA, unit: mas / yr, datatype: float64, description: Uncertainty in pmRA}
# - {name: pmDE, unit: mas / yr, datatype: float64, description: Proper motion along DE}
# - {name: e_pmDE, unit: mas / yr, datatype: float64, description: Uncertainty in pmDE}
# - {name: plx, unit: mas, datatype: float64, description: Parallax}
# - {name: e_plx, unit: mas, datatype: float64, description: Uncertainty in plx}
# - {name: RVel, unit: km / s, datatype: float64, description: Radial velocity}
# - {name: e_RVel, unit: km / s, datatype: float64, description: Uncertainty in RVel}
# - {name: Amb, datatype: string, description: Identifiers of possible associations forambiguous candidates (4)}
# - {name: r_SpType, datatype: int64, description: Reference for SpType (5)}
# - {name: r_RVel, datatype: int64, description: Reference for RVel (5)}
# - {name: dstArcSec, datatype: float64}
# - {name: Tmag, datatype: float64}
# - {name: GAIA, datatype: object}
# - {name: Teff, datatype: object}
# - {name: MatchID, datatype: int64}
# - {name: MatchRA, datatype: float64}
# - {name: MatchDEC, datatype: float64}
# - {name: ra, datatype: float64}
# - {name: dec, datatype: float64}
# schema: astropy-2.0
Name SpType Assoc RAh RAm RAs DE- DEd DEm DEs pmRA e_pmRA pmDE e_pmDE plx e_plx RVel e_RVel Amb r_SpType r_RVel dstArcSec Tmag GAIA Teff MatchID MatchRA MatchDEC ra dec
J0449+0858 (M6) HYA 4 49 4.188 + 8 58 52.52 97.15 0.15 -6.27 0.09 23.36 0.09 "" "" "" "" "" 1.61258854058 14.604 3292741835734603648 2839 399617462 72.267 8.9812 72.26745 8.98125555556
J0450+1808 (M6) HYA 4 50 49.86 + 18 8 27.74 88.76 0.17 -35.44 0.1 21.4 0.1 "" "" "" "" "" 1.33044786305 14.769 None 3052 18682511 72.7074 18.1412 72.70775 18.1410388889
J0451+2556 (M5) HYA 4 51 18.939 + 25 56 32.23 85.63 0.18 -57.75 0.09 20.77 0.1 "" "" "" "" "" 1.51667790337 14.127 153453546489454336 2869 60132271 72.8286 25.9426 72.8289125 25.9422861111
J0451+2436 (M5) HYA 4 51 53.451 + 24 36 35.59 86.45 0.15 -55.1 0.08 20.92 0.09 "" "" "" "" "" 1.55424934574 14.541 None 3061 60217248 72.9723 24.6101 72.9727125 24.6098861111
J0452+1710 (M5) HYA 4 52 22.0 + 17 10 26.62 87.27 0.22 -34.37 0.11 21.91 0.11 "" "" "" "" "" 1.35664403938 14.192 None 3032 436665192 73.0913 17.1742 73.0916666667 17.1740611111
J0454+0744 (M5) HYA 4 54 48.926 + 7 44 19.96 98.9 0.11 -0.54 0.05 25.49 0.06 "" "" "" "" "" 1.63692789914 12.071 3289361623462465152 3348 450103788 73.7034 7.7389 73.7038583333 7.73887777778
J0455+2139 M8.5V HYA 4 55 59.07 + 21 39 59.0 77.28 0.63 -44.66 0.33 20.84 0.32 "" "" "" 48 "" 7.74553961955 17.523 3412331897261549696 4264 68652863 73.997968 21.667691 73.996125 21.6663888889
J0457+2201 (M6) HYA 4 57 27.004 + 22 1 2.45 68.53 0.23 -39.28 0.14 18.34 0.13 "" "" "" "" "" 4.95407459656 12.544 3412368765260699136 6377 68752236 74.364001 22.017359 74.3625166667 22.0173472222
J0459+1920 (M5) HYA 4 59 27.685 + 19 20 36.94 79.46 0.11 -41.15 0.07 21.33 0.08 "" "" "" "" "" 1.41239792024 12.826 3408316996193323008 3286 68894626 74.865 19.3438 74.8653541667 19.3435944444
J0459+1304 (M9) HYA 4 59 32.632 + 13 4 54.57 80.4 1.1 -20.55 0.65 20.74 0.5 "" "" "" "" "" 1.39551837534 16.38 None None 59128292 74.885583 13.081928 74.8859666667 13.081825
J0501+1741 (M5) HYA 5 1 15.178 + 17 41 37.89 85.97 0.17 -39.74 0.12 23.24 0.11 "" "" "" "" "" 1.5983327057 13.883 3407257101346836608 3218 303595145 75.3128 17.694 75.3132416667 17.6938583333
J0502+1442 M8.9V HYA 5 2 13.531 + 14 42 36.42 72.93 0.71 -25.27 0.53 21.6 0.46 "" "" "" 2 "" 1.18181683737 16.021 None None 303676760 75.556056 14.710217 75.5563791667 14.7101166667
J0504+1900 (M5) HYA 5 4 6.262 + 19 0 25.71 67.21 0.17 -40.28 0.09 22.09 0.09 "" "" "" "" "" 1.14475122673 13.334 3407504731979021952 3258 69221377 76.0258 19.0073 76.0260916667 19.0071416667
J0505+1034 (M5) HYA 5 5 54.167 + 10 34 50.7 79.56 0.12 -11.38 0.08 23.36 0.07 "" "" "" "" "" 1.28993041904 12.274 None 3394 373453516 76.475337 10.580813 76.4756958333 10.58075
J0507+1536 (M4) HYA 5 7 9.281 + 15 36 49.02 78.35 0.11 -30.46 0.08 22.28 0.06 42.8 0.7 "" "" 4 1.3202719843 11.504 3393094017188302592 3555 293613670 76.7883 15.6137 76.7886708333 15.6136166667
J0508+1522 (M5) HYA 5 8 15.492 + 15 22 37.0 69.91 0.19 -23.99 0.12 20.02 0.11 "" "" "" "" "" 1.76475685061 15.676 3392323603135605120 3155 293696773 77.0642 15.3773 77.06455 15.3769444444
J0508+1415 (M7) HYA 5 8 51.587 + 14 15 10.99 87.87 0.3 -27.96 0.2 25.55 0.16 "" "" "" "" "" 1.41310696358 15.324 None None 293701492 77.214591 14.253242 77.2149458333 14.2530527778
J0514+1253 (M5) HYA 5 14 53.007 + 12 53 18.45 62.78 0.24 -20.18 0.15 20.15 0.13 "" "" "" "" "" 0.933324276843 14.632 None 2969 411782991 78.7206 12.8885 78.7208625 12.8884583333
J0644-7820 (M5) THA 6 44 30.434 - 78 20 9.77 18.23 0.16 52.2 0.17 14.96 0.09 "" "" "" "" "" 0.816022107547 14.86 None None 280865190 101.126515 -78.336266 101.126808333 -78.3360472222
J1044-8701 (M4) THA 10 44 14.854 - 87 1 36.17 -39.81 0.09 42.01 0.08 14.21 0.05 "" "" "" "" "" 1.06438681297 13.296 5188942576633011456 3157 369862028 161.065398 -87.026947 161.061891667 -87.0267138889
J0113-3438 (M5) THA 1 13 3.75 - 34 38 19.36 110.1 0.06 -60.11 0.07 26.12 0.05 "" "" "" "" "" 1.73079121231 12.131 5014168606326996736 3195 67630561 18.2651 -34.6385 18.265625 -34.6387111111
J1737-8653 (M5) THA 17 37 59.945 - 86 53 17.56 -36.76 0.11 -57.04 0.16 15.98 0.06 "" "" "" "" "" 1.34563953095 13.731 None 3510 451535889 264.503416 -86.887894 264.499770833 -86.8882111111
J1747-8846 M3.5 THA 17 47 27.158 - 88 46 10.44 -35.75 0.13 -60.2 0.17 17.18 0.08 "" "" "" 21 "" 1.11667439728 11.378 5764784514342007424 None 451558240 266.869406 -88.769287 266.863158333 -88.7695666667
J1829-8026 (M3) THA 18 29 9.446 - 80 26 45.1 -23.72 0.06 -69.3 0.08 16.68 0.04 "" "" "" "" "" 1.08911977301 11.723 6360724760104243840 3419 276967501 277.290032 -80.44558 277.289358333 -80.4458611111
J0156-7457 (M5) THA 1 56 30.754 - 74 57 27.63 96.78 0.15 -11.3 0.15 23.21 0.09 "" "" "" "" "" 1.62109091919 13.766 None None 50232454 29.126408 -74.957657 29.1281416667 -74.957675
J1943-6016 (M4) THA 19 43 9.89 - 60 16 58.48 -4.11 0.06 -82.68 0.06 17.81 0.05 "" "" "" "" "" 1.18127923613 12.07 6445465083329904000 3153 339397736 295.791216 -60.282583 295.791208333 -60.2829111111
J0015-2946 M4 THA 0 15 36.842 - 29 46 1.78 108.15 0.14 -79.43 0.12 27.42 0.1 0.0 5.0 "" 49 2 2.05266711712 11.425 2320267021222537856 3192 12509218 3.903 -29.7668 3.90350833333 -29.7671611111
J2017-6214 (M4) THA 20 17 53.124 - 62 14 44.14 8.75 0.09 -83.52 0.12 18.16 0.08 "" "" "" "" "" 1.21296342542 12.371 6430875319947820416 2973 466265409 304.471311 -62.245258 304.47135 -62.2455944444
J2019-5027 (M5) THA 20 19 49.819 - 50 27 29.17 5.53 0.1 -77.72 0.09 16.97 0.07 "" "" "" "" "" 1.1802300393 14.0 None None 166497228 304.957569 -50.457775 304.957579167 -50.4581027778
J2034-6634 (M4) THA 20 34 30.703 - 66 34 40.4 10.64 0.05 -78.21 0.07 16.87 0.04 "" "" "" "" "" 1.17224045553 12.474 6425693699601123200 3238 265332355 308.62779 -66.577568 308.627929167 -66.5778888889
J2043-6942 (M4) THA 20 43 10.514 - 69 42 47.51 14.22 0.05 -82.06 0.07 17.98 0.04 "" "" "" "" "" 1.24190531487 12.092 6376289206189024640 3211 372106647 310.793662 -69.712856 310.793808333 -69.7131972222
J2110-8308 (M5) THA 21 10 48.211 - 83 8 17.21 22.19 0.1 -72.77 0.08 17.32 0.06 "" "" "" "" "" 1.16836231554 12.982 6347892806573252352 3181 401702107 317.700128 -83.137802 317.700879167 -83.1381138889
J2309-3951 (M4) THA 23 9 36.427 - 39 51 10.81 71.66 0.08 -80.41 0.11 22.75 0.07 "" "" "" "" "" 1.63887215967 12.007 6549374189194396800 3123 175298549 347.401369 -39.852674 347.401779167 -39.8530027778
J2327-3045 (M4) THA 23 27 44.285 - 30 45 41.08 75.67 0.13 -73.35 0.15 22.61 0.09 "" "" "" "" "" 1.71732628342 12.228 2328825928970489472 3190 149838027 351.9341 -30.7611 351.934520833 -30.7614111111
J2341-3638 (M5) THA 23 41 9.154 - 36 38 18.99 92.53 0.14 -83.32 0.13 25.75 0.09 "" "" "" "" "" 2.02817713698 12.903 2311548448064869120 2894 224276435 355.287585 -36.638265 355.288141667 -36.6386083333
J0249-8421 (M3) THA 2 49 7.916 - 84 21 4.45 69.93 0.09 13.53 0.09 17.21 0.05 "" "" "" "" "" 0.916361042841 11.679 4616932063282660608 3432 274017928 42.280406 -84.351257 42.2829833333 -84.3512361111
J0300-0746 (M5) THA 3 0 25.937 - 7 46 55.4 83.54 0.18 -40.43 0.15 19.96 0.12 "" "" "" "" "" 1.43636669674 13.625 None 3005 141306513 45.1077 -7.7819 45.1080708333 -7.78205555556
J0329-4803 (M5) THA 3 29 3.801 - 48 3 36.59 93.94 0.08 -4.36 0.11 23.97 0.05 "" "" "" "" "" 1.56996865268 12.976 4833875985298804736 3001 200790343 52.265185 -48.060162 52.2658375 -48.0601638889
J0329-4803 (M5) THA 3 29 4.353 - 48 3 33.98 90.93 0.08 -3.26 0.1 23.94 0.04 "" "" "" "" "" 1.52186935684 12.771 4833875981004019840 3012 200790342 52.267505 -48.059437 52.2681375 -48.0594388889
J0348-3738 (M2) THA 3 48 40.509 - 37 38 19.98 74.24 0.04 -4.65 0.07 18.75 0.03 15.9 0.9 "" "" 5 1.17185492476 11.005 4856719640741737216 3350 140072115 57.168379 -37.638847 57.1687875 -37.6388833333
J0352-8523 (M4) THA 3 52 18.541 - 85 23 5.97 57.16 0.08 28.4 0.08 15.6 0.04 "" "" "" "" "" 0.985647385198 12.109 4615070109059626496 3332 317325489 58.074386 -85.385139 58.0772541667 -85.3849916667
J0405-4014 M4.2 THA 4 5 39.705 - 40 14 10.45 70.69 0.81 3.8 1.1 20.39 0.52 "" "" THA(52);COL(47) 50 "" 0.778268913064 11.587 4843959086745669248 3071 404484288 61.415155 -40.236221 61.4154375 -40.2362361111
J0408-2744 (M4) THA 4 8 22.36 - 27 44 40.35 67.3 0.38 -18.84 0.5 18.42 0.28 "" "" "" "" "" 1.27471239023 11.933 4889147193581138688 3263 44793998 62.0928 -27.7444 62.0931666667 -27.7445416667
J0408-2744 (M5) THA 4 8 22.473 - 27 44 34.75 69.01 0.12 -15.54 0.16 18.85 0.09 "" "" "" "" "" 1.31214677874 14.303 4889194133279088640 4268 44794000 62.093236 -27.742905 62.0936375 -27.7429861111
J0417-3347 B9V THA 4 17 53.74 - 33 47 54.14 61.57 0.56 -7.75 0.58 18.51 0.35 17.6 0.9 "" 51 5 0.88359079206 3.727 None 12274 168847194 64.473623 -33.798346 64.4739166667 -33.7983722222
J0425-7630 (M4) THA 4 25 22.437 - 76 30 6.55 57.11 0.11 34.47 0.11 17.27 0.05 "" "" "" "" "" 1.09647284688 12.844 4627714252261678848 3118 33881250 66.342376 -76.501979 66.3434875 -76.5018194444
J0425-4958 (M5) THA 4 25 49.584 - 49 58 41.66 59.54 0.1 11.93 0.11 17.61 0.05 "" "" "" "" "" 0.964769209753 13.078 4782436772607055104 3118 219257563 66.456216 -49.978343 66.4566 -49.9782388889
J0427-2455 (M5) THA 4 27 26.311 - 24 55 27.48 57.94 0.09 -13.55 0.1 17.28 0.06 "" "" "" "" "" 0.830270868281 13.328 4896131604974486016 3184 178857861 66.8594 -24.9242 66.8596291667 -24.9243
J0438-2702 (M5) THA 4 38 45.731 - 27 2 2.17 56.8 0.07 -11.67 0.1 18.37 0.05 19.3 0.1 "" "" 5 0.798950114839 12.819 4891725754507904000 3377 178969584 69.6903 -27.0339 69.6905458333 -27.0339361111
J0030-3809 (M5) THA 0 30 39.728 - 38 9 57.65 92.74 0.09 -63.44 0.07 23.23 0.06 "" "" "" "" "" 1.74263074486 12.244 4997583950890687488 3099 116157661 7.665003 -38.165768 7.66553333333 -38.1660138889
J0455-5446 (M9) THA 4 55 21.122 - 54 46 15.72 53.6 0.87 23.07 0.8 18.94 0.34 "" "" "" "" "" 4.46398310732 17.458 4776747109171556864 None 220437348 73.836724 -54.770039 73.8380083333 -54.7710333333
J0500-4514 (M4) THA 5 0 19.131 - 45 14 41.87 48.91 0.07 12.92 0.08 18.93 0.04 "" "" "" "" "" 0.730098642283 11.844 4810403160097500800 3187 161576005 75.079432 -45.24501 75.0797125 -45.2449638889
J0506-5828 (M2) THA 5 6 10.493 - 58 28 28.3 50.02 0.05 29.85 0.05 18.7 0.02 19.6 0.7 "" "" 4 0.917966978818 11.012 4763704324285023616 3503 381949410 76.543282 -58.474639 76.5437208333 -58.4745277778
J0519-7104 (M5) THA 5 19 4.336 - 71 4 3.58 43.21 0.12 41.68 0.14 17.14 0.07 "" "" "" "" "" 0.916738818091 13.026 4651792839676978816 2981 179315999 79.767482 -71.067831 79.7680666667 -71.0676611111
J0536-6555 (M6) THA 5 36 3.336 - 65 55 18.43 38.04 0.17 39.93 0.22 17.07 0.1 "" "" "" "" "" 7.81041681441 16.989 4660702624752773376 4186 149351775 84.008846 -65.922461 84.0139 -65.9217861111
J0538-7413 (M5) THA 5 38 21.162 - 74 13 54.84 39.28 0.07 46.7 0.1 16.68 0.05 "" "" "" "" "" 0.937389236951 13.051 4650268740441635840 3188 141423634 84.58754 -74.232095 84.588175 -74.2319
J0548-5211 (M5) THA 5 48 9.957 - 52 11 2.35 33.97 0.09 26.32 0.09 16.25 0.04 "" "" "" "" "" 0.620011118239 13.01 4792329456679197312 3066 270623499 87.041233 -52.184059 87.0414875 -52.1839861111
J0552-5929 (M5) THA 5 52 49.004 - 59 29 7.53 32.55 0.14 32.48 0.13 15.28 0.07 "" "" "" "" "" 0.665644988749 13.876 None None 350712873 88.203915 -59.48555 88.2041833333 -59.485425
J0039-3817 (M4) THA 0 39 35.477 - 38 17 18.69 101.47 0.1 -66.5 0.07 24.92 0.06 3.3 0.4 "" "" 5 1.90167896219 11.477 5000558409016216320 3129 117874958 9.897255 -38.288239 9.89782083333 -38.288525
J0607-6409 (M4) THA 6 7 29.276 - 64 9 31.81 27.5 0.11 38.7 0.09 15.35 0.05 "" "" "" "" "" 0.652235807562 12.131 5477559809087507840 3095 150068381 91.871722 -64.158977 91.8719833333 -64.1588361111
J0651-3033 (M4) COL 6 51 50.842 - 30 33 37.49 -0.39 0.19 1.43 0.24 15.14 0.14 "" "" "" "" "" 0.118683645497 12.634 5608173578480143360 2930 53171674 102.961829 -30.560445 102.961841667 -30.5604138889
J0653-2806 (M3) COL 6 53 31.301 - 28 6 16.23 -2.26 0.05 -0.97 0.06 13.35 0.04 "" "" "" "" "" 0.0701105569045 12.028 5609087478802564992 3390 53688674 103.38044 -28.104518 103.380420833 -28.1045083333
J0655+2250 (M8) COL 6 55 47.129 + 22 50 19.94 -2.27 0.55 -91.09 0.46 24.01 0.32 "" "" "" "" "" 1.59048084162 15.935 None None 392015736 103.946366 22.839314 103.946370833 22.8388722222
J0714-4009 (M4) COL 7 14 42.298 - 40 9 37.99 -9.22 0.77 11.37 0.91 14.25 0.42 "" "" "" "" "" 0.195379868404 12.291 5561761371606619904 2985 22766740 108.676261 -40.160605 108.676241667 -40.1605527778
J0716-4118 (M5) COL 7 16 43.217 - 41 18 56.94 -8.24 0.11 13.95 0.12 15.46 0.07 "" "" "" "" "" 0.27114678924 13.616 5561082148298591360 3180 22970720 109.180087 -41.315891 109.180070833 -41.3158166667
J0733-4019 (M4) COL 7 33 34.188 - 40 19 0.19 -10.13 0.31 10.83 0.35 13.05 0.17 "" "" "" "" "" 0.526131127577 12.677 5584657949635939968 3183 173957127 113.392574 -40.316608 113.39245 -40.3167194444
J0733-4018 (M4) COL 7 33 34.231 - 40 18 58.56 -13.03 0.14 10.77 0.15 13.74 0.08 "" "" "" "" "" 1.23809539377 12.677 5584657949635939968 3183 173957127 113.392574 -40.316608 113.392629167 -40.3162666667
J2313+5937 (M2) COL 23 13 23.734 + 59 37 8.12 91.16 0.06 2.61 0.05 21.67 0.03 "" "" "" "" "" 1.26185365092 10.607 2013715379738530176 3583 283733325 348.3482 59.6189 348.348891667 59.6189222222
J2319+7900 M3.5V COL 23 19 25.603 + 79 0 4.77 209.27 0.08 61.6 0.07 52.82 0.05 "" "" "" 8 "" 3.614495341 9.638 None 3287 398325056 349.8517 79.001 349.856679167 79.001325
J0222-1046 F3V COL 2 22 1.693 - 10 46 40.4 153.19 0.19 -82.48 0.18 33.33 0.1 12.0 4.0 "" 6 53 2.97186857186 5.039 None 6894.45 408130113 35.506319 -10.777489 35.5070541667 -10.7778888889
J2330+5916 (M4) COL 23 30 2.885 + 59 16 8.42 109.49 0.08 -3.97 0.06 26.82 0.05 "" "" "" "" "" 1.87806099194 11.813 2011266664263665408 3222 427314633 352.511 59.269 352.512020833 59.2690055556
J0255+4746 (K7) COL 2 55 43.621 + 47 46 46.47 85.39 0.09 -79.49 0.11 19.97 0.05 "" "" "" "" "" 1.15891962708 9.191 437576632532289536 4450 238743802 43.931625 47.779885 43.9317541667 47.779575
J0257+4907 (M5) COL 2 57 21.531 + 49 7 31.85 117.8 0.15 -105.76 0.14 29.18 0.08 "" "" "" "" "" 2.36558100617 11.939 None 3244 116008361 44.3389 49.1259 44.3397125 49.1255138889
J0301-3607 (M5) COL 3 1 56.827 - 36 7 26.09 54.92 0.09 -9.25 0.1 13.28 0.07 "" "" "" "" "" 0.856466071651 14.22 5047709895726518144 None 175493040 45.486486 -36.123891 45.4867791667 -36.1239138889
J0307-2750 (M4) COL 3 7 49.175 - 27 50 46.99 67.62 0.09 -16.97 0.1 16.77 0.07 13.8 0.8 "" "" 5 0.991390421142 12.899 5071668494614690560 2993 88478794 46.9546 -27.8463 46.9548958333 -27.8463861111
J0316-3509 (M3) COL 3 16 50.5 - 35 9 38.15 83.88 0.2 -14.04 0.23 21.69 0.12 "" "" COL(67);THA(33) "" "" 1.56720612591 10.717 5047297063470052480 3256 176842025 49.20989 -35.160533 49.2104166667 -35.1605972222
J0022+1203 M7.5 COL 0 22 13.948 + 12 3 3.54 131.95 0.48 -79.66 0.3 28.19 0.24 "" "" "" 54 "" 2.67242834761 15.204 None None 303240404 5.557477 12.051383 5.55811666667 12.0509833333
J0320+3942 M1.5Ve COL 3 20 45.413 + 39 42 59.38 126.7 1.3 -129.25 0.86 31.6 0.51 "" "" "" 31 "" 3.1494491584 9.356 None 3770 178143920 50.1884 39.7171 50.1892208333 39.7164944444
J0326-3850 (M3) COL 3 26 37.108 - 38 50 15.96 49.48 0.06 -2.65 0.07 12.43 0.04 "" "" "" "" "" 0.641567008869 12.403 4853515079741669632 3187 308245136 51.654389 -38.837749 51.6546166667 -38.8377666667
J0341-2253 (M1) COL 3 41 15.632 - 22 53 8.07 51.45 0.05 -15.23 0.05 13.89 0.04 18.0 2.0 "" "" 4 0.819626441183 11.088 5087228577012243200 3838 121007796 55.3149 -22.8855 55.3151333333 -22.885575
J0344-2005 (M4) COL 3 44 33.867 - 20 5 38.48 51.21 0.08 -17.88 0.07 14.2 0.07 "" "" "" "" "" 0.842465769856 13.128 5089009545330862336 3133 121049033 56.1409 -20.0939 56.1411125 -20.0940222222
J0400-4256 (M4) COL 4 0 10.071 - 42 56 31.16 42.82 0.06 4.55 0.08 11.93 0.04 "" "" "" "" "" 0.544766212631 12.676 4841643446538553216 3222 144126053 60.041756 -42.941982 60.0419625 -42.9419888889
J0400-4256 (M4) COL 4 0 13.789 - 42 56 34.86 43.19 0.07 5.05 0.09 12.03 0.05 "" "" "" "" "" 0.517463243447 13.336 4841643377819076224 3177 144126052 60.057258 -42.943023 60.0574541667 -42.9430166667
J0405-2809 (M4) COL 4 5 57.128 - 28 9 46.52 49.59 0.07 -9.68 0.1 15.21 0.05 "" "" "" "" "" 1.06095145264 12.934 4889151969585518848 3162 44743153 61.4877 -28.1629 61.4880333333 -28.1629222222
J0416-5841 (M8) COL 4 16 57.56 - 58 41 4.4 31.07 0.6 18.17 0.75 10.69 0.3 "" "" "" "" "" 0.610586333861 17.604 4682058954493685504 None 198079612 64.239523 -58.684608 64.2398333333 -58.6845555556
J0419-4025 (M7) COL 4 19 55.741 - 40 25 34.39 40.83 0.36 4.15 0.5 12.71 0.23 "" "" "" "" "" 0.612760892765 16.736 4841023012742841216 None 7652166 64.982031 -40.42623 64.9822541667 -40.4262194444
J0427-3327 M4.8 COL 4 27 45.692 - 33 27 42.67 42.4 0.1 -3.12 0.12 16.15 0.06 "" "" "" 50 "" 0.678561383882 13.086 4871160111064485120 2908 170671853 66.940158 -33.461839 66.9403833333 -33.4618527778
J0429-3608 (M4) COL 4 29 17.911 - 36 8 27.1 43.2 0.07 1.75 0.08 14.7 0.04 "" "" "" "" "" 0.698654276297 12.685 4866123454455915776 3088 7785194 67.324391 -36.140887 67.3246291667 -36.1408611111
J0430-4640 (M8) COL 4 30 35.363 - 46 40 21.16 67.83 0.32 18.94 0.37 22.63 0.17 "" "" COL(64);CAR(22);THA(14) "" "" 1.10933757187 16.6 4789186743209651968 None 153836724 67.646908 -46.672613 67.6473458333 -46.6725444444
J0432+7407 (M4) COL 4 32 57.1 + 74 7 0.3 78.23 0.06 -134.38 0.1 29.32 0.05 -7.0 7.0 "" "" 5 0.418377075763 9.58 501985332198908928 3568 103565448 68.2383 74.1167 68.2379166667 74.11675
J0432+7406 (M2) COL 4 32 57.531 + 74 6 58.06 78.38 0.06 -124.92 0.09 29.54 0.04 -7.0 7.0 "" "" 4 2.48603652254 9.58 501985332198908928 3568 103565448 68.2383 74.1167 68.2397125 74.1161277778
J0440-1842 (M4) COL 4 40 53.33 - 18 42 35.44 37.0 0.07 -15.2 0.07 13.3 0.05 21.0 1.0 "" "" 5 0.620011816652 12.874 2978678567032064384 3152 121637793 70.222047 -18.709765 70.2222083333 -18.7098444444
J0446-2627 (M5) COL 4 46 34.105 - 26 27 56.84 33.35 0.08 -5.46 0.12 12.11 0.06 "" "" "" "" "" 0.956125018833 12.883 4881308710762664576 None 590241 71.642219 -26.465544 71.6421041667 -26.4657888889
J0448-3821 (M4) COL 4 48 0.02 - 38 21 37.3 32.69 0.07 7.34 0.11 12.65 0.05 "" "" "" "" "" 0.567056016856 12.933 4818159046400882560 3034 77350952 71.999889 -38.360401 72.0000833333 -38.3603611111
J0449-5117 (M4) COL 4 49 10.613 - 51 17 45.63 27.21 0.11 14.79 0.15 10.36 0.06 "" "" "" "" "" 0.473524005018 13.776 4784133284689263232 3069 259586708 72.294031 -51.296065 72.2942208333 -51.2960083333
J0451-2725 (M4) COL 4 51 3.968 - 27 25 48.24 32.54 0.37 -3.94 0.41 12.88 0.22 "" "" "" "" "" 0.503294352355 13.21 4880958683812967424 2974 615165 72.766376 -27.43006 72.7665333333 -27.4300666667
J0504-3151 (M5) COL 5 4 18.897 - 31 51 21.63 26.97 0.11 1.01 0.11 13.57 0.07 "" "" "" "" "" 1.61367790987 13.272 4875262079714510336 None 77670461 76.078449 -31.855633 76.0787375 -31.8560083333
J0505-1916 (M5) COL 5 5 32.014 - 19 16 36.27 36.25 0.08 -17.3 0.11 16.89 0.07 "" "" "" "" "" 0.686323668988 13.264 2975572790281636736 3001 146516194 76.383214 -19.276651 76.3833916667 -19.2767416667
J0507-4356 (M4) COL 5 7 8.984 - 43 56 23.78 30.64 0.08 13.23 0.11 12.98 0.05 "" "" "" "" "" 0.565619150882 13.222 4812387022671071360 3046 200340257 76.787229 -43.939994 76.7874333333 -43.9399388889
J0507-3856 (M4) COL 5 7 49.358 - 38 56 26.92 22.52 0.18 7.79 0.21 10.35 0.1 "" "" "" "" "" 0.449433802894 13.493 4820295706730764672 None 14085128 76.955522 -38.940877 76.9556583333 -38.9408111111
J0507-4136 (M4) COL 5 7 54.318 - 41 36 6.13 25.51 0.08 9.77 0.08 10.76 0.04 "" "" "" "" "" 0.4260986665 13.276 4813007387748087936 3296 14087575 76.976185 -41.601758 76.976325 -41.6017027778
J0508-4557 (M8) COL 5 8 16.368 - 45 57 50.93 26.2 1.1 15.6 1.5 11.51 0.58 "" "" "" "" "" 0.496051830128 18.444 4810439787578968960 None 200362912 77.068005 -45.964172 77.0682 -45.9641472222
J0509-4207 (M1) COL 5 9 51.698 - 42 7 43.76 24.42 0.05 9.88 0.05 10.54 0.02 24.0 4.0 "" "" 4 0.468170285425 11.733 4812786592068403968 3727 200368439 77.465239 -42.128856 77.4654083333 -42.1288222222
J0510-3253 (M3) COL 5 10 26.376 - 32 53 6.75 26.26 0.05 2.0 0.06 12.31 0.03 "" "" "" "" "" 0.400242246543 11.485 4826952047046853248 None 77835048 77.609803 -32.885284 77.6099 -32.8852083333
J0510-3253 (M4) COL 5 10 26.439 - 32 53 9.2 27.37 0.08 2.64 0.09 12.33 0.05 "" "" "" "" "" 2.43374277701 11.485 4826952047046853248 None 77835048 77.609803 -32.885284 77.6101625 -32.8858888889
J0514-2517 (M3) COL 5 14 3.217 - 25 17 3.83 31.23 0.06 -7.54 0.07 15.64 0.04 "" "" "" "" "" 0.469051756023 11.748 2956556839757556608 3421 13324350 78.513264 -25.284367 78.5134041667 -25.2843972222
J0516-3124 (M4) COL 5 16 1.221 - 31 24 45.7 34.25 0.08 -0.73 0.09 18.66 0.05 "" "" "" "" "" 0.457541515297 12.375 4827527229065988864 3054 77951245 79.004939 -31.412704 79.0050875 -31.4126944444
J0517-1121 (M5) COL 5 17 53.07 - 11 21 20.43 27.59 0.16 -23.01 0.16 14.4 0.11 "" "" "" "" "" 0.610821528876 14.934 None None 24403505 79.470995 -11.355563 79.471125 -11.355675
J0519-2811 (M5) COL 5 19 25.775 - 28 11 6.08 32.22 0.09 -5.03 0.1 17.6 0.06 "" "" "" "" "" 0.558150279399 13.629 2954995670685521280 2989 30959945 79.85722 -28.185018 79.8573958333 -28.1850222222
