Name,m_Name,H09,logg,Teff,Fbol,__Fe_H_,__a_Fe_,RV,ageMLP,M.MLP,SimbadName,RA,DEC
b'HD 205634',b'',b'H09',4.230000019073486,7102.0,3.0675998630158574e-08,-0.12999999523162842,0.009999999776482582,,0.8999999761581421,1.4500000476837158,b'HD 205634',324.2291666666667,-10.174444444444443
b'HD 205891',b'',b'H09',4.519999980926514,5642.0,1.6555999238221375e-08,-0.10999999940395355,0.05999999865889549,-45.70000076293945,0.10000000149011612,0.9599999785423279,b'HD 205891',324.8370833333332,-37.14083333333333
b'HD 206374',b'',b'H09',4.510000228881836,5588.0,2.9900999010123996e-08,-0.14000000059604645,0.03999999910593033,-43.70000076293945,0.10000000149011612,0.9399999976158142,b'HD 206374',325.2754166666667,26.750555555555554
b'HD 206772',b'',b'H09',4.440000057220459,5938.0,1.291000017999977e-08,0.12999999523162842,-0.05000000074505806,-10.699999809265137,0.10000000149011612,1.090000033378601,b'HD 206772',325.23999999999995,70.53916666666666
b'HD 206911',b'',b'H09',4.550000190734863,5666.0,1.0297999786246237e-08,-0.3400000035762787,0.17000000178813934,16.600000381469727,0.20000000298023224,0.9300000071525574,b'HD 206911',326.94666666666666,-63.92388888888889
b'HD 207164',b'',b'H09',4.239999771118164,6919.0,2.6191999680236222e-08,0.07999999821186066,-0.029999999329447746,,0.699999988079071,1.4600000381469727,b'HD 207164',326.68041666666664,19.47694444444444
b'HD 207315',b'',b'H09',4.269999980926514,6867.0,1.1641000163820081e-08,0.05000000074505806,0.009999999776482582,,0.4000000059604645,1.440000057220459,b'HD 207315',327.3641666666666,-49.11833333333333
b'HD 208272',b'',b'H09',4.559999942779541,5226.0,1.2740000165933907e-08,-0.07999999821186066,0.0,-12.300000190734863,0.699999988079071,0.8399999737739563,b'HD 208272',328.9245833333333,-29.70611111111111
b'HD 208487',b'',b'H09',4.380000114440918,6247.0,2.7989999651367725e-08,-0.019999999552965164,-0.009999999776482582,5.300000190734863,0.10000000149011612,1.1799999475479126,b'HD 208487',329.3325,-37.76361111111111
b'HD 209072',b'',b'H09',4.519999980926514,5307.0,7.48040029918684e-09,0.05000000074505806,-0.05999999865889549,-23.0,0.6000000238418579,0.8799999952316284,b'HD 209072',330.5654166666667,-54.492222222222225
b'HD 209628',b'',b'H09',4.579999923706055,5564.0,7.943300239787732e-09,-0.10999999940395355,0.0,18.799999237060547,0.10000000149011612,0.9300000071525574,b'HD 209628',331.33083333333326,-23.438333333333333
b'HD 209635',b'',b'H09',4.409999847412109,6226.0,5.735800101547284e-08,-0.3400000035762787,0.17000000178813934,-13.0,0.4000000059604645,1.1100000143051147,b'HD 209635',331.9720833333333,-70.28555555555555
b'HD 211766',b'',b'H09',4.360000133514404,6372.0,1.6372000644082618e-08,-0.03999999910593033,0.0,9.800000190734863,0.699999988079071,1.2100000381469727,b'HD 211766',335.0170833333333,-33.6875
b'HD 211866',b'',b'H09',4.300000190734863,6952.0,1.0874999567533905e-08,-0.25,0.12999999523162842,,0.4000000059604645,1.3799999952316284,b'HD 211866',335.3425,-52.248333333333335
b'HD 211918',b'',b'H09',4.449999809265137,5643.0,7.0483001657351e-09,0.019999999552965164,0.05000000074505806,37.70000076293945,0.8999999761581421,0.9800000190734863,b'HD 211918',335.56541666666664,-60.507777777777775
b'HD 211976',b'',b'H09',4.329999923706055,6556.0,8.859500155722344e-08,-0.17000000178813934,0.05999999865889549,8.199999809265137,0.4000000059604645,1.25,b'HD 211976',335.23208333333326,8.186666666666667
b'HD 212035',b'',b'H09',4.269999980926514,7066.0,2.7349999598413888e-08,-0.15000000596046448,0.029999999329447746,,0.5,1.409999966621399,b'HD 212035',335.51874999999995,-34.48888888888889
b'HD 212291',b'',b'H09',4.539999961853027,5652.0,1.928300008557926e-08,-0.23000000417232513,0.11999999731779099,-6.099999904632568,0.10000000149011612,0.9399999976158142,b'HD 212291',335.78791666666666,9.460833333333333
b'HD 212359',b'',b'H09',4.28000020980835,6976.0,1.6947000247569122e-08,-0.25,0.09000000357627869,,0.4000000059604645,1.3799999952316284,b'HD 212359',336.0270833333333,-26.373055555555556
b'HD 212897',b'',b'H09',4.260000228881836,7178.0,1.0105999592724402e-08,-0.28999999165534973,0.07000000029802322,,0.8999999761581421,1.409999966621399,b'HD 212897',336.51124999999996,59.246944444444445
b'HD 212942',b'',b'H09',4.230000019073486,7084.0,2.5846999207601584e-08,-0.07000000029802322,0.03999999910593033,,0.800000011920929,1.4800000190734863,b'HD 212942',336.8354166666666,33.51416666666667
b'HD 212977',b'',b'H09',4.300000190734863,6750.0,1.5950000431530498e-08,0.019999999552965164,0.0,4.099999904632568,0.30000001192092896,1.3799999952316284,b'HD 212977',336.8758333333333,42.013333333333335
b'HD 213774',b'',b'H09',4.510000228881836,5677.0,4.72270000884123e-09,-0.019999999552965164,0.029999999329447746,-9.0,0.10000000149011612,0.9800000190734863,b'HD 213774',338.66416666666663,-44.63388888888889
b'HD 213874',b'',b'H09',4.309999942779541,6618.0,2.369900009568937e-08,-0.2199999988079071,0.10000000149011612,,0.8999999761581421,1.2699999809265137,b'HD 213874',338.6583333333333,-3.306388888888889
b'HD 214089',b'',b'H09',4.329999923706055,6454.0,1.269100025069747e-08,-0.2199999988079071,0.09000000357627869,-24.899999618530273,0.8999999761581421,1.2100000381469727,b'HD 214089',338.8279166666666,32.82138888888889
b'HD 214385',b'',b'H09',4.480000019073486,5730.0,1.962400020261157e-08,-0.30000001192092896,0.18000000715255737,45.900001525878906,0.20000000298023224,0.9599999785423279,b'HD 214385',339.5458333333333,-27.443333333333335
b'HD 214435',b'',b'H09',4.429999828338623,6072.0,1.9736999590236337e-08,-0.30000001192092896,0.1599999964237213,-13.600000381469727,0.10000000149011612,1.059999942779541,b'HD 214435',339.46791666666667,14.986388888888888
b'HD 215249',b'',b'H09',4.320000171661377,6742.0,1.2213000388783257e-08,-0.17000000178813934,0.07000000029802322,,0.10000000149011612,1.309999942779541,b'HD 215249',341.43625,-68.2538888888889
b'HD 215500',b'',b'H09',4.53000020980835,5491.0,2.94889996865777e-08,-0.25,0.10000000149011612,-45.900001525878906,0.30000001192092896,0.8899999856948853,b'HD 215500',341.02416666666664,64.57055555555556
b'HD 215641',b'',b'H09',4.519999980926514,5533.0,2.6097000116465097e-08,0.029999999329447746,-0.029999999329447746,0.30000001192092896,0.10000000149011612,0.9399999976158142,b'HD 215641',341.78875,-32.67527777777777
b'HD 215657',b'',b'H09',4.449999809265137,5973.0,3.490400146688444e-08,-0.11999999731779099,0.03999999910593033,10.899999618530273,0.10000000149011612,1.059999942779541,b'HD 215657',341.86125,-44.965
b'HD 215778',b'',b'H09',4.340000152587891,6422.0,2.539399979184509e-08,-0.1599999964237213,0.05000000074505806,-1.2999999523162842,0.8999999761581421,1.2100000381469727,b'HD 215778',341.87416666666667,5.888055555555555
b'HD 217217',b'',b'H09',4.349999904632568,6487.0,1.8049000516384694e-08,-0.2800000011920929,0.14000000059604645,15.699999809265137,0.10000000149011612,1.2100000381469727,b'HD 217217',344.7966666666666,6.150277777777778
b'HD 217726',b'',b'H09',4.369999885559082,6282.0,2.0062000061216168e-08,-0.10000000149011612,0.029999999329447746,-2.299999952316284,0.8999999761581421,1.1799999475479126,b'HD 217726',345.79833333333335,-47.25527777777778
b'HD 218168',b'',b'H09',4.460000038146973,5978.0,1.545699923610755e-08,0.009999999776482582,-0.029999999329447746,2.299999952316284,0.10000000149011612,1.0700000524520874,b'HD 218168',346.00874999999996,74.47722222222222
b'HD 218200',b'',b'H09',4.239999771118164,7023.0,2.5018000116006078e-08,-0.11999999731779099,0.009999999776482582,18.0,0.8999999761581421,1.4299999475479126,b'HD 218200',346.4858333333333,18.08722222222222
b'HD 218730',b'',b'H09',4.449999809265137,5986.0,3.1279999035405126e-08,0.07999999821186066,-0.03999999910593033,1.7000000476837158,0.10000000149011612,1.090000033378601,b'HD 218730',347.60291666666666,-7.811944444444444
b'HD 218748',b'',b'H09',4.179999828338623,7152.0,1.3548000055152443e-08,-0.11999999731779099,0.10999999940395355,,0.699999988079071,1.4800000190734863,b'HD 218748',347.6708333333333,-32.17805555555555
b'HD 219093',b'',b'H09',4.440000057220459,6154.0,1.1877999916976023e-08,-0.23000000417232513,0.11999999731779099,-1.2999999523162842,0.10000000149011612,1.1100000143051147,b'HD 219093',348.34124999999995,-7.9911111111111115
b'HD 219172',b'',b'H09',4.369999885559082,6185.0,2.951400013273542e-08,0.10000000149011612,-0.05000000074505806,-3.4000000953674316,0.10000000149011612,1.1799999475479126,b'HD 219172',348.45083333333326,15.3675
b'HD 219592',b'',b'H09',4.320000171661377,6682.0,5.776499989451622e-08,-0.25999999046325684,0.1599999964237213,,0.20000000298023224,1.2999999523162842,b'HD 219592',349.24625,-7.160555555555556
b'HD 220099',b'',b'H09',4.380000114440918,6138.0,1.1388999965333824e-08,-0.05999999865889549,0.009999999776482582,-14.100000381469727,0.20000000298023224,1.1299999952316284,b'HD 220099',350.3295833333333,-30.579166666666666
b'HD 220928',b'',b'H09',4.440000057220459,5990.0,1.3422999600720686e-08,-0.17000000178813934,0.10000000149011612,1.2999999523162842,0.10000000149011612,1.059999942779541,b'HD 220928',351.98749999999995,-26.454166666666666
b'HD 221070',b'',b'H09',4.380000114440918,6416.0,1.6468000296754326e-08,-0.36000001430511475,0.18000000715255737,11.5,0.10000000149011612,1.159999966621399,b'HD 221070',352.36791666666664,-60.74861111111111
b'HD 221287',b'',b'H09',4.369999885559082,6282.0,1.9864000222469258e-08,-0.14000000059604645,0.05000000074505806,-21.600000381469727,0.8999999761581421,1.159999966621399,b'HD 221287',352.8345833333333,-58.209722222222226
b'HD 221801',b'',b'H09',4.320000171661377,6726.0,3.507700085947363e-08,-0.20999999344348907,0.10000000149011612,4.0,0.20000000298023224,1.309999942779541,b'HD 221801',353.8108333333333,-3.8536111111111113
b'HD 221890',b'',b'H09',3.3299999237060547,6472.0,3.5477000892569777e-08,0.4399999976158142,-0.17000000178813934,,0.8999999761581421,2.25,b'HD 221890',354.00083333333333,-8.766111111111112
b'HD 222412',b'',b'H09',4.329999923706055,6530.0,2.36099992889649e-08,-0.14000000059604645,0.03999999910593033,-6.5,0.8999999761581421,1.25,b'HD 222412',355.1091666666666,-26.20111111111111
b'HD 222422',b'',b'H09',4.53000020980835,5516.0,2.633499995852162e-08,-0.10999999940395355,0.03999999910593033,10.199999809265137,0.10000000149011612,0.9300000071525574,b'HD 222422',355.15749999999997,-18.98888888888889
b'HD 222595',b'',b'H09',4.539999961853027,5631.0,1.7560999765464658e-08,-0.10000000149011612,0.10000000149011612,18.799999237060547,0.10000000149011612,0.9399999976158142,b'HD 222595',355.55249999999995,-53.42305555555555
b'HD 222634',b'',b'H09',4.320000171661377,6723.0,1.3360000217232937e-08,-0.029999999329447746,0.0,,0.10000000149011612,1.3300000429153442,b'HD 222634',355.59083333333325,-1.501111111111111
b'HD 222669',b'',b'H09',4.449999809265137,5904.0,2.2653999565136473e-08,0.03999999910593033,-0.019999999552965164,27.799999237060547,0.20000000298023224,1.059999942779541,b'HD 222669',355.9887499999999,-82.50833333333334
b'HD 223121',b'',b'H09',4.579999923706055,5058.0,5.834699834394996e-09,0.03999999910593033,-0.10999999940395355,-17.600000381469727,0.20000000298023224,0.8199999928474426,b'HD 223121',356.73208333333326,-31.981666666666666
b'HD 223953',b'',b'H09',4.309999942779541,6717.0,1.6501999766660447e-08,-0.12999999523162842,0.029999999329447746,,0.10000000149011612,1.309999942779541,b'HD 223953',358.4704166666666,30.77
b'HD 224047',b'',b'H09',4.53000020980835,5265.0,5.065599939513277e-09,-0.1899999976158142,0.009999999776482582,8.399999618530273,0.8999999761581421,0.8399999737739563,b'HD 224047',358.70833333333326,-47.80777777777777
b'HD 224578',b'',b'H09',4.429999828338623,6099.0,1.5995999191886767e-08,-0.12999999523162842,0.03999999910593033,5.400000095367432,0.10000000149011612,1.090000033378601,b'HD 224578',359.76166666666666,-11.938055555555556
b'HD 224752',b'',b'H09',4.53000020980835,5467.0,1.0276999695690847e-08,-0.14000000059604645,-0.009999999776482582,9.800000190734863,0.20000000298023224,0.8899999856948853,b'HD 224752',0.11291666666666667,-79.06194444444444
b'HD 224792',b'',b'H09',4.369999885559082,6289.0,4.010799870002302e-08,-0.1599999964237213,0.05999999865889549,4.099999904632568,0.800000011920929,1.159999966621399,b'HD 224792',0.17333333333333334,62.17583333333333
b'HD 225299',b'',b'H09',4.440000057220459,5698.0,1.5570000400089157e-08,0.07999999821186066,-0.019999999552965164,12.100000381469727,0.8999999761581421,0.9900000095367432,b'HD 225299',1.2445833333333332,-70.21222222222222
b'HD 284253',b'',b'H09',4.510000228881836,5388.0,6.637999927505689e-09,0.07000000029802322,-0.09000000357627869,38.79999923706055,0.5,0.9100000262260437,b'HD 284253',64.13916666666667,21.90722222222222
b'HD 349063',b'',b'H09',4.510000228881836,5650.0,5.27279997442065e-09,-0.46000000834465027,0.23000000417232513,29.0,0.800000011920929,0.8899999856948853,b'HD 349063',279.64416666666665,20.626944444444444
b'BD -20 3740',b'A',b'H09',,5535.0,,-0.2199999988079071,0.23000000417232513,46.0,0.20000000298023224,0.9100000262260437,b'BD -20 3740',193.81124999999997,-21.363055555555558
b'CD -80 328',b'',b'H09',4.650000095367432,5704.0,2.9702000858833344e-09,-2.380000114440918,,-94.9000015258789,0.800000011920929,0.6800000071525574,b'CD -80 328',141.08708333333334,-80.5225
b'HD 10008',b'',b'H09',4.590000152587891,5348.0,2.5611999632246807e-08,0.029999999329447746,-0.07000000029802322,11.100000381469727,0.10000000149011612,0.8899999856948853,b'HD 10008',24.397499999999997,-6.760277777777778
b'HD 100088',b'A',b'H09',4.329999923706055,6506.0,1.883100075872335e-08,-0.09000000357627869,0.029999999329447746,-15.800000190734863,0.4000000059604645,1.25,b'HD 100088',172.73458333333332,-20.2
b'HD 100563',b'',b'H09',4.289999961853027,6512.0,1.278799999226976e-07,0.07999999821186066,-0.03999999910593033,4.599999904632568,0.8999999761581421,1.3300000429153442,b'HD 100563',173.59124999999997,3.0599999999999996
b'HD 100623',b'A',b'H09',,5226.0,,-0.4000000059604645,0.07000000029802322,-22.299999237060547,0.20000000298023224,0.7799999713897705,b'HD 100623',173.62249999999997,-32.83111111111111
b'HD 101093',b'A',b'H09',4.449999809265137,6036.0,2.422999934026393e-08,-0.20999999344348907,0.10000000149011612,3.799999952316284,0.30000001192092896,1.0700000524520874,b'HD 101093',174.49624999999997,-1.5991666666666668
b'HD 101177',b'B',b'H09',4.590000152587891,5022.0,1.8104000076846205e-08,-0.23999999463558197,-0.029999999329447746,-21.399999618530273,0.10000000149011612,0.7599999904632568,b'HD 101177',174.6833333333333,45.10722222222223
b'HD 101302',b'A',b'H09',2.8299999237060547,6856.0,1.1326999782568237e-08,0.2199999988079071,-0.17000000178813934,,0.8999999761581421,2.200000047683716,b'HD 101302',174.90166666666667,18.996666666666666
b'HD 101501',b'A',b'H09',,5532.0,,-0.07000000029802322,0.0,-5.900000095367432,0.30000001192092896,0.9100000262260437,b'HD 101501',175.26249999999996,34.20138888888889
b'HD 101959',b'',b'H09',4.409999847412109,6112.0,4.377400131261311e-08,-0.12999999523162842,0.05000000074505806,-1.100000023841858,0.4000000059604645,1.1100000143051147,b'HD 101959',175.98583333333332,-29.747500000000002
b'HD 102235',b'',b'H09',4.269999980926514,6920.0,1.4849000251615507e-08,-0.07000000029802322,-0.019999999552965164,,0.800000011920929,1.409999966621399,b'HD 102235',176.43624999999997,-52.69027777777777
b'HD 102357',b'',b'H09',4.389999866485596,6279.0,4.357699978640994e-08,-0.14000000059604645,0.05000000074505806,4.400000095367432,0.20000000298023224,1.159999966621399,b'HD 102357',176.75374999999997,23.720277777777778
b'HD 102365',b'A',b'H09',,5694.0,,-0.27000001072883606,0.15000000596046448,16.799999237060547,0.6000000238418579,0.9300000071525574,b'HD 102365',176.62916666666666,-40.500277777777775
b'HD 102616',b'A',b'H09',2.7899999618530273,5525.0,3.164900164165374e-08,0.7799999713897705,-0.15000000596046448,-23.899999618530273,0.8999999761581421,2.2200000286102295,b'HD 102616',177.2933333333333,67.32833333333333
b'HD 102685',b'',b'H09',4.349999904632568,6517.0,9.55779988487393e-09,-0.10000000149011612,0.019999999552965164,17.700000762939453,0.4000000059604645,1.2699999809265137,b'HD 102685',177.23541666666665,-70.45305555555557
b'HD 103432',b'A',b'H09',,5682.0,,-0.14000000059604645,0.029999999329447746,5.900000095367432,0.20000000298023224,0.9399999976158142,b'HD 103432',178.63333333333333,19.41111111111111
b'HD 103659',b'AB',b'H09',3.359999895095825,6724.0,4.9402999025005556e-08,0.1599999964237213,-0.14000000059604645,-10.0,0.8999999761581421,2.190000057220459,b'HD 103659',179.07166666666663,35.4475
b'HD 103847',b'',b'H09',4.559999942779541,5243.0,1.8150000613559314e-08,0.20000000298023224,-0.07999999821186066,4.400000095367432,0.10000000149011612,0.8899999856948853,b'HD 103847',179.37041666666664,19.983888888888888
b'HD 103932',b'',b'H09',4.670000076293945,4723.0,6.325200274659437e-08,0.6200000047683716,0.20000000298023224,48.0,0.20000000298023224,0.7799999713897705,b'HD 103932',179.48416666666662,-27.706944444444442
b'HD 10476',b'A',b'H09',,5248.0,,-0.019999999552965164,-0.07000000029802322,-34.20000076293945,0.5,0.8399999737739563,b'HD 10476',25.623749999999998,20.26833333333333
b'HD 105031',b'AB',b'H09',3.5199999809265137,7088.0,1.1556999801598522e-08,0.9599999785423279,-0.20000000298023224,-18.200000762939453,0.5,2.549999952316284,b'HD 105031',181.39333333333332,51.93111111111111
b'HD 105112',b'',b'H09',4.510000228881836,5759.0,5.729699825707257e-09,-0.20999999344348907,0.14000000059604645,-5.0,0.20000000298023224,0.9800000190734863,b'HD 105112',181.53541666666666,-30.190277777777776
b'HD 105452',b'',b'H09',4.28000020980835,6990.0,6.439199751184788e-07,-0.10999999940395355,0.14000000059604645,3.0,0.20000000298023224,1.4299999475479126,b'HD 105452',182.10333333333332,-24.72861111111111
b'HD 105590',b'A',b'H09',,5752.0,,0.029999999329447746,-0.019999999552965164,1.600000023841858,0.20000000298023224,0.9800000190734863,b'HD 105590',182.36874999999998,-11.856944444444444
b'HD 105690',b'',b'H09',4.510000228881836,5588.0,1.52930006436236e-08,-0.23000000417232513,0.1599999964237213,15.899999618530273,0.10000000149011612,0.9399999976158142,b'HD 105690',182.5266666666666,-49.18055555555555
b'HD 105912',b'',b'H09',4.289999961853027,6652.0,4.3008999028870676e-08,-0.05999999865889549,0.029999999329447746,-5.0,0.8999999761581421,1.3300000429153442,b'HD 105912',182.84041666666664,-3.778611111111111
b'HD 106271',b'AB',b'H09',2.9100000858306885,6716.0,2.1904000391259615e-08,0.1599999964237213,-0.12999999523162842,,0.8999999761581421,3.7899999618530273,b'HD 106271',183.41916666666665,-27.32111111111111
b'HD 10647',b'',b'H09',4.409999847412109,6154.0,1.6324000284839713e-07,-0.10000000149011612,0.029999999329447746,27.5,0.4000000059604645,1.1299999952316284,b'HD 10647',25.62208333333333,-53.74055555555556
b'HD 106888',b'',b'H09',4.429999828338623,6125.0,1.4531999603661916e-08,0.029999999329447746,-0.019999999552965164,-3.4000000953674316,0.4000000059604645,1.149999976158142,b'HD 106888',184.40041666666664,14.442777777777778
b'HD 10700',b'A',b'H09',,5459.0,,-0.38999998569488525,0.1599999964237213,-17.100000381469727,0.5,0.8399999737739563,b'HD 10700',26.016666666666662,-15.937222222222223
b'HD 107022',b'',b'H09',4.5,5645.0,1.2223999590332824e-08,-0.10000000149011612,0.10999999940395355,36.400001525878906,0.20000000298023224,0.9800000190734863,b'HD 107022',184.65041666666664,-44.144999999999996
b'HD 107146',b'',b'H09',4.46999979019165,5846.0,4.1976001341481606e-08,-0.1599999964237213,0.09000000357627869,1.5,0.699999988079071,1.0199999809265137,b'HD 107146',184.7770833333333,16.548055555555557
b'HD 107691',b'AB',b'H09',0.5899999737739563,6920.0,1.1464999616350724e-08,0.0,-0.05999999865889549,,0.8999999761581421,2.1700000762939453,b'HD 107691',185.6558333333333,-33.56055555555555
b'HD 107700',b'C',b'H09',2.8399999141693115,6429.0,3.039600073861948e-07,0.17000000178813934,-0.20000000298023224,1.7999999523162842,0.699999988079071,1.2699999809265137,b'HD 107700',185.62625,25.84611111111111
b'HD 107976',b'AB',b'H09',3.75,7188.0,3.0976000431337525e-08,0.6499999761581421,-0.18000000715255737,-7.300000190734863,0.6000000238418579,2.4100000858306885,b'HD 107976',186.20583333333332,-58.11944444444445
b'HD 108954',b'',b'H09',4.440000057220459,6050.0,8.855199951085524e-08,-0.09000000357627869,0.019999999552965164,-22.100000381469727,0.20000000298023224,1.090000033378601,b'HD 108954',187.70874999999998,53.07638888888889
b'HD 109908',b'A',b'H09',4.46999979019165,6058.0,1.1852000270096141e-08,0.12999999523162842,-0.07000000029802322,-7.099999904632568,0.10000000149011612,1.1299999952316284,b'HD 109908',189.70416666666662,-51.21555555555556
b'HD 110026/7',b'A',b'H09',,7228.0,,0.6000000238418579,-0.15000000596046448,-16.299999237060547,0.699999988079071,2.3299999237060547,b'HD 110026 ; HD 1100267',189.79166666666666,14.327222222222222
b'HD 110317/8',b'',b'H09',3.6700000762939453,6641.0,1.1753999729080533e-07,0.23999999463558197,-0.12999999523162842,-19.0,0.8999999761581421,2.2200000286102295,b'HD 110317 ; HD 110318',190.31624999999997,-13.01388888888889
b'HD 110477',b'',b'H09',4.289999961853027,6620.0,2.0358999819336532e-08,-0.009999999776482582,-0.019999999552965164,1.899999976158142,0.8999999761581421,1.3300000429153442,b'HD 110477',190.76375,-61.14861111111111
b'HD 110885',b'',b'H09',1.9600000381469727,5587.0,6.488699799689357e-09,-0.6299999952316284,0.25999999046325684,-47.599998474121094,0.20000000298023224,3.7899999618530273,b'HD 110885',191.32999999999996,1.0558333333333334
b'HD 11131',b'B',b'H09',,5776.0,,-0.2199999988079071,0.14000000059604645,-5.0,0.5,0.9599999785423279,b'HD 11131',27.34708333333333,-10.703333333333333
b'HD 111395',b'',b'H09',4.489999771118164,5614.0,8.48179979584529e-08,0.03999999910593033,0.009999999776482582,-9.300000190734863,0.10000000149011612,0.9800000190734863,b'HD 111395',192.19583333333333,24.84
b'HD 111515',b'A',b'H09',,5503.0,,-0.5299999713897705,0.25999999046325684,2.299999952316284,0.10000000149011612,0.8399999737739563,b'HD 111515',192.43666666666664,1.1877777777777778
b'HD 111812',b'',b'H09',3.049999952316284,5995.0,3.2533000648982124e-07,0.23999999463558197,-0.07000000029802322,-0.699999988079071,0.6000000238418579,2.630000114440918,b'HD 111812',192.92458333333332,27.540555555555557
b'HD 11202',b'',b'H09',3.240000009536743,6183.0,4.333600145400851e-08,0.20000000298023224,-0.09000000357627869,14.699999809265137,0.8999999761581421,2.190000057220459,b'HD 11202',27.720833333333335,35.845
b'HD 112099',b'',b'H09',4.590000152587891,5140.0,1.6146000092476243e-08,-0.11999999731779099,-0.05000000074505806,-15.0,0.10000000149011612,0.8199999928474426,b'HD 112099',193.47666666666663,6.762777777777778
b'HD 112758',b'AB',b'H09',,5263.0,,-0.33000001311302185,0.1599999964237213,3.700000047683716,0.10000000149011612,0.8199999928474426,b'HD 112758',194.75624999999997,-9.83388888888889
b'HD 112959',b'A',b'H09',4.400000095367432,6259.0,1.9272000884029694e-08,-0.1899999976158142,0.07999999821186066,-1.899999976158142,0.5,1.159999966621399,b'HD 112959',195.00791666666666,32.08388888888889
b'HD 113003',b'',b'H09',3.4600000381469727,6925.0,2.6042000556003586e-08,0.4300000071525574,-0.1599999964237213,-54.79999923706055,0.800000011920929,2.259999990463257,b'HD 113003',195.24041666666665,-21.426111111111112
b'HD 113063',b'AB',b'H09',3.7200000286102295,7083.0,2.227699980039688e-08,0.5,-0.14000000059604645,-8.899999618530273,0.8999999761581421,2.009999990463257,b'HD 113063',196.06416666666664,-80.21888888888888
b'HD 11316',b'AB',b'H09',3.8499999046325684,7133.0,2.4953999755439327e-08,0.699999988079071,-0.1899999976158142,,0.800000011920929,2.1700000762939453,b'HD 11316',28.860416666666662,76.22416666666666
b'HD 113283',b'',b'H09',4.5,5649.0,4.010099985407578e-08,-0.10000000149011612,0.019999999552965164,-5.199999809265137,0.30000001192092896,0.9800000190734863,b'HD 113283',198.85999999999999,-87.56055555555555
b'HD 113322',b'AB',b'H09',,6370.0,,-0.3100000023841858,0.14000000059604645,15.0,0.10000000149011612,1.1299999952316284,b'HD 113322',195.71249999999998,13.473333333333333
b'HD 113537',b'',b'H09',3.7300000190734863,6975.0,7.157999704077156e-08,0.5299999713897705,-0.1599999964237213,14.600000381469727,0.8999999761581421,2.059999942779541,b'HD 113537',196.2775,-47.11666666666667
b'HD 113878',b'',b'H09',3.359999895095825,7072.0,1.1947999922767849e-08,0.7400000095367432,-0.20000000298023224,,0.699999988079071,2.3299999237060547,b'HD 113878',196.50291666666664,48.028055555555554
b'HD 114060',b'A',b'H09',,5613.0,,-0.2199999988079071,0.11999999731779099,-1.899999976158142,0.10000000149011612,0.9100000262260437,b'HD 114060',196.91541666666666,24.009722222222223
b'HD 114435',b'',b'H09',3.5399999618530273,6657.0,1.3157999489976646e-07,0.5799999833106995,-0.17000000178813934,-13.600000381469727,0.8999999761581421,2.190000057220459,b'HD 114435',197.78666666666663,-42.23277777777778
b'HD 114710',b'A',b'H09',,6030.0,,-0.009999999776482582,-0.009999999776482582,5.0,0.30000001192092896,1.090000033378601,b'HD 114710',197.96791666666664,27.87777777777778
b'HD 115352',b'',b'H09',2.559999942779541,5579.0,2.3923000469494582e-08,0.47999998927116394,-0.05999999865889549,-11.100000381469727,0.4000000059604645,3.7899999618530273,b'HD 115352',199.12333333333333,17.3
b'HD 115483',b'',b'H09',4.599999904632568,4915.0,6.0945999358352765e-09,-0.3400000035762787,0.07999999821186066,14.699999809265137,0.10000000149011612,0.7400000095367432,b'HD 115483',199.65125,-57.45388888888889
b'HD 115617',b'A',b'H09',,5628.0,,0.07000000029802322,-0.029999999329447746,-8.199999809265137,0.10000000149011612,0.9800000190734863,b'HD 115617',199.60125,-18.311111111111114
b'HD 115778',b'A',b'H09',3.359999895095825,6892.0,9.790699806444536e-08,-0.05999999865889549,-0.1599999964237213,-10.0,0.8999999761581421,2.25,b'HD 115778',200.14583333333331,-59.772777777777776
b'HD 117377',b'',b'H09',3.259999990463257,6746.0,3.8292998993938454e-08,0.1899999976158142,-0.1599999964237213,,0.8999999761581421,2.2799999713897705,b'HD 117377',202.25666666666663,47.846944444444446
b'HD 117860',b'',b'H09',4.46999979019165,5866.0,3.0578998888586284e-08,0.0,0.0,-9.899999618530273,0.5,1.059999942779541,b'HD 117860',203.29708333333332,-8.443333333333333
b'HD 119124',b'A',b'H09',,6149.0,,-0.18000000715255737,0.07999999821186066,-12.199999809265137,0.4000000059604645,1.090000033378601,b'HD 119124',205.09666666666664,50.51916666666666
b'HD 119152',b'',b'H09',4.260000228881836,6955.0,2.4252999608620485e-08,-0.12999999523162842,0.05999999865889549,,0.800000011920929,1.409999966621399,b'HD 119152',205.46958333333333,-18.984722222222224
b'HD 120559',b'',b'H09',4.639999866485596,5508.0,1.9217999636111927e-08,-0.9100000262260437,0.3199999928474426,14.800000190734863,0.10000000149011612,0.7599999904632568,b'HD 120559',207.91833333333332,-57.43555555555555
b'HD 120780',b'AB',b'H09',,5059.0,,-0.3100000023841858,-0.029999999329447746,-27.799999237060547,0.5,0.7799999713897705,b'HD 120780',208.14916666666664,-50.92166666666667
b'HD 12284',b'',b'H09',3.2699999809265137,6956.0,2.1177999798283054e-08,0.07999999821186066,-0.15000000596046448,,0.8999999761581421,2.25,b'HD 12284',29.92583333333333,-35.41972222222222
