Star,P2,P1,Gaia,TYC,HIP,RAJ2000,DEJ2000,Gmag,Jmag,RAVE,Group,Size,Np,_2M,SimbadName,RA,DEC
6293.0,1.0,0.0,5.355396095771936e+18,b'8604-2193-1',,156.387322,-55.249662,12.220999717712402,11.255000114440918,b'',3257.0,2.0,1.0,b'2M',b'TYC 8604-2193-1',156.387322,-55.249662
6294.0,4.0,4.0,5.814442131648962e+18,b'9275-2142-1',,254.163948,-68.352171,9.253999710083008,8.848999977111816,b'',14.0,20.0,48.0,b'2M',b'TYC 9275-2142-1',254.163948,-68.352171
6295.0,0.0,1.0,6.461478405036005e+18,b'8808-216-1',,327.672952,-53.700518,11.649999618530273,10.557000160217285,b'',3349.0,2.0,1.0,b'2M',b'TYC 8808-216-1',327.672952,-53.700518
6296.0,1.0,0.0,4.2790030744039526e+17,b'3666-304-1',,7.400488,58.142194,10.845000267028809,9.96399974822998,b'',2673.0,2.0,1.0,b'2M',b'TYC 3666-304-1',7.400488,58.142194
6297.0,1.0,1.0,6.462459100688367e+18,b'8807-693-1',,324.359231,-53.039864,11.097999572753906,10.027999877929688,b'',90.0,4.0,3.0,b'2M',b'TYC 8807-693-1',324.359231,-53.039864
6298.0,1.0,0.0,5.231677741744568e+18,b'9216-1646-1',,166.419734,-69.514683,10.232999801635742,9.539999961853027,b'',3112.0,2.0,1.0,b'2M',b'TYC 9216-1646-1',166.419734,-69.514683
6299.0,1.0,0.0,6.163273499914828e+18,b'7789-577-1',,205.012913,-37.838434,10.696000099182129,9.751999855041504,b'',1082.0,2.0,1.0,b'2M',b'TYC 7789-577-1',205.012913,-37.838434
6300.0,0.0,1.0,8.319178135679036e+17,b'3447-812-1',,165.563858,48.446525,10.317999839782715,9.446000099182129,b'',3350.0,2.0,1.0,b'2M',b'TYC 3447-812-1',165.563858,48.446525
6301.0,1.0,0.0,1.3161758915875302e+17,b'2323-1649-1',,37.970141,30.44775,10.005000114440918,9.003999710083008,b'',1665.0,2.0,1.0,b'2M',b'TYC 2323-1649-1',37.970141,30.44775
6302.0,0.0,1.0,1.3165363252491878e+17,b'2324-941-1',,38.401393,30.827793,11.29800033569336,10.142999649047852,b'',3351.0,2.0,1.0,b'2M',b'TYC 2324-941-1',38.401393,30.827793
6303.0,1.0,0.0,4.079783318440132e+18,b'6292-86-1',,280.910647,-21.381406,11.052000045776367,9.854999542236328,b'',1537.0,2.0,1.0,b'2M',b'TYC 6292-86-1',280.910647,-21.381406
6304.0,0.0,1.0,5.059780609254101e+18,b'6445-381-1',,47.754739,-27.56757,9.663999557495117,8.79800033569336,b'',3352.0,2.0,1.0,b'2M',b'TYC 6445-381-1',47.754739,-27.56757
6305.0,1.0,0.0,6.730813570786487e+18,b'7421-907-1',,285.064964,-37.264555,9.394000053405762,8.413999557495117,b'',2449.0,2.0,1.0,b'2M',b'TYC 7421-907-1',285.064964,-37.264555
6306.0,1.0,0.0,8.321661313968993e+17,b'',52835.0,162.049123,47.747952,10.142000198364258,9.279000282287598,b'',3350.0,2.0,1.0,b'2M',b'HIP 52835',162.049123,47.747952
6307.0,1.0,0.0,1.6498324188420342e+18,b'4419-480-1',,245.982801,69.562537,8.8149995803833,8.081000328063965,b'',3337.0,2.0,1.0,b'2M',b'TYC 4419-480-1',245.982801,69.562537
6308.0,2.0,0.0,6.000100476798727e+18,b'8295-1246-1',,230.743708,-45.155333,9.588000297546387,8.755999565124512,b'',139.0,3.0,2.0,b'2M',b'TYC 8295-1246-1',230.743708,-45.155333
6309.0,5.0,2.0,5.814505765886193e+18,b'9275-251-1',,252.96875,-68.074817,9.753000259399414,9.135000228881836,b'',14.0,20.0,48.0,b'2M',b'TYC 9275-251-1',252.96875,-68.074817
6310.0,1.0,0.0,6.461682020845564e+18,b'8811-152-1',,325.481414,-54.990214,11.604999542236328,10.444999694824219,b'',90.0,4.0,3.0,b'2M',b'TYC 8811-152-1',325.481414,-54.990214
6311.0,1.0,0.0,6.163401867897345e+18,b'7278-1051-1',,205.682178,-37.15239,11.51200008392334,10.234999656677246,b'20110329_1354m38_049',998.0,2.0,1.0,b'2M',b'TYC 7278-1051-1',205.682178,-37.15239
6312.0,1.0,0.0,5.276136425695756e+18,b'8933-1884-1',,125.851768,-65.185275,8.831000328063965,8.008999824523926,b'',3224.0,2.0,1.0,b'2M',b'TYC 8933-1884-1',125.851768,-65.185275
6313.0,1.0,0.0,2.6723522223522724e+18,b'',106488.0,323.532036,-4.368151,6.640999794006348,6.2210001945495605,b'',3348.0,2.0,1.0,b'2M',b'HIP 106488',323.532036,-4.368151
6314.0,0.0,1.0,3.0994651076651515e+18,b'4812-373-1',,102.704964,-7.040973,11.041000366210938,9.491000175476074,b'',3353.0,2.0,1.0,b'2M',b'TYC 4812-373-1',102.704964,-7.040973
6315.0,1.0,0.0,3.0994651076651515e+18,b'4812-805-1',,102.697284,-7.041614,10.37399959564209,9.298999786376953,b'',3353.0,2.0,1.0,b'2M',b'TYC 4812-805-1',102.697284,-7.041614
6316.0,0.0,1.0,5.490077096124385e+18,b'8554-569-1',,109.161877,-55.936647,8.48799991607666,7.656000137329102,b'',3354.0,2.0,1.0,b'2M',b'TYC 8554-569-1',109.161877,-55.936647
6317.0,1.0,0.0,5.997999481879446e+17,b'801-1598-1',,128.97703,9.909076,8.470999717712402,7.46999979019165,b'',3231.0,2.0,1.0,b'2M',b'TYC 801-1598-1',128.97703,9.909076
6318.0,1.0,0.0,5.0136218398108275e+17,b'4336-604-1',,62.460016,72.328919,10.036999702453613,9.152999877929688,b'',3320.0,2.0,1.0,b'2M',b'TYC 4336-604-1',62.460016,72.328919
6319.0,0.0,2.0,5.231736531256878e+18,b'9212-2011-1',,164.455322,-69.233304,9.923999786376953,8.484000205993652,b'',266.0,3.0,2.0,b'2M',b'TYC 9212-2011-1',164.455322,-69.233304
6320.0,1.0,0.0,8.324797670887384e+17,b'3446-799-1',,162.860935,48.695388,11.3100004196167,9.192000389099121,b'',2589.0,2.0,1.0,b'2M',b'TYC 3446-799-1',162.860935,48.695388
6321.0,0.0,1.0,5.814548475040953e+18,b'9275-841-1',,253.187139,-67.588991,11.517000198364258,10.26200008392334,b'',3355.0,2.0,1.0,b'2M',b'TYC 9275-841-1',253.187139,-67.588991
6322.0,1.0,0.0,6.072157624161444e+18,b'8641-2209-1',,183.431474,-57.581489,9.96500015258789,8.960000038146973,b'',2091.0,2.0,1.0,b'2M',b'TYC 8641-2209-1',183.431474,-57.581489
6323.0,1.0,0.0,6.461838254575461e+18,b'',106577.0,323.775201,-54.5845,8.776000022888184,7.870999813079834,b'',3084.0,2.0,1.0,b'2M',b'HIP 106577',323.775201,-54.5845
6324.0,1.0,0.0,1.649994184490457e+18,b'4423-724-1',,248.29727,70.578734,7.943999767303467,7.0980000495910645,b'',3347.0,2.0,1.0,b'2M',b'TYC 4423-724-1',248.29727,70.578734
6325.0,4.0,3.0,5.81456173790281e+18,b'9050-754-1',,252.846771,-67.478036,10.41100025177002,9.616999626159668,b'',14.0,20.0,48.0,b'2M',b'TYC 9050-754-1',252.846771,-67.478036
6326.0,1.0,0.0,5.060105892897389e+18,b'',15526.0,50.013921,-28.784108,8.184000015258789,7.045000076293945,b'',3239.0,2.0,1.0,b'2M',b'HIP 15526',50.013921,-28.784108
6327.0,1.0,0.0,2.234418699515134e+18,b'3944-1966-1',,301.345335,57.0141,9.87399959564209,8.906000137329102,b'',1606.0,2.0,1.0,b'2M',b'TYC 3944-1966-1',301.345335,57.0141
6328.0,1.0,0.0,5.246258331080727e+18,b'8951-179-1',,150.710217,-65.376936,9.503000259399414,8.760000228881836,b'',835.0,2.0,1.0,b'2M',b'TYC 8951-179-1',150.710217,-65.376936
6329.0,1.0,0.0,5.5123950175048e+17,b'',19841.0,63.807908,76.287008,7.879000186920166,6.61899995803833,b'',3017.0,2.0,1.0,b'2M',b'HIP 19841',63.807908,76.287008
6330.0,1.0,0.0,6.33884162685252e+18,b'4995-617-1',,224.866048,-4.399139,10.190999984741211,9.151000022888184,b'',3291.0,2.0,1.0,b'2M',b'TYC 4995-617-1',224.866048,-4.399139
6331.0,2.0,3.0,5.814571324265738e+18,b'9275-1107-1',,254.729141,-67.78803,9.15999984741211,8.732000350952148,b'',14.0,20.0,48.0,b'2M',b'TYC 9275-1107-1',254.729141,-67.78803
6332.0,0.0,1.0,5.821737700542481e+18,b'9049-1774-1',,245.316788,-65.945191,11.258999824523926,10.151000022888184,b'',3356.0,2.0,1.0,b'2M',b'TYC 9049-1774-1',245.316788,-65.945191
6333.0,0.0,1.0,4.1540241646141583e+18,b'5698-3041-1',,275.837835,-11.616586,11.163000106811523,9.85200023651123,b'',3357.0,2.0,1.0,b'2M',b'TYC 5698-3041-1',275.837835,-11.616586
6334.0,1.0,0.0,4.154024886168664e+18,b'5698-5013-1',,275.832733,-11.614754,11.295000076293945,9.970999717712402,b'',3357.0,2.0,1.0,b'2M',b'TYC 5698-5013-1',275.832733,-11.614754
6335.0,0.0,1.0,6.339036206051656e+18,b'5004-810-1',,225.325065,-3.609607,10.390999794006348,9.241000175476074,b'',3358.0,2.0,1.0,b'2M',b'TYC 5004-810-1',225.325065,-3.609607
6336.0,0.0,1.0,3.288116117301793e+18,b'97-342-1',,73.401186,6.697066,9.605999946594238,8.802000045776367,b'',3359.0,2.0,1.0,b'2M',b'TYC 97-342-1',73.401186,6.697066
6337.0,1.0,0.0,5.23197890485431e+18,b'9212-1183-1',,163.5041,-68.597722,10.427000045776367,9.444999694824219,b'',3345.0,2.0,1.0,b'2M',b'TYC 9212-1183-1',163.5041,-68.597722
6338.0,0.0,1.0,5.017723705376306e+17,b'4354-703-1',,72.260506,73.772498,12.00100040435791,10.737000465393066,b'',3360.0,2.0,1.0,b'2M',b'TYC 4354-703-1',72.260506,73.772498
6339.0,0.0,1.0,6.003245870324438e+17,b'',41064.0,125.690307,9.462546,8.229000091552734,7.488999843597412,b'',3361.0,2.0,1.0,b'2M',b'HIP 41064',125.690307,9.462546
6340.0,0.0,1.0,6.237489229122113e+18,b'6772-692-1',,233.486679,-27.09,10.208000183105469,9.28600025177002,b'',3362.0,2.0,1.0,b'2M',b'TYC 6772-692-1',233.486679,-27.09
6341.0,2.0,0.0,1.3204206936681677e+17,b'',10731.0,34.528117,29.84723,7.414000034332275,7.0370001792907715,b'',85.0,4.0,5.0,b'2M',b'HIP 10731',34.528117,29.84723
6342.0,1.0,0.0,3.5680523274892966e+17,b'',9583.0,30.791184,48.620193,7.547999858856201,6.525000095367432,b'',2251.0,2.0,1.0,b'2M',b'HIP 9583',30.791184,48.620193
6343.0,1.0,0.0,6.731200598879156e+18,b'',93425.0,285.412236,-36.89083,7.291999816894531,6.8470001220703125,b'',3261.0,2.0,1.0,b'2M',b'HIP 93425',285.412236,-36.89083
6344.0,2.0,2.0,2.4659688732967373e+17,b'3330-2390-1',,58.950334,47.040224,10.479999542236328,9.50100040435791,b'',1.0,125.0,1295.0,b'2M',b'TYC 3330-2390-1',58.950334,47.040224
6345.0,1.0,0.0,3.792415818395273e+18,b'',56367.0,173.31943,-3.40279,10.376999855041504,8.359999656677246,b'',3300.0,2.0,1.0,b'2M',b'HIP 56367',173.31943,-3.40279
6346.0,1.0,0.0,6.462147286062383e+18,b'8808-200-1',,326.831429,-53.653892,9.416999816894531,8.871000289916992,b'',3349.0,2.0,1.0,b'2M',b'TYC 8808-200-1',326.831429,-53.653892
6347.0,3.0,0.0,5.015704039961289e+17,b'4340-2057-1',,65.710618,73.616173,9.46500015258789,8.831999778747559,b'',20.0,13.0,42.0,b'2M',b'TYC 4340-2057-1',65.710618,73.616173
6348.0,1.0,0.0,6.425524374807258e+18,b'9308-19-1',,306.313818,-67.589936,9.61299991607666,8.694000244140625,b'',1829.0,2.0,1.0,b'2M',b'TYC 9308-19-1',306.313818,-67.589936
6349.0,0.0,1.0,6.163770582249804e+18,b'7278-1231-1',,206.690755,-36.605165,9.619000434875488,8.807999610900879,b'',3363.0,2.0,1.0,b'2M',b'TYC 7278-1231-1',206.690755,-36.605165
6350.0,1.0,0.0,6.005471350578712e+17,b'799-609-1',,125.047107,9.877238,9.159000396728516,,b'',3361.0,2.0,1.0,b'2M',b'TYC 799-609-1',125.047107,9.877238
6351.0,1.0,0.0,1.6506928210506235e+18,b'4424-2469-1',,258.342218,70.411194,10.022000312805176,9.053999900817871,b'',3344.0,2.0,1.0,b'2M',b'TYC 4424-2469-1',258.342218,70.411194
6352.0,0.0,1.0,3.288303961991572e+18,b'97-422-1',,74.494932,6.779692,11.1899995803833,10.026000022888184,b'',3364.0,2.0,1.0,b'2M',b'TYC 97-422-1',74.494932,6.779692
6353.0,0.0,2.0,8.333259100053856e+17,b'3435-12-1',,157.0788,46.093221,11.744999885559082,10.420999526977539,b'',267.0,3.0,3.0,b'2M',b'TYC 3435-12-1',157.0788,46.093221
6354.0,0.0,1.0,6.33968893800063e+18,b'5004-405-1',,225.707623,-2.599746,8.006999969482422,6.269000053405762,b'',3365.0,2.0,1.0,b'2M',b'TYC 5004-405-1',225.707623,-2.599746
6355.0,0.0,1.0,4.3884723074467256e+18,b'408-1010-1',,259.340637,3.994945,10.362000465393066,8.86400032043457,b'',3366.0,2.0,1.0,b'2M',b'',259.340637,3.994945
6356.0,1.0,0.0,4.3884723074492867e+18,b'408-1010-2',,259.341024,3.99569,10.713000297546387,8.763999938964844,b'',3366.0,2.0,1.0,b'2M',b'',259.341024,3.99569
6357.0,1.0,0.0,2.8893583655613307e+18,b'7066-719-1',,89.14179,-34.737804,8.826000213623047,8.21500015258789,b'',3302.0,2.0,1.0,b'2M',b'TYC 7066-719-1',89.14179,-34.737804
6358.0,0.0,1.0,4.711108910692969e+18,b'8853-874-1',,23.316417,-64.867883,8.980999946594238,8.21500015258789,b'20070912_0139m64_042',3367.0,2.0,1.0,b'2M',b'TYC 8853-874-1',23.316417,-64.867883
6359.0,1.0,0.0,4.711108945052708e+18,b'8853-1059-1',,23.364496,-64.855932,10.201000213623047,9.387999534606934,b'20080917_0139m64_030',3367.0,2.0,1.0,b'2M',b'TYC 8853-1059-1',23.364496,-64.855932
6360.0,0.0,1.0,5.600990159779841e+18,b'6562-1206-1',,120.458392,-27.186014,10.388999938964844,9.57699966430664,b'',3368.0,2.0,1.0,b'2M',b'TYC 6562-1206-1',120.458392,-27.186014
6361.0,0.0,1.0,1.4399823439840522e+18,b'4208-185-1',,268.071982,64.237695,9.322999954223633,8.399999618530273,b'',3369.0,2.0,1.0,b'2M',b'TYC 4208-185-1',268.071982,64.237695
6362.0,1.0,0.0,1.439982343985302e+18,b'4208-185-2',,268.070144,64.235761,10.529000282287598,9.342000007629395,b'',3369.0,2.0,1.0,b'2M',b'TYC 4208-185-2',268.070144,64.235761
6363.0,1.0,0.0,5.016776063802194e+17,b'4337-128-1',,66.834983,73.023694,10.218000411987305,9.25,b'',3312.0,2.0,1.0,b'2M',b'TYC 4337-128-1',66.834983,73.023694
6364.0,0.0,1.0,6.364733648217846e+18,b'9453-958-1',,271.297772,-79.361457,10.019000053405762,9.060999870300293,b'',3370.0,2.0,1.0,b'2M',b'TYC 9453-958-1',271.297772,-79.361457
6365.0,1.0,0.0,6.07227726477185e+18,b'8640-870-1',,180.016637,-57.954917,9.899999618530273,9.38599967956543,b'',1057.0,2.0,1.0,b'2M',b'TYC 8640-870-1',180.016637,-57.954917
6366.0,0.0,1.0,5.231945335388886e+18,b'9212-1721-1',,163.492125,-68.889477,10.887999534606934,9.901000022888184,b'',3371.0,2.0,1.0,b'2M',b'TYC 9212-1721-1',163.492125,-68.889477
6367.0,1.0,0.0,6.340258141426425e+18,b'',72663.0,222.85833,-2.457916,8.241999626159668,7.173999786376953,b'',1186.0,2.0,1.0,b'2M',b'HIP 72663',222.85833,-2.457916
6368.0,1.0,0.0,8.336090686092744e+17,b'',51163.0,156.759952,46.936649,8.586999893188477,7.5370001792907715,b'',2957.0,2.0,1.0,b'2M',b'HIP 51163',156.759952,46.936649
6369.0,1.0,0.0,5.017216899243812e+17,b'4341-1024-1',,69.07114,73.593911,10.878000259399414,9.824000358581543,b'',3339.0,2.0,1.0,b'2M',b'TYC 4341-1024-1',69.07114,73.593911
6370.0,2.0,0.0,1.323629549635182e+17,b'',11437.0,36.872279,30.973199,9.59000015258789,7.869999885559082,b'',241.0,3.0,2.0,b'2M',b'HIP 11437',36.872279,30.973199
6371.0,1.0,0.0,2.467977200014976e+17,b'',18662.0,59.936247,48.151181,7.764999866485596,7.560999870300293,b'',379.0,2.0,1.0,b'2M',b'HIP 18662',59.936247,48.151181
6372.0,1.0,0.0,6.462472707144756e+18,b'8807-413-1',,324.305414,-52.897843,11.338000297546387,10.133000373840332,b'20040924_2136m53_066',3309.0,2.0,1.0,b'2M',b'TYC 8807-413-1',324.305414,-52.897843
6373.0,1.0,0.0,1.1050367767848998e+18,b'4107-116-1',,91.218555,67.267085,8.98799991607666,7.808000087738037,b'',2344.0,2.0,1.0,b'2M',b'TYC 4107-116-1',91.218555,67.267085
6374.0,0.0,1.0,4.388705129034476e+18,b'407-1186-1',,258.216053,4.055161,10.527999877929688,9.336000442504883,b'',3372.0,2.0,1.0,b'2M',b'TYC 407-1186-1',258.216053,4.055161
6375.0,0.0,1.0,2.4685087451567552e+17,b'3335-1926-1',,60.36591,48.755169,10.819999694824219,9.53600025177002,b'',3373.0,2.0,1.0,b'2M',b'TYC 3335-1926-1',60.36591,48.755169
6376.0,0.0,1.0,4.864012804446753e+18,b'7582-882-1',,67.327088,-40.661186,10.772000312805176,9.564000129699707,b'20061113_0438m40_033',3374.0,2.0,1.0,b'2M',b'TYC 7582-882-1',67.327088,-40.661186
6377.0,0.0,1.0,4.587152718556038e+18,b'2119-1257-1',,278.567087,28.709503,11.906999588012695,10.696000099182129,b'',3375.0,2.0,1.0,b'2M',b'TYC 2119-1257-1',278.567087,28.709503
6378.0,0.0,1.0,3.288573170542253e+18,b'97-1512-1',,73.570397,7.372194,7.910999774932861,6.650000095367432,b'',3376.0,2.0,1.0,b'2M',b'TYC 97-1512-1',73.570397,7.372194
6379.0,1.0,0.0,4.587153371391066e+18,b'',91056.0,278.621836,28.756172,8.24899959564209,7.798999786376953,b'',3375.0,2.0,1.0,b'2M',b'HIP 91056',278.621836,28.756172
6380.0,1.0,0.0,6.462556510546323e+18,b'8436-574-1',,325.598843,-52.1986,9.272000312805176,8.526000022888184,b'',1391.0,2.0,1.0,b'2M',b'TYC 8436-574-1',325.598843,-52.1986
6381.0,1.0,0.0,4.986258293929589e+18,b'',5168.0,16.526192,-41.50061,8.597000122070312,7.36899995803833,b'',1802.0,2.0,1.0,b'2M',b'HIP 5168',16.526192,-41.50061
6382.0,1.0,0.0,6.164168158782546e+18,b'7274-157-1',,206.707415,-35.445752,9.682999610900879,8.67199993133545,b'',1420.0,2.0,1.0,b'2M',b'TYC 7274-157-1',206.707415,-35.445752
6383.0,1.0,0.0,6.878179430629768e+18,b'6313-740-1',,299.776161,-15.068456,11.024999618530273,9.628999710083008,b'',1081.0,2.0,1.0,b'2M',b'TYC 6313-740-1',299.776161,-15.068456
6384.0,1.0,0.0,6.340796386728914e+18,b'4987-606-1',,224.53503,-1.560578,10.75,9.751999855041504,b'20060416_1502m03_064',3365.0,2.0,1.0,b'2M',b'TYC 4987-606-1',224.53503,-1.560578
6385.0,1.0,0.0,3.288572964383824e+18,b'97-1513-1',,73.568853,7.367989,8.055000305175781,6.745999813079834,b'',3376.0,2.0,1.0,b'2M',b'TYC 97-1513-1',73.568853,7.367989
6386.0,0.0,1.0,6.000523960572994e+18,b'7847-1337-1',,231.229255,-44.409682,9.986000061035156,9.041999816894531,b'',3377.0,2.0,1.0,b'2M',b'TYC 7847-1337-1',231.229255,-44.409682
6387.0,0.0,1.0,2.371239796170294e+18,b'5848-1658-1',,13.541597,-16.319233,11.27299976348877,10.147000312805176,b'',3378.0,2.0,1.0,b'2M',b'TYC 5848-1658-1',13.541597,-16.319233
6388.0,1.0,0.0,4.2825668664646886e+17,b'3665-721-1',,4.694706,59.395507,11.098999977111816,10.083000183105469,b'',2750.0,2.0,1.0,b'2M',b'TYC 3665-721-1',4.694706,59.395507
6389.0,1.0,0.0,6.340855107521206e+18,b'4987-657-1',,224.66557,-1.021622,9.520000457763672,8.196000099182129,b'',3358.0,2.0,1.0,b'2M',b'TYC 4987-657-1',224.66557,-1.021622
6390.0,2.0,0.0,9.639777156393784e+17,b'2953-27-1',,101.097272,43.594383,9.718999862670898,8.456999778747559,b'',257.0,3.0,2.0,b'2M',b'TYC 2953-27-1',101.097272,43.594383
6391.0,0.0,1.0,2.9480518424388137e+18,b'5950-2284-1',,103.815787,-15.380336,10.454999923706055,9.531000137329102,b'',3379.0,2.0,1.0,b'2M',b'TYC 5950-2284-1',103.815787,-15.380336
6392.0,0.0,1.0,3.4937600447884585e+18,b'6666-913-1',,177.954081,-22.712445,10.357999801635742,9.140999794006348,b'20060407_1143m22_121',268.0,3.0,2.0,b'2M',b'TYC 6666-913-1',177.954081,-22.712445
6393.0,3.0,1.0,4.864194120786195e+18,b'',20735.0,66.657069,-40.5293,7.065000057220459,,b'',37.0,7.0,15.0,b'2M',b'HIP 20735',66.657069,-40.5293
6394.0,4.0,0.0,5.814869979114999e+18,b'9064-2249-1',,257.505495,-66.889086,11.687000274658203,10.609000205993652,b'',14.0,20.0,48.0,b'2M',b'TYC 9064-2249-1',257.505495,-66.889086
6395.0,0.0,1.0,5.276668658041488e+18,b'8929-131-1',,127.482755,-63.585133,10.756999969482422,9.484999656677246,b'20100325_0842m61_019',269.0,3.0,2.0,b'2M',b'TYC 8929-131-1',127.482755,-63.585133
6396.0,2.0,0.0,4.864245076278194e+18,b'7581-1342-1',,66.340138,-40.440425,10.130999565124512,9.222999572753906,b'',37.0,7.0,15.0,b'2M',b'TYC 7581-1342-1',66.340138,-40.440425
6397.0,0.0,1.0,6.000573404234173e+18,b'7847-598-1',,230.383512,-44.235719,9.725000381469727,8.72700023651123,b'',8.0,47.0,96.0,b'2M',b'TYC 7847-598-1',230.383512,-44.235719
6398.0,0.0,1.0,3.8484646949319245e+18,b'240-635-2',,149.038751,3.464813,10.08899974822998,8.510000228881836,b'',3380.0,2.0,1.0,b'2M',b'',149.038751,3.464813
6399.0,1.0,0.0,4.3888878541247345e+18,b'',85279.0,261.374277,3.311179,7.539999961853027,7.218999862670898,b'',3061.0,2.0,1.0,b'2M',b'HIP 85279',261.374277,3.311179
6400.0,1.0,0.0,1.6106261362983547e+18,b'3863-185-1',,218.781451,56.425396,8.883000373840332,7.671000003814697,b'',2121.0,2.0,1.0,b'2M',b'TYC 3863-185-1',218.781451,56.425396
6401.0,0.0,1.0,8.342561312025331e+17,b'3445-640-1',,159.324117,49.238167,11.805000305175781,10.366000175476074,b'',3381.0,2.0,1.0,b'2M',b'TYC 3445-640-1',159.324117,49.238167
6402.0,0.0,1.0,6.164361604110811e+18,b'7277-980-1',,204.105615,-36.365009,10.564000129699707,9.430999755859375,b'',3382.0,2.0,1.0,b'2M',b'TYC 7277-980-1',204.105615,-36.365009
6403.0,0.0,1.0,1.440425859491023e+18,b'',85575.0,262.319088,63.868378,8.208000183105469,7.173999786376953,b'',3383.0,2.0,1.0,b'2M',b'HIP 85575',262.319088,63.868378
6404.0,1.0,1.0,8.343018296549564e+17,b'3435-773-1',,155.438669,46.848451,10.107999801635742,9.170999526977539,b'',267.0,3.0,3.0,b'2M',b'TYC 3435-773-1',155.438669,46.848451
6405.0,2.0,0.0,8.343018296549565e+17,b'3435-97-1',,155.437955,46.844841,11.694999694824219,10.340999603271484,b'',267.0,3.0,3.0,b'2M',b'TYC 3435-97-1',155.437955,46.844841
6406.0,1.0,0.0,4.534692476174509e+18,b'',92896.0,283.922217,25.69501,7.927000045776367,7.699999809265137,b'',68.0,4.0,3.0,b'2M',b'HIP 92896',283.922217,25.69501
6407.0,1.0,0.0,2.3719335536477056e+18,b'',4951.0,15.873431,-14.50794,9.008999824523926,8.093000411987305,b'',3151.0,2.0,1.0,b'2M',b'HIP 4951',15.873431,-14.50794
6408.0,0.0,1.0,6.640771986605751e+18,b'8778-1497-1',,296.011565,-56.041808,10.800000190734863,9.746999740600586,b'20030619_1939m54_148',3384.0,2.0,1.0,b'2M',b'TYC 8778-1497-1',296.011565,-56.041808
6409.0,1.0,1.0,4.28124594064236e+18,b'470-1106-1',,285.77633,3.855185,8.982999801635742,8.161999702453613,b'',259.0,3.0,2.0,b'2M',b'TYC 470-1106-1',285.77633,3.855185
6410.0,1.0,0.0,8.344673061544448e+17,b'',51128.0,156.673501,48.081651,8.130999565124512,7.142000198364258,b'',725.0,2.0,1.0,b'2M',b'HIP 51128',156.673501,48.081651
6411.0,1.0,0.0,1.440518665141026e+18,b'',85620.0,262.435225,63.851895,7.491000175476074,6.590000152587891,b'',3383.0,2.0,1.0,b'2M',b'HIP 85620',262.435225,63.851895
6412.0,1.0,0.0,2.3720425427379523e+18,b'5272-2319-1',,14.964629,-14.603084,11.807999610900879,10.815999984741211,b'',3206.0,2.0,1.0,b'2M',b'TYC 5272-2319-1',14.964629,-14.603084
6413.0,0.0,1.0,5.061699428843271e+18,b'6449-1142-1',,50.903557,-26.110103,11.984000205993652,10.935999870300293,b'',3385.0,2.0,1.0,b'2M',b'TYC 6449-1142-1',50.903557,-26.110103
6414.0,1.0,0.0,5.061699428843271e+18,b'6449-1167-1',,50.902474,-26.113067,12.109999656677246,11.057999610900879,b'',3385.0,2.0,1.0,b'2M',b'TYC 6449-1167-1',50.902474,-26.113067
6415.0,0.0,1.0,3.4940932655305324e+18,b'6099-970-1',,178.606277,-21.87099,9.322999954223633,8.468000411987305,b'20080524_1143m22_110',268.0,3.0,2.0,b'2M',b'TYC 6099-970-1',178.606277,-21.87099
6416.0,0.0,1.0,5.885693611865086e+18,b'8696-1637-1',,236.656418,-53.473184,9.602999687194824,8.680999755859375,b'',3386.0,2.0,1.0,b'2M',b'TYC 8696-1637-1',236.656418,-53.473184
6417.0,1.0,0.0,5.885693646224825e+18,b'8696-2077-1',,236.648477,-53.47754,10.00100040435791,9.003999710083008,b'',3386.0,2.0,1.0,b'2M',b'TYC 8696-2077-1',236.648477,-53.47754
6418.0,1.0,0.0,2.056511086711656e+18,b'',101359.0,308.133899,34.920748,7.938000202178955,7.004000186920166,b'',3039.0,2.0,1.0,b'2M',b'HIP 101359',308.133899,34.920748
6419.0,0.0,1.0,6.072427073224831e+18,b'',59318.0,182.531727,-56.99003,8.805000305175781,7.76200008392334,b'',3387.0,2.0,1.0,b'2M',b'HIP 59318',182.531727,-56.99003
6420.0,0.0,1.0,4.5120575862076805e+18,b'1587-1511-1',,281.33078,17.262706,11.513999938964844,10.286999702453613,b'',3388.0,2.0,1.0,b'2M',b'TYC 1587-1511-1',281.33078,17.262706
6421.0,0.0,1.0,5.020531926798062e+17,b'4341-489-1',,71.870612,74.526355,10.637999534606934,9.788999557495117,b'',3389.0,2.0,1.0,b'2M',b'TYC 4341-489-1',71.870612,74.526355
6422.0,1.0,3.0,6.072437930906506e+18,b'',59603.0,183.342827,-56.893276,8.42199993133545,7.698999881744385,b'',3.0,114.0,365.0,b'2M',b'HIP 59603',183.342827,-56.893276
6423.0,0.0,1.0,5.276844305025028e+18,b'8929-927-1',,126.024843,-63.567249,9.64900016784668,8.567999839782715,b'',32.0,8.0,7.0,b'2M',b'TYC 8929-927-1',126.024843,-63.567249
6424.0,1.0,0.0,1.1054590579693516e+18,b'4345-123-1',,91.28757,68.031544,11.89900016784668,10.86400032043457,b'',2594.0,2.0,1.0,b'2M',b'TYC 4345-123-1',91.28757,68.031544
