Seq,pmRA,pmDE,Bmag,Vmag,Jmag,Hmag,Ksmag,rmag,plx,Dist,RV,Vpar,Vper,Mass,M,Simbad,RAJ2000,DEJ2000,RA,DEC
413.0,104.3499984741211,-19.280000686645508,12.189000129699707,11.0,8.42300033569336,7.790999889373779,7.6539998054504395,10.57800006866455,22.190000534057617,3.2300000190734863,39.31999969482422,22.670000076293945,-0.3100000023841858,0.7799999713897705,b'M',b'Simbad',68.106892,13.113231,68.106892,13.113231
414.0,69.16000366210938,-16.940000534057617,,,11.211000442504883,10.644000053405762,10.375,14.937999725341797,14.369999885559082,23.309999465942383,38.869998931884766,23.440000534057617,1.5700000524520874,0.4399999976158142,b'M',b'Simbad',68.120755,17.90463,68.120755,17.90463
415.0,79.9800033569336,-32.689998626708984,,,11.76200008392334,11.192000389099121,10.890000343322754,16.256000518798828,17.010000228881836,13.020000457763672,38.470001220703125,24.079999923706055,-0.11999999731779099,0.28999999165534973,b'M',b'Simbad',68.122639,20.735521,68.122639,20.735521
416.0,114.9000015258789,-46.099998474121094,,,10.793999671936035,10.177000045776367,9.979000091552734,,24.780000686645508,6.28000020980835,38.72999954223633,23.65999984741211,-1.0099999904632568,0.30000001192092896,b'M',b'Simbad',68.157729,19.046707,68.157729,19.046707
417.0,93.58000183105469,-36.65999984741211,11.508000373840332,10.47700023651123,8.569000244140625,8.031999588012695,7.8979997634887695,10.126999855041504,20.1200008392334,4.019999980926514,38.72999954223633,23.670000076293945,-0.7699999809265137,0.7799999713897705,b'M',b'Simbad',68.170608,19.113482,68.170608,19.113482
418.0,88.56999969482422,-45.27000045776367,,,12.074999809265137,11.46500015258789,11.204999923706055,16.24799919128418,18.649999618530273,10.34000015258789,37.70000076293945,25.270000457763672,0.44999998807907104,0.2199999988079071,b'M',b'Simbad',68.188876,25.092769,68.188876,25.092769
419.0,103.76000213623047,-16.15999984741211,,,10.845999717712402,10.22700023651123,9.98900032043457,14.515999794006348,22.110000610351562,3.9700000286102295,39.41999816894531,22.510000228881836,-0.3700000047683716,0.3400000035762787,b'M',b'Simbad',68.189193,12.066676,68.189193,12.066676
420.0,101.72000122070312,-28.540000915527344,9.82800006866455,8.904999732971191,7.284999847412109,6.859000205993652,6.769999980926514,,21.75,1.090000033378601,39.119998931884766,23.020000457763672,-0.4300000071525574,1.0499999523162842,b'M',b'Simbad',68.208793,16.005818,68.208793,16.005818
421.0,98.76000213623047,-23.770000457763672,9.390000343322754,8.654000282287598,7.322999954223633,7.017000198364258,6.940999984741211,,20.969999313354492,1.7899999618530273,39.150001525878906,22.969999313354492,0.3100000023841858,1.0199999809265137,b'M',b'Simbad',68.24771,15.818973,68.24771,15.818973
422.0,93.33999633789062,-45.349998474121094,,,11.652000427246094,11.015999794006348,10.758000373840332,15.782999992370605,19.860000610351562,7.079999923706055,38.040000915527344,24.770000457763672,0.09000000357627869,0.25999999046325684,b'M',b'Simbad',68.270924,23.555037,68.270924,23.555037
