err_flux,flux,time
0.0017979546,1.0007776,1331.514017607258
0.0017985505,1.0023232,1331.5154065017266
0.0017985621,1.0011108,1331.5181842904287
0.0017958534,0.9980199,1331.5195731848967
0.0017975633,1.0004971,1331.5209620793646
0.0017996181,1.0029601,1331.5223509735995
0.0017950156,0.9968446,1331.5237398680674
0.0017968849,0.99993086,1331.5251287625354
0.0017983881,1.0006258,1331.5265176567702
0.0017964694,1.0006596,1331.5279065512382
0.0017977913,0.9991828,1331.529295445706
0.0017954627,0.99751073,1331.5306843399405
0.0017969479,0.9991221,1331.5320732344082
0.0017980299,1.000826,1331.5334621288769
0.0017982846,1.0011469,1331.5348510231117
0.0017989948,1.0016724,1331.536239917579
0.0017979506,1.0004073,1331.5376288118139
0.0017978145,0.99969566,1331.5390177062825
0.0017961505,0.9988253,1331.5404066007497
0.0017990413,1.0002012,1331.5417954949842
0.0017980061,1.0003407,1331.5431843894526
0.0017990544,1.0021865,1331.5445732836877
0.0017993125,1.0018618,1331.545962178155
0.0017983731,1.0011157,1331.5473510723898
0.0017984317,1.000009,1331.5487399668584
0.0017981192,1.0011533,1331.5501288613261
0.0017982787,1.0005909,1331.5515177555606
0.0017987005,0.9988104,1331.5529066500283
0.001796566,0.9986961,1331.5542955442634
0.0017968405,0.99713504,1331.5556844387313
0.0017980454,0.99743235,1331.5612400161365
0.0017975712,0.99565756,1331.5626289103714
0.0018000124,1.0019897,1331.5640178048393
0.0017976408,0.99880105,1331.566795593542
0.0018014129,1.0029125,1331.5695733822442
0.001799358,1.0023004,1331.57096227648
0.0017994742,0.9999084,1331.572351170715
0.0017995741,0.99976784,1331.5737400651822
0.0017998561,1.0012093,1331.5751289594173
0.0018008117,1.0039291,1331.5765178538857
0.0017979463,0.99808306,1331.57790674812
0.0017990769,1.000503,1331.5792956425873
0.0017999534,0.99961025,1331.5806845368231
0.001798397,0.997908,1331.5820734310587
0.0018016242,1.0029057,1331.583462325526
0.0017996373,1.0002458,1331.5848512197601
0.0018009825,1.0003204,1331.5862401142288
0.0017992295,0.9978529,1331.5876290084639
0.0018032633,1.0071262,1331.589017902698
0.0018004868,1.0027858,1331.590406797166
0.0017995926,1.0004872,1331.591795691401
0.0017986095,0.9975671,1331.593184585636
0.001800001,0.9977841,1331.594573480104
0.0018003858,1.0013483,1331.595962374339
0.0017994189,0.9990325,1331.597351268574
0.0018001458,0.9996543,1331.5987401630418
0.0017994195,0.9997148,1331.600129057277
0.0018012472,1.0013243,1331.6015179515111
0.0018006638,1.0006859,1331.602906845979
0.0017993279,0.9990007,1331.6042957402149
0.00180197,1.0037764,1331.6056846344497
0.00180047,1.000367,1331.607073528917
0.0017990973,0.99930626,1331.6084624231519
0.0017992086,0.99749553,1331.6098513173877
0.0018006422,1.0010251,1331.611240211622
0.0018021825,1.0038669,1331.6126291060891
0.0017999408,0.9996145,1331.614018000325
0.0018006155,1.0025631,1331.61540689456
0.001800488,0.9990689,1331.6167957887942
0.0017983493,0.996758,1331.6181846832621
0.0017985568,0.99651206,1331.619573577498
0.0018010723,0.9997855,1331.6209624717328
0.0018004176,1.0004945,1331.6223513659672
0.0018011825,1.0002656,1331.623740260202
0.0018016886,1.0007961,1331.62512915467
0.0018013772,1.0001254,1331.6265180489052
0.0017989841,0.9963175,1331.62790694314
0.0017999897,0.9989765,1331.6292958373751
0.0018005144,0.9988339,1331.632073626078
0.0018013701,0.99905676,1331.633462520313
0.0018007433,1.0006844,1331.6348514145473
0.0018006733,0.9990507,1331.6362403087824
0.001799939,0.999035,1331.6376292030182
0.0018011719,0.9993257,1331.6390180972523
0.0018008872,0.99890035,1331.6404069917196
0.0018000945,0.99817353,1331.6417958859554
0.0018011329,0.9996653,1331.6431847801912
0.0018019667,1.002153,1331.6445736744254
0.0018008598,0.9976134,1331.6459625686598
0.0018002159,1.0006264,1331.6473514628954
0.0018023617,1.0024266,1331.6487403571305
0.0018023018,1.0012797,1331.6501292513647
0.0018016144,0.99889827,1331.6515181455998
0.0018016316,1.0007801,1331.6529070398356
0.0018030603,1.0006845,1331.6542959343035
0.0018028866,1.0027833,1331.6556848285377
0.0018017585,1.0013168,1331.6570737227728
0.0018004846,1.0005966,1331.6584626170077
0.0018034813,1.0018522,1331.6598515112428
0.0018015135,0.99842817,1331.6612404054779
0.0018033852,1.0048574,1331.6626292997123
0.0018007973,0.9998648,1331.6640181939472
0.0018022144,1.0010583,1331.665407088183
0.0018011646,0.9988581,1331.6667959824179
0.0018014008,0.9992735,1331.6681848766523
0.0018012684,0.9977828,1331.6695737708872
0.0018015896,0.9983939,1331.670962665123
0.001801593,0.99885404,1331.6737404535918
0.0018014035,0.9990585,1331.6765182420631
0.0018012043,0.9989861,1331.6779071362973
0.0018024117,1.000091,1331.6792960305318
0.0018022977,1.0005183,1331.6806849247675
0.0018024056,1.000098,1331.6820738190024
0.0018027794,1.000648,1331.6834627132368
0.0018022766,1.0011444,1331.6848516072391
0.0018019332,1.0009168,1331.6862405014742
0.0018023812,1.0010035,1331.689018289944
0.0018010049,0.9978578,1331.690407184179
0.0018033293,1.0032496,1331.6917960784142
0.0018016675,0.9987162,1331.693184972649
0.0018038304,1.0040449,1331.6945738668842
0.0018017631,0.99778306,1331.6959627611186
0.0018013585,0.99839467,1331.6973516553537
0.0018027581,1.0025353,1331.6987405493564
0.001802943,1.0009725,1331.7001294435915
0.0018027166,0.9993428,1331.701518337826
0.0018008117,0.99877137,1331.7029072320609
0.001802046,0.9981763,1331.7042961262966
0.0018016184,1.0007818,1331.705685020531
0.001803417,1.0018151,1331.7070739147653
0.0018020984,1.0017692,1331.708462808768
0.0018027289,1.0000156,1331.709851703003
0.0018023778,0.9996774,1331.7112405972375
0.0018041872,1.0032259,1331.7126294914726
0.0018024127,0.99928707,1331.7140183857082
0.0018016793,0.9984594,1331.7154072797105
0.0018029384,1.0007434,1331.7167961739449
0.0018015858,1.0003518,1331.7181850681798
0.0018038763,1.0027953,1331.7195739624149
0.0018011949,0.9964148,1331.7209628564171
0.0018018105,0.99986404,1331.722351750652
0.0018029944,1.0019358,1331.7237406448871
0.001800535,0.9988616,1331.7251295391222
0.0018024137,1.0002824,1331.7265184331243
0.001802011,1.000608,1331.7279073273592
0.0018010905,0.99818885,1331.7292962215936
0.0018027422,1.001443,1331.7306851158287
0.0018025523,1.0009813,1331.7320740098314
0.001800402,0.9989131,1331.7334629040658
0.0018013496,0.9999132,1331.7348517983003
0.0018021085,1.0014905,1331.7362406923032
0.0018013768,0.9987029,1331.7376295865388
0.0018008995,0.99922943,1331.7390184807732
0.0018033468,1.002348,1331.7404073750074
0.0018027584,1.000706,1331.7417962690104
0.0018008881,0.99869925,1331.7431851632455
0.0018029264,1.0010304,1331.7445740574797
0.001801877,0.9984224,1331.745962951482
0.0018014079,1.0012282,1331.7473518457177
0.0018027313,0.999575,1331.74874073972
0.0018032074,1.003382,1331.7501296339542
0.0018006597,0.99711174,1331.7515185281893
0.0018022242,1.0008307,1331.7529074221914
0.0018010441,0.998581,1331.7542963164265
0.0018024753,1.0004325,1331.7556852106616
0.0018014818,0.99862164,1331.757074104663
0.0018015464,0.9999634,1331.758462998898
0.0018023901,1.0006294,1331.759851892901
0.0018021996,0.998527,1331.7612407871359
0.0018006638,0.9986693,1331.7626296811375
0.0018034134,1.0019387,1331.7640185753723
0.0018008887,0.9985074,1331.7654074696081
0.0018036481,1.0027016,1331.7667963636097
0.001802206,0.99878496,1331.768185257844
0.0018019365,1.0014076,1331.7695741518469
0.0018016088,0.99838036,1331.7709630460824
0.0018018128,1.0014958,1331.772351940084
0.001801296,0.99965805,1331.7737408343185
0.001804031,1.0047239,1331.7751297283214
0.001804121,1.0043819,1331.7765186225563
0.0018028131,1.0004598,1331.777907516558
0.0018022688,0.99983305,1331.7792964107928
0.001801392,1.0000312,1331.7806853047957
0.001801471,0.9995861,1331.7820741990308
0.0018002944,0.99936944,1331.7834630930322
0.0017992167,0.99494874,1331.7848519872673
0.0018015575,0.9993267,1331.7876297755045
0.0018017285,0.99980617,1331.7890186695067
0.0018026024,1.000724,1331.790407563741
0.0018011702,0.9974008,1331.793185351979
0.0018020573,1.0010936,1331.7945742459813
0.001801845,1.0001308,1331.7959631399826
0.0018010907,0.99930245,1331.7973520342177
0.0018032637,1.0022334,1331.7987409282207
0.0018008339,0.99828446,1331.8015187164565
0.0018037223,1.0026063,1331.8029076104592
0.0018014415,0.9982907,1331.804296504695
0.0018016567,0.99841595,1331.8056853986966
0.001800647,0.9970519,1331.8070742929308
0.0018017775,0.99916726,1331.8084631869337
0.0018012319,0.9984058,1331.809852080936
0.0018007756,0.9984198,1331.8112409751702
0.0018011059,0.99852633,1331.8126298691725
0.0018011127,0.99883246,1331.8140187631745
0.0018027294,1.0016533,1331.8154076574097
0.0018020229,0.99984884,1331.816796551412
0.0018010344,0.99843854,1331.818185445414
0.0018020443,0.99824214,1331.819574339649
0.0018018474,0.99846905,1331.8209632336514
0.0018015201,1.0003765,1331.8223521276534
0.0018024168,1.0001934,1331.823741021655
0.0018025102,1.002331,1331.8251299158899
0.00180192,0.9999654,1331.8265188098928
0.0018005919,0.99826145,1331.827907703895
0.0018018918,0.99840075,1331.8292965981293
0.0018012472,0.999207,1331.8306854921316
0.0018021949,1.0008359,1331.8320743861345
0.0018010818,0.9986631,1331.833463280136
0.00180183,0.999044,1331.8348521743703
0.0018019957,1.0004853,1331.8362410683733
0.001801186,0.998063,1331.8376299623753
0.0018003054,0.9979686,1331.839018856377
0.0018033509,1.0025114,1331.843185538617
0.0018022992,1.0010428,1331.8445744326184
0.0018016158,1.0002887,1331.8459633266207
0.001801224,0.9994824,1331.847352220623
0.0018010251,1.0002149,1331.8487411148578
0.0018026447,1.0006882,1331.85013000886
0.0018007965,0.999157,1331.8515189028624
0.0018038816,1.0039953,1331.8529077968644
0.0018031655,1.0010483,1331.8542966908667
0.001801082,1.000092,1331.855685584869
0.0018013202,0.9994174,1331.8570744791034
0.0018043863,1.003816,1331.8584633731055
0.0018008397,0.9981051,1331.8598522671084
0.0018006876,0.9982367,1331.86124116111
0.001803005,1.0024732,1331.8626300551114
0.0018025618,1.0008526,1331.864018949114
0.0018020823,1.0009927,1331.865407843117
0.001801405,0.9981602,1331.8667967371186
0.0018004337,0.99760413,1331.8681856311202
0.0018022077,1.0003095,1331.8695745253558
0.0018018426,1.000599,1331.870963419358
0.0018013469,1.001029,1331.8723523133597
0.0018022405,1.0023533,1331.8737412073617
0.0018013412,0.9982116,1331.8751301013647
0.0018004646,0.9977125,1331.8765189953667
0.0018014415,0.99912804,1331.8779078893683
0.001802485,1.0022479,1331.8792967833706
0.0018032562,1.0028088,1331.8806856773729
0.0018034052,1.0036432,1331.882074571375
0.0018025433,1.000656,1331.883463465377
0.0018029151,1.0005336,1331.8848523593786
0.0018039008,1.0024523,1331.8862412533808
0.0018028333,1.0015438,1331.8876301473836
0.0018003387,0.9977599,1331.8890190413858
0.0018037789,1.0029101,1331.8904079353874
0.0018031462,1.0039064,1331.8917968293897
0.00180133,0.99866104,1331.8931857233924
0.0018007095,0.9988427,1331.894574617394
0.0018007093,0.9989131,1331.8959635113954
0.0018024234,1.0033542,1331.8973524053984
0.0018021194,1.0018779,1331.8987412994013
0.0018025895,1.0012524,1331.900130193403
0.0018021248,1.0011427,1331.9015190874043
0.0018035568,1.0040511,1331.9029079814072
0.0018008936,0.9995828,1331.9042968754095
0.00180171,1.0012122,1331.905685769178
0.0018008824,0.9990765,1331.9070746631803
0.0018020043,1.0004855,1331.9084635571824
0.001800639,0.99801505,1331.9098524511846
0.0018024226,1.0014898,1331.911241345187
0.0018003911,0.9984139,1331.912630239189
0.0018027725,1.0020055,1331.9140191331912
0.0018011665,1.0001034,1331.9154080271935
0.0018012034,0.99977654,1331.9167969211956
0.001801469,1.0005783,1331.9181858149643
0.0018009933,1.001362,1331.9195747089664
0.0018000479,0.99898946,1331.9209636029693
0.0018022446,1.001614,1331.9223524969714
0.0018003655,0.9981276,1331.9251302849752
0.001800774,0.99903595,1331.9265191787451
0.0018006722,0.99734724,1331.9279080727467
0.0018010541,1.0021406,1331.9306858607513
0.0018032219,1.0014083,1331.932074754754
0.0018027807,1.0019306,1331.9334636485228
0.0017998208,0.997827,1331.9348525425241
0.0018002952,0.9992505,1331.936241436527
0.0018004182,0.998308,1331.9376303305294
0.0018001529,0.9987248,1331.939019224298
0.001801402,1.0013046,1331.9404081183002
0.0018006392,1.0012563,1331.9417970123025
0.0018004337,1.0004506,1331.9431859063045
0.001800169,0.9987578,1331.944574800074
0.0018005065,1.0003252,1331.9459636940762
0.0018015134,0.9989332,1331.9473525880783
0.0017995915,0.99723786,1331.9487414820805
0.0018027197,1.0021659,1331.95013037585
0.0018011373,1.0007224,1331.9515192698514
0.0017993931,0.9979868,1331.9529081638536
0.0018015921,1.0013505,1331.9542970576238
0.0018013282,1.0005128,1331.9556859516258
0.0018021333,1.0033112,1331.9570748456274
0.0018015265,1.0026635,1331.9584637393966
0.00180117,0.99969804,1331.9598526333996
0.001802086,1.002671,1331.9612415274012
0.0018013862,0.9999632,1331.9626304211697
0.0018007681,1.0006828,1331.9640193151727
0.0018008861,0.99978167,1331.965408209175
0.0018001174,0.99833256,1331.9667971029435
0.0018004297,0.99998313,1331.9681859969457
0.0018007932,0.9992448,1331.9695748909487
0.0018005604,1.0006541,1331.970963784718
0.001798911,0.99815077,1331.9737415724887
0.0017998934,0.99852,1331.975130466491
0.0018000213,0.997081,1331.9765193604933
0.0017994024,0.99931645,1331.9779082542625
0.0017999576,0.99882776,1331.9792971482648
0.0018012925,1.001822,1331.9806860420342
0.0017992368,0.99877375,1331.9820749360363
0.0017993172,0.9989446,1331.984852723807
0.0018023569,1.0040195,1331.9862416178094
0.0018004184,1.0009079,1331.9876305115795
0.0017997901,0.9993094,1331.9890194055808
0.0017995225,0.9984888,1331.9904082993496
0.0018013039,1.0039773,1331.9917971933526
0.001799959,0.999294,1331.9931860871227
0.0018020277,1.002092,1331.994574981124
0.0017994754,0.99993527,1331.9959638748928
0.0018010042,1.0018202,1331.9973527688956
0.0018002982,1.0007557,1331.998741662665
0.0018006945,1.0016733,1332.0001305566664
0.001801048,1.0036596,1332.0015194504358
0.0017996114,0.9995633,1332.0029083444388
0.001799038,0.99669814,1332.0042972382082
0.0018006288,1.001468,1332.0056861319767
0.0018008564,1.0023327,1332.0084639197482
0.0018000596,1.0000554,1332.01124170752
0.0017987301,0.99855083,1332.012630601522
0.0017999157,0.99969834,1332.0140194952914
0.0017995653,0.9991081,1332.015408389061
0.0018005149,1.0010877,1332.016797283063
0.0018004888,1.0000156,1332.0181861768317
0.001800654,1.0040771,1332.019575070834
0.0017985373,0.9954285,1332.0209639646039
0.0017990697,0.9985946,1332.0223528583726
0.0017995096,1.0005262,1332.0237417523742
0.0018013796,1.0029289,1332.0251306461441
0.0018007255,1.0000576,1332.0265195399143
0.0017979301,0.995406,1332.0279084339156
0.0018001721,1.000446,1332.0292973276844
0.0018011791,1.0025638,1332.0306862214545
0.0018017675,1.0023817,1332.0320751154566
0.0018015597,1.002177,1332.0334640092253
0.0017994931,1.0022632,1332.0348529029948
0.0018008545,1.0003325,1332.0362417969975
0.0017997329,1.0018365,1332.037630690767
0.0017993249,0.99843204,1332.0390195845355
0.0018007535,1.0028458,1332.0417973723072
0.0018002617,0.99983686,1332.0431862660764
0.0018003981,0.9997186,1332.0445751600787
0.0017978344,0.99781734,1332.0459640538475
0.0017993156,0.99942744,1332.047352947617
0.0017992973,0.9984968,1332.0487418413868
0.001800552,1.0026816,1332.050130735389
0.0017985719,0.99763983,1332.0515196291578
0.0018006073,1.0023702,1332.052908522927
0.0017994028,0.9999552,1332.0542974166972
0.001799025,0.99818397,1332.055686310466
0.0018007559,1.002373,1332.0570752044673
0.0017997398,0.9993672,1332.0584640982374
0.0017994812,0.99993086,1332.0598529920073
0.0018006964,1.0018132,1332.061241885776
0.0017997063,1.0000348,1332.0626307795449
0.0017971904,0.9949895,1332.0640196735476
0.001800346,1.0023154,1332.065408567317
0.0017991919,0.99867356,1332.0667974610858
0.0018004106,1.0004284,1332.068186354855
0.0017991583,0.99929947,1332.0695752486245
0.001800435,1.0009552,1332.070964142394
0.0017992955,0.9981735,1332.072353036396
0.001799262,0.99737656,1332.0737419301654
0.0017999873,1.0007381,1332.0751308239348
0.0017991799,0.9998622,1332.076519717704
0.001801735,1.0043756,1332.0779086114733
0.0017985704,0.9973621,1332.079297505242
0.001800203,0.99949604,1332.0806863990115
0.0017995172,1.0008466,1332.0820752927814
0.0017995542,0.99817115,1332.0834641867837
0.0018007441,1.0013088,1332.0848530805524
0.0017995427,0.9991156,1332.0862419743219
0.0017993954,1.000281,1332.0876308680918
0.0017997639,0.9992061,1332.0890197618605
0.0018015797,1.0029128,1332.090408655629
0.0017999815,1.000253,1332.0917975493992
0.001800745,0.9990261,1332.0931864431693
0.0017986705,0.99840987,1332.094575336938
0.0018000301,1.0003725,1332.0959642307066
0.0017996951,1.0012614,1332.0973531244767
0.0017979693,0.9960546,1332.0987420182462
0.0017994806,0.9986942,1332.1001309120147
0.0018005292,1.0014374,1332.1015198057842
0.0018001947,1.0014397,1332.1029086995534
0.0018002845,1.0001215,1332.1056864870923
0.0017991819,1.0000654,1332.1070753808615
0.0017999625,1.0001787,1332.108464274631
0.0017981802,0.99777395,1332.1098531684004
0.0018003983,1.0015256,1332.1112420621696
0.0018000726,1.0000199,1332.1126309559384
0.0018003242,1.000938,1332.1140198497076
0.0017993463,0.99957615,1332.1154087434777
0.0017990516,1.0000151,1332.1167976372471
0.0018002667,1.0006219,1332.1181865310157
0.0018000349,0.999431,1332.1195754247851
0.0018004129,1.0018519,1332.120964318555
0.0018007623,1.0027441,1332.122353212091
0.0017997767,0.9997768,1332.1237421058597
0.0018002992,1.0010805,1332.1251309996298
0.0018005819,1.000575,1332.126519893399
0.0018000231,0.9987686,1332.1279087871678
0.0018010386,1.0010235,1332.129297680937
0.0017991298,0.9987265,1332.1306865747072
0.0018003159,1.0002111,1332.1320754684766
0.0018009586,0.9993773,1332.1334643620123
0.001799403,0.9974466,1332.1348532557818
0.0018012078,1.0009398,1332.1362421495512
0.0018010855,1.0020571,1332.1376310433204
0.0017995118,0.99968714,1332.1390199370899
0.0017994329,0.99865156,1332.1404088308593
0.0018010162,1.0007465,1332.1417977246285
0.0018014538,1.001592,1332.1431866181651
0.0018006804,1.0006752,1332.1445755119346
0.0018008073,1.0012647,1332.1459644057031
0.0018024131,1.0033396,1332.1473532994726
0.0018017737,1.0038065,1332.1487421932427
0.0018014364,1.0004326,1332.150131086779
0.0018003475,0.9999325,1332.1515199805478
0.0018008822,1.0003572,1332.152908874317
0.0018006496,0.99974084,1332.1542977680872
0.0017987076,0.99697554,1332.1556866616231
0.0018004716,1.0014834,1332.1570755553917
0.0018003702,1.0001304,1332.1584644491618
0.0018000446,0.99841386,1332.1598533429312
0.0018010157,0.999743,1332.161242236467
0.0018021824,1.0025747,1332.1626311302364
0.001799631,0.99831593,1332.1640200240065
0.0018000484,1.0007312,1332.165408917543
0.0018008879,1.0003439,1332.1667978113117
0.0017995245,0.9969741,1332.1681867050809
0.0017999896,0.99850065,1332.1695755988503
0.0018013356,1.0014424,1332.170964492387
0.0018020147,1.0015249,1332.1723533861561
0.0018017952,1.0016211,1332.1737422799256
0.0018016468,1.0023031,1332.1751311734622
0.0017997451,0.9988238,1332.1765200672314
0.0018009142,1.0008698,1332.1779089610009
0.0018001009,0.99779487,1332.1792978545366
0.0018010909,1.0001571,1332.180686748306
0.0018010034,1.0002847,1332.1820756418433
0.0018013143,1.0011784,1332.1834645356118
0.0018012109,1.0002261,1332.1848534293806
0.0017998585,0.9975445,1332.186242322918
0.0018017817,1.0007395,1332.187631216688
0.0018020826,1.0021671,1332.1890201104566
0.0018020918,1.000719,1332.1904090039925
0.0018009291,0.9999935,1332.1917978977624
0.0018013171,0.9982336,1332.193186791299
0.0018024861,1.0024649,1332.1945756850675
0.0018005398,0.99949616,1332.1973534723743
0.0018001064,0.997244,1332.1987423661437
0.0018029558,1.0009753,1332.2001312596794
0.0018021415,1.0006152,1332.2015201534489
0.0018025516,1.0031084,1332.2029090469853
0.0018002592,0.99882627,1332.2042979407547
0.001801198,1.000766,1332.2056868342913
0.001801703,1.0024391,1332.2070757280605
0.0018009485,0.99976444,1332.2098535153666
0.0018000501,0.9990371,1332.211242408903
0.001800113,0.99846435,1332.2126313026718
0.0018012708,0.9996205,1332.2140201962084
0.001800996,1.0006429,1332.2154090899783
0.0018016198,0.999949,1332.2167979835142
0.0018019124,1.0006803,1332.218186877283
0.0018004859,0.99847037,1332.21957577082
0.001802406,1.0013957,1332.2209646645902
0.0018009295,1.0008928,1332.2223535581259
0.0018002029,0.997431,1332.2237424516618
0.001800442,0.9984116,1332.225131345432
0.0018027318,1.0018787,1332.2265202389683
0.0018006432,0.9982105,1332.227909132737
0.0018011032,0.9980871,1332.2292980262737
0.0018015173,0.9999773,1332.2306869200436
0.0018013768,0.9991081,1332.233464707116
0.0018015023,1.0007491,1332.2348536008853
0.0018002248,0.9973732,1332.236242494422
0.0018025043,1.00206,1332.2376313879583
0.0018010942,1.0000257,1332.2390202817278
0.0018004887,0.9975892,1332.2404091752637
0.0017994473,0.9959467,1332.2417980690332
0.0017986938,0.99642104,1332.2431869625702
0.001797082,0.9921463,1332.2459647498756
0.0017955995,0.9890157,1332.247353643412
0.0017953359,0.98934007,1332.2487425369493
0.001794351,0.9878701,1332.2501314304852
0.0017924902,0.98555183,1332.2515203242538
0.0017943747,0.9873207,1332.252909217791
0.0017929623,0.9856618,1332.2542981113281
0.0017925483,0.98559296,1332.255687005097
0.001792671,0.98501533,1332.2570758986328
0.0017926993,0.9855806,1332.25846479217
0.0017923719,0.9843524,1332.2598536859393
0.0017922976,0.98645437,1332.2612425794753
0.0017927086,0.9866196,1332.2626314730117
0.0017918563,0.9851374,1332.264020366549
0.0017926003,0.9842946,1332.2654092603177
0.0017923934,0.9857965,1332.2667981538534
0.001793599,0.98718554,1332.2681870473907
0.0017912395,0.9832345,1332.2695759409273
0.0017922188,0.98555976,1332.270964834463
0.0017918806,0.9840927,1332.2723537282325
0.0017904736,0.9827848,1332.2737426217689
0.0017914525,0.9830037,1332.2751315153055
0.0017919095,0.98411405,1332.276520408842
0.0017893882,0.98127943,1332.2779093023785
0.0017902511,0.9821615,1332.279298196148
0.001790183,0.9831701,1332.2806870896845
0.0017916737,0.9841136,1332.282075983221
0.001790982,0.9822337,1332.2834648767569
0.0017908365,0.98181736,1332.2848537702932
0.0017893453,0.9812994,1332.2862426638305
0.0017931274,0.98833597,1332.2876315576
0.0017897681,0.98103064,1332.2890204511357
0.0017905445,0.9827738,1332.2904093446723
0.0017907044,0.98259896,1332.2917982382096
0.0017916649,0.9841325,1332.2931871317453
0.0017892978,0.98173046,1332.2945760252812
0.0017913466,0.9833097,1332.2959649188185
0.0017904895,0.9809383,1332.297353812355
0.0017909729,0.98446786,1332.2987427058908
0.0017915881,0.9857508,1332.3001315994272
0.0017920359,0.98529893,1332.3042982802697
0.001791416,0.9862316,1332.3056871738063
0.0017900278,0.9829527,1332.307076067343
0.0017906891,0.98287886,1332.3084649608793
0.0017922116,0.98593044,1332.309853854416
0.0017907855,0.98340094,1332.3112427479525
0.001792329,0.9858374,1332.312631641489
0.0017924252,0.9845532,1332.3140205350255
0.0017924237,0.9868823,1332.3154094285621
0.0017925873,0.9862426,1332.3167983220978
0.0017926599,0.9868955,1332.3181872156345
0.0017913315,0.9840234,1332.3195761091717
0.0017921937,0.98608756,1332.3209650027081
0.0017922911,0.9883906,1332.322353896244
0.0017935311,0.9895449,1332.3237427897805
0.0017943889,0.991455,1332.3265205768537
0.0017954796,0.9913275,1332.3279094703896
0.0017955995,0.9940177,1332.3292983639267
0.0017966483,0.99511755,1332.3306872574633
0.0017986295,0.9988973,1332.33485393784
0.0017991919,1.0004816,1332.3362428313765
0.0017998067,0.99877834,1332.3376317249124
0.0017998555,1.0024701,1332.3404095119854
0.0017987682,0.9988421,1332.341798405522
0.0017982363,0.9992125,1332.3431872990584
0.0017991273,0.99934053,1332.344576192595
0.0018001045,1.0030526,1332.3459650858988
0.0017999568,1.0007058,1332.3473539794352
0.0017992199,1.0006762,1332.3487428729718
0.0017994379,1.0024765,1332.3501317665075
0.0017989485,1.0009855,1332.3515206600441
0.0017995825,0.9999738,1332.3529095535814
0.0017991203,0.99989176,1332.3542984468852
0.0017983601,0.99878234,1332.355687340421
0.0017981211,0.99937683,1332.3570762339575
0.0017973025,0.9992088,1332.3584651274948
0.001798848,1.0017458,1332.3598540210305
0.0017984147,0.99879295,1332.3612429145664
0.0017984152,0.9989321,1332.3626318078707
0.0017978367,0.99884945,1332.3640207014073
0.0017987164,1.0014201,1332.3654095949432
0.0017988436,1.0024815,1332.3667984884798
0.001798948,1.0028517,1332.368187381784
0.0017992333,1.0021979,1332.3695762753207
0.0017963086,0.9976145,1332.3709651688566
0.0017971175,0.9986213,1332.372354062393
0.0017979355,1.000339,1332.3751318492332
0.0017989692,1.0018256,1332.3765207427698
0.0017984472,1.0011706,1332.3779096363062
0.001798223,1.0001932,1332.37929852961
0.0017976654,1.0005243,1332.3806874231466
0.0017984938,1.0013398,1332.382076316683
0.0017966762,0.9982968,1332.383465209986
0.0017957182,0.9958364,1332.3848541035227
0.0017967635,0.99953765,1332.3862429970598
0.0017970438,0.9986698,1332.3876318903629
0.0017973343,0.99994904,1332.3890207838988
0.00179528,0.9987147,1332.3904096774359
0.0017961108,0.99751234,1332.3917985707403
0.0017982984,1.0012429,1332.393187464276
0.001795545,0.9977507,1332.394576357812
0.001797345,0.9999262,1332.3959652511164
0.0017963931,0.997285,1332.3973541446528
0.0017965444,0.9991807,1332.398743037956
0.0017972998,1.0019038,1332.4001319314925
0.0017972639,1.0000727,1332.4015208250296
0.0017961086,0.99879575,1332.4042986118693
0.0017989351,1.0030718,1332.4112430790863
0.0017966181,0.9983543,1332.4126319723898
0.0017961942,0.9995495,1332.4140208659264
0.0017930943,0.99498886,1332.4154097592302
0.0017974939,1.0006543,1332.4167986527661
0.0017966407,0.99921805,1332.4181875460697
0.0017988296,1.0027299,1332.419576439607
0.0017971242,1.0011116,1332.42096533291
0.0017971703,1.0012269,1332.4223542264458
0.0017967601,0.9993591,1332.4237431197503
0.0017970643,1.0007316,1332.4251320132873
0.0017969478,1.000309,1332.4265209065904
0.0017973785,1.001582,1332.4279098001264
0.0017964841,1.0004503,1332.4292986934308
0.0017976768,1.0024538,1332.4306875869672
0.0017959208,0.99961126,1332.4320764802703
0.001798508,1.0031033,1332.4376320539507
0.001797287,1.0025228,1332.4390209474873
0.0017957981,0.99914396,1332.440409840791
0.0017963782,1.0010823,1332.4417987340946
0.0017965949,1.0003313,1332.4431876276312
0.0017984891,1.0048195,1332.444576520935
0.0017961776,0.9988697,1332.4459654144714
0.0017958558,1.0002351,1332.4473543077752
0.0017959351,1.0012507,1332.448743201079
0.0017956917,0.9990308,1332.4501320946147
0.0017952572,0.9985668,1332.4515209879185
0.0017965806,1.001105,1332.4529098812227
0.0017953935,0.99746126,1332.4542987747586
0.0017972207,1.0022154,1332.4556876680615
0.0017961664,0.99895144,1332.457076561366
0.0017974337,1.0013946,1332.4584654549033
0.0017962161,1.0014858,1332.4598543482064
0.0017968123,0.99889934,1332.4612432415092
0.0017977831,1.0040829,1332.4626321350465
0.0017974267,1.0024146,1332.4640210283503
0.0017980922,1.0011752,1332.4654099216532
0.0017969904,1.0005894,1332.4667988151898
0.0017945224,0.99630785,1332.4681877084943
0.0017952335,0.9974013,1332.4695766017978
0.0017982345,1.0009295,1332.4709654953338
0.0017966123,0.9991617,1332.4723543886373
